step,loss,val_loss,lr,norm,dt_ms,tok_per_sec
167,8.953987,-1,0.000596,10.268119,718.493093,11401.640572
168,8.728492,-1,0.000596,12.857279,717.635052,11415.272954
169,8.885202,-1,0.000596,8.927385,720.812983,11364.945129
170,8.984606,-1,0.000596,10.387171,721.973686,11346.673929
171,9.321918,-1,0.000596,13.169431,729.262360,11233.268641
172,9.105534,-1,0.000596,9.891567,717.427996,11418.567502
173,9.037711,-1,0.000596,14.465338,716.948272,11426.207887
174,8.925277,-1,0.000596,8.696915,717.163740,11422.774944
175,9.338557,-1,0.000596,11.611788,737.288435,11110.983994
176,9.199821,-1,0.000596,17.450722,729.666878,11227.041061
177,9.527889,-1,0.000596,5.086144,730.700039,11211.166775
178,9.355726,-1,0.000596,13.191898,717.784162,11412.901585
179,9.041803,-1,0.000596,5.147878,717.508590,11417.284914
180,9.247577,-1,0.000595,8.543132,716.583391,11432.026060
181,9.125090,-1,0.000595,11.624846,718.611744,11399.758031
182,9.312192,-1,0.000595,11.851968,717.978743,11409.808549
183,9.182226,-1,0.000595,8.178527,713.975038,11473.790488
184,9.382280,-1,0.000595,9.982589,719.309798,11388.695139
185,9.261324,-1,0.000595,10.868753,718.504418,11401.460861
186,9.136238,-1,0.000595,16.583895,716.978798,11425.721406
187,9.089072,-1,0.000595,43.072945,721.804479,11349.333841
188,9.133381,-1,0.000595,8.454408,724.857763,11301.527580
189,9.859668,-1,0.000595,12.623605,717.179066,11422.530841
190,9.590316,-1,0.000595,7.339196,716.369907,11435.432896
191,8.905383,-1,0.000595,11.201022,718.693047,11398.468420
192,9.037958,-1,0.000595,10.517549,720.091518,11376.331751
193,9.066545,-1,0.000595,8.936704,719.775885,11381.320451
194,9.407405,-1,0.000595,6.648390,721.497011,11354.170392
195,9.103352,-1,0.000595,14.754053,718.458405,11402.191057
196,9.202787,-1,0.000595,9.517932,718.238942,11405.675077
197,9.109160,-1,0.000595,13.222965,720.313766,11372.821660
198,9.162455,-1,0.000594,24.431267,718.462106,11402.132321
199,9.052185,-1,0.000594,31.929892,722.686910,11335.475829
200,8.885203,-1,0.000594,30.943447,717.857777,11411.731213
201,8.925496,-1,0.000594,16.913200,719.660775,11383.140897
202,8.928359,-1,0.000594,19.519547,718.590074,11400.101805
203,9.102926,-1,0.000594,18.785257,719.767369,11381.455110
204,9.288094,-1,0.000594,18.056786,720.763130,11365.731208
205,9.187180,-1,0.000594,8.627620,721.907681,11347.711370
206,9.150885,-1,0.000594,7.238458,718.345903,11403.976783
207,9.116637,-1,0.000594,9.388105,721.517787,11353.843450
208,8.917685,-1,0.000594,12.915246,716.307380,11436.431103
209,9.088073,-1,0.000594,9.233766,717.313442,11420.391032
210,8.716170,-1,0.000594,8.665195,720.610627,11368.136540
211,9.047238,-1,0.000594,9.652226,716.640932,11431.108152
212,8.827746,-1,0.000594,8.784369,717.188393,11422.382292
213,8.894250,-1,0.000594,19.291227,720.946240,11362.844475
214,9.077387,-1,0.000594,13.650164,718.479917,11401.849664
215,9.256989,-1,0.000593,16.370090,717.124590,11423.398548
216,8.909217,-1,0.000593,7.395814,716.891600,11427.111156
217,9.058720,-1,0.000593,8.046398,718.395398,11403.191088
218,9.039155,-1,0.000593,11.195892,717.271277,11421.062383
219,8.984637,-1,0.000593,9.638843,719.708534,11382.385526
220,9.175302,-1,0.000593,13.136055,717.629431,11415.362367
221,8.932981,-1,0.000593,8.279251,718.176510,11406.666587
222,8.963563,-1,0.000593,6.692350,716.836655,11427.987036
223,8.965040,-1,0.000593,8.371335,716.899152,11426.990780
224,8.920356,-1,0.000593,6.378159,720.845973,11364.425005
225,9.047918,-1,0.000593,12.041364,716.064144,11440.315883
226,8.874297,-1,0.000593,17.847471,721.452894,11354.864702
227,8.964194,-1,0.000593,12.704608,717.700604,11414.230327
228,8.973978,-1,0.000593,21.277611,716.233295,11437.614053
229,9.081181,-1,0.000593,14.883900,717.800217,11412.646313
230,9.133944,-1,0.000593,24.455811,715.700081,11446.135354
231,8.912554,-1,0.000592,11.457693,721.218001,11358.562860
232,8.846177,-1,0.000592,11.396690,717.834756,11412.097187
233,9.120334,-1,0.000592,15.149652,721.139699,11359.796183
234,9.353500,-1,0.000592,13.665424,734.064827,11159.777309
235,8.974729,-1,0.000592,11.509548,743.403656,11019.585301
236,8.972124,-1,0.000592,10.246242,721.354898,11356.407259
237,8.945305,-1,0.000592,9.418530,716.742801,11429.483475
238,8.895938,-1,0.000592,14.575549,719.384129,11387.518392
239,9.021434,-1,0.000592,11.926395,716.609956,11431.602270
240,8.970755,-1,0.000592,8.947604,718.328631,11404.250988
241,8.966248,-1,0.000592,16.412666,719.645140,11383.388207
242,8.966733,-1,0.000592,30.958967,721.218154,11358.560450
243,9.117558,-1,0.000592,15.291257,716.370684,11435.420492
244,9.172064,-1,0.000592,12.450747,714.788237,11460.737007
245,8.948493,-1,0.000591,9.684530,716.838223,11427.962038
246,9.425348,-1,0.000591,10.935383,718.492515,11401.649744
247,9.571437,-1,0.000591,14.422882,721.212447,11358.650331
248,9.296678,-1,0.000591,16.254566,717.985365,11409.703316
249,9.212663,-1,0.000591,7.822582,716.844412,11427.863373
250,9.199697,-1,0.000591,15.005801,716.305495,11436.461199
251,9.116550,-1,0.000591,10.823256,718.322652,11404.345912
252,9.075873,-1,0.000591,15.482818,719.567922,11384.609777
253,8.821784,-1,0.000591,18.899981,718.638356,11399.335885
254,9.249068,-1,0.000591,9.595569,718.426271,11402.701057
255,8.927876,-1,0.000591,21.553579,716.756616,11429.263180
256,9.215087,-1,0.000591,24.466459,719.656922,11383.201842
257,9.157206,-1,0.000591,12.306200,719.328585,11388.397696
258,9.144769,-1,0.000591,25.402798,718.420034,11402.800051
259,9.054975,-1,0.000590,13.686459,717.828623,11412.194690
260,9.087070,-1,0.000590,34.259418,725.107778,11297.630847
261,9.055017,-1,0.000590,23.313444,718.686615,11398.570433
262,9.081179,-1,0.000590,33.055576,715.896254,11442.998834
263,9.069860,-1,0.000590,22.151344,717.200214,11422.194026
264,8.827102,-1,0.000590,17.899738,720.446569,11370.725259
265,8.520133,-1,0.000590,14.431585,715.429477,11450.464740
266,9.254400,-1,0.000590,22.019079,714.964057,11457.918646
267,9.091389,-1,0.000590,20.946356,717.041458,11424.722948
268,9.039292,-1,0.000590,12.422395,718.713476,11398.144425
269,9.036918,-1,0.000590,12.838920,718.800211,11396.769053
270,9.250451,-1,0.000590,24.254358,717.795771,11412.717002
271,9.259200,-1,0.000590,12.788771,716.865774,11427.522832
272,8.954708,-1,0.000589,13.777472,715.228599,11453.680699
273,9.163350,-1,0.000589,20.155380,716.525464,11432.950274
274,9.208821,-1,0.000589,29.720890,716.836163,11427.994879
275,8.924751,-1,0.000589,14.825730,716.830266,11428.088892
276,9.357541,-1,0.000589,21.648106,717.201282,11422.177017
277,9.113224,-1,0.000589,15.277126,717.680482,11414.550354
278,9.196683,-1,0.000589,13.217076,714.880104,11459.264224
279,9.059282,-1,0.000589,32.414978,716.320179,11436.226760
280,8.934432,-1,0.000589,24.343607,719.026061,11393.189266
281,9.061182,-1,0.000589,24.536055,719.771594,11381.388302
282,8.975884,-1,0.000589,26.735289,716.335545,11435.981444
283,9.262985,-1,0.000589,16.789972,718.378562,11403.458334
284,9.063826,-1,0.000589,45.777328,716.850358,11427.768583
285,8.863731,-1,0.000588,112.124252,714.817298,11460.271069
286,9.033104,-1,0.000588,26.138109,717.126212,11423.372710
287,8.970798,-1,0.000588,25.109587,719.364464,11387.829689
288,9.063496,-1,0.000588,25.986067,716.745419,11429.441728
289,9.021711,-1,0.000588,23.886305,717.212579,11421.997104
290,8.885421,-1,0.000588,16.479948,716.465258,11433.911008
291,8.872816,-1,0.000588,33.934299,716.997878,11425.417357
292,8.531514,-1,0.000588,21.360304,718.659226,11399.004846
293,8.974656,-1,0.000588,46.158333,721.173760,11359.259660
294,8.854907,-1,0.000588,71.835838,718.325367,11404.302808
295,8.878377,-1,0.000588,72.759552,718.027675,11409.030996
296,8.960247,-1,0.000588,36.417507,715.927545,11442.498696
297,9.028899,-1,0.000587,28.400736,716.697941,11430.198876
298,8.921417,-1,0.000587,42.281685,719.781041,11381.238923
299,8.873001,-1,0.000587,22.143538,719.457208,11386.361703
300,9.157064,-1,0.000587,26.406689,721.359070,11356.341579
301,8.976215,-1,0.000587,187.134644,716.794118,11428.665211
302,8.889957,-1,0.000587,29.126347,717.358418,11419.675011
303,9.220844,-1,0.000587,29.180126,718.661835,11398.963464
304,9.022124,-1,0.000587,29.787540,717.073333,11424.215102
305,9.233533,-1,0.000587,19.953928,729.649786,11227.304054
306,9.028341,-1,0.000587,21.881121,718.037233,11408.879127
307,8.905515,-1,0.000587,21.246464,733.047930,11175.258349
308,8.980354,-1,0.000586,32.161396,718.945189,11394.470852
309,9.270160,-1,0.000586,19.904562,718.231034,11405.800658
310,9.164885,-1,0.000586,56.178482,733.857166,11162.935213
311,9.188506,-1,0.000586,28.411495,715.741180,11445.478099
312,9.069170,-1,0.000586,108.466621,719.243793,11389.740280
313,9.309725,-1,0.000586,40.429970,720.146007,11375.470974
314,8.896711,-1,0.000586,28.165245,715.986449,11441.557325
315,8.933035,-1,0.000586,23.212564,717.122172,11423.437065
316,8.806834,-1,0.000586,24.611210,718.912435,11394.989989
317,8.885303,-1,0.000586,33.531525,717.874697,11411.462243
318,8.983923,-1,0.000586,20.456036,718.187514,11406.491815
319,8.981153,-1,0.000585,22.712666,718.278922,11405.040228
320,9.086456,-1,0.000585,21.990530,717.368777,11419.510108
321,8.922636,-1,0.000585,16.908833,716.333160,11436.019519
322,9.047446,-1,0.000585,10.820351,748.860538,10939.286535
323,9.089426,-1,0.000585,23.033535,737.530691,11107.334379
324,8.990372,-1,0.000585,22.805641,727.550967,11259.692271
325,9.182499,-1,0.000585,21.038897,730.146712,11219.662933
326,9.042237,-1,0.000585,42.236568,784.669674,10440.061941
327,9.278929,-1,0.000585,16.448711,743.472572,11018.563843
328,9.197719,-1,0.000585,20.456982,723.404855,11324.225907
329,8.852590,-1,0.000585,48.899925,718.963094,11394.187085
330,8.960156,-1,0.000584,31.363913,722.540953,11337.765653
331,8.831676,-1,0.000584,24.647129,720.609800,11368.149587
332,8.809040,-1,0.000584,22.974867,720.389422,11371.627275
333,8.912078,-1,0.000584,49.399246,715.270782,11453.005220
334,8.927094,-1,0.000584,43.624859,718.543007,11400.848551
335,8.916697,-1,0.000584,22.821077,733.883865,11162.529101
336,8.932905,-1,0.000584,27.307503,737.053200,11114.530132
337,8.596861,-1,0.000584,73.619598,720.139722,11375.570254
338,8.591849,-1,0.000584,42.494640,725.999955,11283.747256
339,8.541217,-1,0.000584,52.449089,746.904159,10967.939998
340,8.963769,-1,0.000584,29.939482,733.530821,11167.901560
341,9.005318,-1,0.000583,55.060177,727.209785,11264.974934
342,8.961561,-1,0.000583,35.308788,751.459504,10901.452382
343,9.085996,-1,0.000583,34.142422,721.219497,11358.539299
344,9.113173,-1,0.000583,52.929390,718.432251,11402.606145
345,8.900413,-1,0.000583,36.385986,718.628559,11399.491291
346,9.174956,-1,0.000583,37.029324,722.576456,11337.208585
347,9.133969,-1,0.000583,27.038008,719.456706,11386.369648
348,8.922254,-1,0.000583,40.679596,727.581993,11259.212128
349,8.961818,-1,0.000583,38.617943,719.589054,11384.275448
350,8.910775,-1,0.000583,43.233597,717.468899,11417.916528
351,8.939472,-1,0.000582,67.031166,720.247134,11373.873790
352,8.700484,-1,0.000582,40.093880,717.982206,11409.753517
353,8.809254,-1,0.000582,61.023293,716.934644,11426.425084
354,8.922513,-1,0.000582,65.075790,728.589243,11243.646648
355,8.875047,-1,0.000582,24.887791,716.176229,11438.525419
356,9.050253,-1,0.000582,51.592316,717.548720,11416.646385
357,9.053959,-1,0.000582,47.409077,719.322088,11388.500557
358,8.877117,-1,0.000582,33.146923,718.657691,11399.029194
359,8.875879,-1,0.000582,31.911209,720.672714,11367.157159
360,8.956099,-1,0.000581,43.887833,718.498331,11401.557452
361,8.977300,-1,0.000581,35.979805,717.767766,11413.162290
362,8.766157,-1,0.000581,90.756950,718.755128,11397.483901
363,8.801513,-1,0.000581,45.147938,716.861197,11427.595794
364,9.040521,-1,0.000581,32.457699,721.254630,11357.986014
365,8.843160,-1,0.000581,127.677849,717.847079,11411.901280
366,8.773565,-1,0.000581,49.365250,719.587271,11384.303656
367,9.216821,-1,0.000581,120.596542,726.329255,11278.631480
368,8.929195,-1,0.000581,32.806061,717.716737,11413.973755
369,8.809507,-1,0.000581,24.210331,719.909858,11379.202422
370,8.859015,-1,0.000580,31.607313,717.168177,11422.704273
371,8.792832,-1,0.000580,59.669624,717.936136,11410.485681
372,8.894124,-1,0.000580,39.126324,719.084596,11392.261836
373,8.844552,-1,0.000580,29.673609,716.009112,11441.195179
374,8.858185,-1,0.000580,53.259804,716.532932,11432.831115
375,9.385851,-1,0.000580,67.393051,720.167291,11375.134781
376,9.387907,-1,0.000580,60.768562,717.412944,11418.807074
377,9.380998,-1,0.000580,233.627655,720.721595,11366.386212
378,8.701551,-1,0.000580,139.770828,716.842847,11427.888322
379,8.795322,-1,0.000579,57.079567,716.841435,11427.910832
380,9.113215,-1,0.000579,38.818886,718.195191,11406.369888
381,8.908354,-1,0.000579,55.783230,717.131345,11423.290945
382,8.889935,-1,0.000579,63.780319,717.906826,11410.951538
383,8.938530,-1,0.000579,42.005608,722.713080,11335.065362
384,8.986465,-1,0.000579,29.187336,719.043636,11392.910791
385,9.065744,-1,0.000579,234.420059,718.534057,11400.990559
386,9.004203,-1,0.000579,44.551559,735.802386,11133.424077
387,9.243375,-1,0.000579,63.659004,727.416390,11261.775391
388,9.317052,-1,0.000579,245.476273,730.735966,11210.615573
389,9.034380,-1,0.000578,68.160400,721.600466,11352.542558
390,8.967592,-1,0.000578,39.657970,741.846503,11042.715665
391,9.132893,-1,0.000578,55.571682,727.036756,11267.655909
392,8.911765,-1,0.000578,35.719612,733.974008,11161.158176
393,8.766929,-1,0.000578,72.863190,739.006898,11085.146867
394,8.744040,-1,0.000578,71.727943,731.759421,11194.936156
395,8.833266,-1,0.000578,44.466938,744.595831,11001.941804
396,9.011587,-1,0.000578,50.656616,739.590343,11076.402062
397,8.721484,-1,0.000577,120.532768,743.650792,11015.923183
398,8.886749,-1,0.000577,33.512070,747.026225,10966.147808
399,8.929833,-1,0.000577,51.080185,739.910859,11071.603965
400,8.822875,-1,0.000577,494.990234,742.233667,11036.955563
401,8.828533,-1,0.000577,102.099258,738.766078,11088.760359
402,8.871258,-1,0.000577,861.724060,743.040622,11024.969238
403,8.907659,-1,0.000577,70.225060,741.032391,11054.847399
404,8.887653,-1,0.000577,109.666832,743.924935,11011.863717
405,8.677050,-1,0.000577,113.810890,743.090346,11024.231500
406,8.877172,-1,0.000576,18.970926,744.347952,11005.605615
407,8.865559,-1,0.000576,41.136726,744.883236,10997.696826
408,8.836571,-1,0.000576,55.531906,740.331919,11065.307046
409,8.582086,-1,0.000576,99.781639,740.101165,11068.757066
410,8.742208,-1,0.000576,113.508835,743.927165,11011.830708
411,8.639898,-1,0.000576,35.622391,742.261208,11036.546046
412,8.708167,-1,0.000576,60.827976,743.070184,11024.530625
413,8.596714,-1,0.000576,29.169079,752.958082,10879.755721
414,8.647070,-1,0.000576,249.683105,749.264972,10933.381789
415,8.891429,-1,0.000575,51.532135,743.680632,11015.481172
416,9.174346,-1,0.000575,17.696651,738.085618,11098.983370
417,8.834445,-1,0.000575,30.548693,740.133899,11068.267527
418,9.072444,-1,0.000575,22.271797,736.322719,11125.556483
419,8.866361,-1,0.000575,38.898109,717.805313,11412.565290
420,8.957885,-1,0.000575,28.335669,716.990960,11425.527597
421,8.940798,-1,0.000575,89.041199,718.198931,11406.310489
422,8.762589,-1,0.000575,76.345688,718.341035,11404.054065
423,8.796855,-1,0.000574,41.669353,721.388396,11355.879919
424,8.827522,-1,0.000574,49.638718,736.555486,11122.040574
425,8.757751,-1,0.000574,26.561346,716.854654,11427.700098
426,9.104452,-1,0.000574,119.167000,718.059187,11408.530311
427,9.004708,-1,0.000574,59.825729,736.854599,11117.525779
428,9.019029,-1,0.000574,58.955460,743.365298,11020.153916
429,8.910461,-1,0.000574,42.908760,730.739515,11210.561126
430,8.689130,-1,0.000574,49.749840,732.094102,11189.818327
431,8.885848,-1,0.000573,47.401237,732.418414,11184.863520
432,8.882382,-1,0.000573,35.965458,733.128325,11174.032868
433,8.692347,-1,0.000573,109.025925,735.520206,11137.695380
434,8.953391,-1,0.000573,89.032532,736.783862,11118.593149
435,8.976470,-1,0.000573,63.749229,734.666797,11150.633231
436,8.944738,-1,0.000573,37.499744,734.986507,11145.782844
437,8.836035,-1,0.000573,39.787136,737.051699,11114.552766
438,9.051885,-1,0.000573,28.272373,732.366834,11185.651261
439,9.042669,-1,0.000573,50.405239,735.645487,11135.798621
440,9.015028,-1,0.000572,50.631496,733.345714,11170.720499
441,8.835510,-1,0.000572,21.931664,731.869898,11193.246262
442,8.823451,-1,0.000572,42.973740,731.131837,11204.545590
443,8.767395,-1,0.000572,46.621456,732.673517,11180.969163
444,8.905204,-1,0.000572,111.212723,734.627527,11151.229295
445,9.049047,-1,0.000572,33.741058,739.254323,11081.436720
446,9.053948,-1,0.000572,29.068712,738.790075,11088.400179
447,8.984683,-1,0.000571,28.466530,734.631274,11151.172418
448,8.979933,-1,0.000571,26.263594,735.134536,11143.538494
