step,loss,lr,norm,dt_ms,tok_sec
496,19.726082,0.000544,2.121231,24.043043,5323.785645
497,18.188631,0.000544,1.829697,25.208456,5077.661133
498,17.853552,0.000544,1.778920,23.567326,5431.248047
499,18.179955,0.000543,1.792485,24.223103,5284.211914
500,18.299608,0.000543,1.712760,24.806818,5159.871582
501,17.440943,0.000543,1.774182,23.501043,5446.566406
502,16.522152,0.000543,1.718868,25.672859,4985.810059
503,18.987267,0.000542,2.008554,21.865692,5853.919434
504,17.780556,0.000542,1.731052,25.000963,5119.802734
505,17.477192,0.000542,1.805741,24.086552,5314.168945
506,16.091274,0.000541,1.614851,25.307953,5057.698730
507,18.204287,0.000541,1.826133,23.138762,5531.843262
508,17.816879,0.000541,1.847181,27.026957,4736.012207
509,16.413015,0.000541,1.676024,35.166973,3639.778809
510,16.300539,0.000540,1.708632,26.095522,4905.056152
511,19.246355,0.000540,2.000080,28.303249,4522.449219
512,18.265036,0.000540,1.872425,26.494530,4831.186035
513,17.172750,0.000539,1.705114,24.740339,5173.736328
514,16.892796,0.000539,1.781491,24.760988,5169.422363
515,17.130131,0.000539,1.715032,24.561260,5211.458984
516,18.416988,0.000539,1.859229,25.799780,4961.282715
517,17.485146,0.000538,1.855116,23.936071,5347.577637
518,17.878460,0.000538,1.709077,25.668240,4986.707520
519,18.466005,0.000538,1.771180,25.557890,5008.238281
520,17.525471,0.000537,1.651241,24.278551,5272.143066
521,17.838432,0.000537,1.754792,26.997269,4741.220215
522,18.919863,0.000537,2.070717,24.701096,5181.956055
523,18.805334,0.000537,2.134453,27.387823,4673.609863
524,18.191345,0.000536,1.754341,24.431101,5239.223633
525,19.461008,0.000536,2.437976,27.950941,4579.452148
526,18.516443,0.000536,1.879548,26.003107,4922.488770
527,19.361853,0.000535,1.920273,24.877483,5145.214844
528,18.741926,0.000535,1.767215,25.222057,5074.922852
529,18.732653,0.000535,1.769919,25.705021,4979.571777
530,17.709448,0.000535,1.905930,28.442408,4500.322266
531,18.840450,0.000534,1.868962,25.190001,5081.381348
532,17.482805,0.000534,1.617600,24.429916,5239.478027
533,18.628309,0.000534,1.762648,23.858372,5364.993164
534,19.545824,0.000533,1.822379,26.980291,4744.203613
535,19.470032,0.000533,1.787956,24.618496,5199.342773
536,18.781601,0.000533,1.705564,24.691454,5183.979980
537,17.974249,0.000533,2.542213,25.998436,4923.373047
538,18.629326,0.000532,2.224982,24.004215,5332.396973
539,19.440807,0.000532,1.846495,25.144428,5090.590820
540,19.140871,0.000532,1.917402,26.269604,4872.551758
541,19.008402,0.000531,2.049554,24.972233,5125.693359
542,19.749109,0.000531,2.005763,25.471308,5025.262207
543,19.719107,0.000531,1.958983,25.492989,5020.988281
544,18.898184,0.000530,1.798589,24.500044,5224.480469
545,19.480543,0.000530,1.854623,27.134457,4717.249512
546,18.805412,0.000530,1.806007,25.790903,4962.990234
547,16.773384,0.000530,1.628790,25.127819,5093.956055
548,17.381083,0.000529,1.739225,27.305952,4687.622559
549,17.152576,0.000529,1.782486,24.304064,5266.608887
550,17.021040,0.000529,2.069775,28.347609,4515.372070
551,18.662125,0.000528,1.839222,22.663328,5647.890625
552,16.913881,0.000528,2.036395,24.373144,5251.682129
553,18.640858,0.000528,1.800943,25.436749,5032.089844
554,18.216703,0.000527,1.759493,25.469669,5025.585449
555,19.350864,0.000527,1.921651,24.463013,5232.389160
556,17.635292,0.000527,1.723470,26.140165,4896.679199
557,16.945284,0.000527,1.604506,24.067728,5318.325195
558,19.242506,0.000526,1.782981,26.510715,4828.236328
559,16.787960,0.000526,1.771981,24.666508,5189.222656
560,15.696015,0.000526,1.844420,24.673708,5187.708496
561,17.934078,0.000525,1.828993,26.952707,4749.059082
562,17.729324,0.000525,1.618713,24.219273,5285.047363
563,18.895685,0.000525,1.756179,25.194063,5080.562012
564,19.027454,0.000524,2.551666,26.593559,4813.195801
565,18.031380,0.000524,1.736348,26.748144,4785.378418
566,17.649925,0.000524,1.766001,26.359089,4856.010254
567,18.289742,0.000523,1.686135,25.462034,5027.092285
568,18.202562,0.000523,1.819498,25.913645,4939.482910
569,17.700775,0.000523,1.646196,25.028269,5114.216797
570,17.310774,0.000522,1.680157,24.848751,5151.164062
571,18.796173,0.000522,1.889493,25.177023,5084.000488
572,18.482317,0.000522,2.280857,27.714294,4618.555176
573,17.710028,0.000522,1.689345,23.935995,5347.594238
574,18.363586,0.000521,1.795192,29.265863,4373.696289
575,18.531433,0.000521,1.805988,25.552477,5009.298828
576,17.998617,0.000521,1.676328,24.808023,5159.621094
577,18.667421,0.000520,1.910756,28.134052,4549.646973
578,17.328678,0.000520,1.797820,24.575369,5208.466797
579,19.057533,0.000520,1.976935,26.881582,4761.624512
580,18.437275,0.000519,2.066868,28.060209,4561.619629
581,17.286772,0.000519,1.849352,28.026199,4567.155273
582,17.534960,0.000519,1.785148,28.576891,4479.143555
583,18.611616,0.000518,1.786488,24.537039,5216.603516
584,18.426456,0.000518,1.859213,25.616108,4996.855957
585,18.295868,0.000518,1.839443,26.712772,4791.715332
586,18.753727,0.000517,1.842650,24.849604,5150.987793
587,18.282572,0.000517,1.949800,26.949301,4749.659180
588,18.481611,0.000517,1.885374,28.647121,4468.162598
589,18.159170,0.000516,1.794370,25.816460,4958.077148
590,17.927607,0.000516,2.043815,27.986179,4573.686035
591,17.731520,0.000516,1.742759,26.019567,4919.374512
592,18.152042,0.000515,2.073531,26.484337,4833.045410
593,19.289339,0.000515,1.847538,26.760138,4783.234375
594,18.613129,0.000515,1.948732,24.739832,5173.842773
595,18.273697,0.000515,1.938598,26.596109,4812.733887
596,17.107885,0.000514,1.600996,26.374784,4853.120117
597,18.593031,0.000514,1.925681,26.078728,4908.214844
598,19.344671,0.000514,1.865431,27.130276,4717.976562
599,18.147488,0.000513,1.769209,25.133871,5092.729492
600,19.191330,0.000513,1.786469,25.913548,4939.500977
601,18.064423,0.000513,1.790918,27.015017,4738.105469
602,18.482456,0.000512,2.140712,26.845230,4768.072266
603,17.743727,0.000512,1.835701,25.603825,4999.252930
604,18.060394,0.000512,1.923867,26.512304,4827.946777
605,16.759008,0.000511,2.351151,26.057344,4912.242676
606,20.402939,0.000511,2.079901,26.644053,4804.073730
607,18.584064,0.000511,1.999357,26.733896,4787.929199
608,19.845596,0.000510,1.964150,25.321108,5055.071289
609,17.462891,0.000510,1.920819,27.448755,4663.235352
610,19.166687,0.000510,1.823872,26.277988,4870.996582
611,17.434956,0.000509,1.901729,25.456411,5028.202637
612,18.252579,0.000509,1.877378,28.756697,4451.137207
613,18.481485,0.000509,1.779171,25.510784,5017.485840
614,17.755157,0.000508,1.777443,27.210268,4704.106445
615,18.256325,0.000508,2.137002,26.648417,4803.287109
616,17.609123,0.000508,1.736803,25.143141,5090.851562
617,16.926626,0.000507,1.546131,27.092972,4724.472656
618,17.795040,0.000507,1.727817,24.144232,5301.473145
619,18.116690,0.000507,1.901274,25.966812,4929.369141
620,17.944832,0.000506,1.928917,27.647768,4629.668457
621,17.417013,0.000506,1.562240,24.385088,5249.109863
622,17.083344,0.000506,1.651566,27.849573,4596.120605
623,17.182468,0.000505,1.651423,25.625883,4994.949707
624,18.067642,0.000505,1.809196,26.823215,4771.985840
625,18.231245,0.000505,1.975750,27.238873,4699.166504
626,19.893717,0.000504,2.167911,26.726690,4789.219727
627,16.728086,0.000504,1.665557,27.145487,4715.332520
628,19.578768,0.000503,1.995919,27.316492,4685.813965
629,18.259819,0.000503,1.688979,24.925980,5135.204590
630,18.455601,0.000503,1.913913,27.728125,4616.251465
631,18.351711,0.000502,1.853716,25.139105,5091.668945
632,17.357594,0.000502,1.807751,26.614201,4809.462402
633,18.885954,0.000502,2.041346,27.226124,4701.367188
634,16.680326,0.000501,1.848737,25.436687,5032.101562
635,18.188971,0.000501,1.916554,25.842278,4953.124023
636,17.852453,0.000501,1.976764,27.020082,4737.217285
637,16.482637,0.000500,1.705646,24.815765,5158.011230
638,17.157213,0.000500,1.759970,27.414551,4669.053223
639,15.472318,0.000500,1.811093,25.867352,4948.322266
640,15.776977,0.000499,2.046347,26.063482,4911.085938
641,17.635534,0.000499,2.194319,27.172497,4710.645508
642,16.023815,0.000499,2.130618,26.837126,4769.512207
643,17.531919,0.000498,1.877747,25.245775,5070.155273
644,18.152599,0.000498,2.239282,27.291126,4690.168945
645,17.101007,0.000498,1.846602,25.574492,5004.986816
646,16.866165,0.000497,1.595603,26.788347,4778.197266
647,17.741344,0.000497,1.708454,25.709276,4978.747559
648,17.948540,0.000497,1.705575,26.312372,4864.631836
649,17.050961,0.000496,1.627387,26.906040,4757.296387
650,19.048971,0.000496,1.800965,26.595207,4812.897461
651,18.748890,0.000495,1.762734,24.779699,5165.518555
652,17.900129,0.000495,1.801987,28.304256,4522.288086
653,18.660114,0.000495,2.082554,25.720421,4976.590332
654,17.186522,0.000494,1.781685,27.479244,4658.061035
655,17.666773,0.000494,2.176375,26.754902,4784.169922
656,17.826670,0.000494,1.889004,25.319206,5055.450684
657,15.339135,0.000493,1.620247,27.627783,4633.017578
658,17.363184,0.000493,1.715529,25.858765,4949.965820
659,18.521461,0.000493,1.984436,25.253908,5068.522461
660,18.022089,0.000492,1.645651,30.456261,4202.748535
661,17.057768,0.000492,1.665982,25.465504,5026.407715
662,17.838869,0.000492,1.841867,27.848141,4596.356934
663,17.495275,0.000491,1.642577,26.632069,4806.235840
664,16.840210,0.000491,1.669579,26.170099,4891.078125
665,17.475241,0.000491,1.689060,27.875532,4591.840820
666,17.682432,0.000490,1.852063,24.678015,5186.803223
667,16.847778,0.000490,1.680326,25.160406,5087.358398
668,15.781693,0.000489,1.531176,28.809872,4442.921387
669,17.787123,0.000489,1.647383,25.220520,5075.232422
670,17.684357,0.000489,1.686642,26.437431,4841.620117
671,17.592113,0.000488,1.734962,25.069744,5105.756348
672,18.572948,0.000488,1.896038,25.116899,5096.170410
673,17.240993,0.000488,1.803532,27.597416,4638.115234
674,18.243359,0.000487,1.769683,24.657396,5191.140137
675,17.770226,0.000487,1.812611,25.525162,5014.659668
676,16.505529,0.000487,1.679419,27.629398,4632.746582
677,17.312263,0.000486,1.693649,26.419016,4844.995117
678,17.012421,0.000486,1.645418,28.356932,4513.887695
679,16.252205,0.000485,1.874131,24.904856,5139.560059
680,16.575167,0.000485,1.610010,26.650309,4802.946289
681,18.038006,0.000485,1.782553,27.328903,4683.686035
682,17.411964,0.000484,1.643477,25.535681,5012.594238
683,16.434872,0.000484,1.687698,26.255648,4875.141602
684,17.535427,0.000484,1.827492,27.592527,4638.937012
685,16.529598,0.000483,1.578508,25.636889,4992.805664
686,16.917040,0.000483,1.646441,26.774664,4780.639160
687,17.013601,0.000483,1.664227,24.828173,5155.433594
688,17.522881,0.000482,1.733548,26.059052,4911.920898
689,17.714245,0.000482,1.673031,26.482229,4833.429688
690,16.706936,0.000481,1.798477,26.855104,4766.319336
691,15.223784,0.000481,1.735996,24.479937,5228.771484
692,17.157566,0.000481,1.599946,27.076595,4727.330078
693,17.435869,0.000480,1.822051,23.723394,5395.518066
694,17.560064,0.000480,1.792940,26.662180,4800.807617
695,18.545307,0.000480,1.879314,25.244537,5070.403809
696,17.734850,0.000479,1.612125,24.623367,5198.313965
697,17.115677,0.000479,1.819740,27.144571,4715.491699
698,16.459385,0.000478,1.539907,24.493624,5225.850098
699,16.125740,0.000478,1.563431,25.745678,4971.708008
700,17.022669,0.000478,1.817848,27.739691,4614.326660
701,16.152088,0.000477,1.682634,27.878778,4591.306152
702,15.885512,0.000477,1.662708,30.390018,4211.909180
703,16.715818,0.000477,1.722532,24.365824,5253.259766
704,16.602871,0.000476,1.664886,25.448444,5029.776855
705,16.651003,0.000476,1.544576,27.004892,4739.881836
706,16.084307,0.000475,1.686531,24.226280,5283.518555
707,16.575586,0.000475,1.698100,26.031300,4917.157227
708,16.322927,0.000475,1.667037,26.583290,4815.054688
709,17.977007,0.000474,1.659749,26.029964,4917.409668
710,17.222599,0.000474,1.609304,28.030428,4566.466309
711,16.672804,0.000474,1.639172,24.405067,5244.812500
712,17.012142,0.000473,1.654615,26.284748,4869.744141
713,17.337751,0.000473,1.671468,26.737980,4787.197754
714,17.237988,0.000472,1.740488,26.576649,4816.257812
715,17.980335,0.000472,1.657776,25.366505,5046.024414
716,17.327566,0.000472,1.843632,27.071596,4728.202637
717,19.217947,0.000471,2.150156,25.320578,5055.176758
718,16.339823,0.000471,1.853389,26.808935,4774.527832
719,17.620968,0.000471,1.949407,25.752224,4970.444336
720,15.529469,0.000470,1.810610,25.295263,5060.235840
721,16.816315,0.000470,1.778455,27.195484,4706.664062
722,14.651848,0.000469,1.553746,23.606762,5422.175293
723,17.051914,0.000469,1.898031,25.745493,4971.744141
724,18.050304,0.000469,1.776919,28.050093,4563.264648
725,19.114269,0.000468,1.828054,25.370035,5045.322266
726,19.137045,0.000468,2.099700,28.948776,4421.603027
727,18.629461,0.000467,1.841608,25.680344,4984.356934
728,19.984854,0.000467,1.992123,25.147268,5090.016113
729,18.888050,0.000467,1.706125,27.921005,4584.361816
730,18.762669,0.000466,1.735675,25.367111,5045.903809
731,18.373169,0.000466,1.791430,25.982555,4926.382324
732,16.765732,0.000466,1.653518,28.512360,4489.281250
733,18.891214,0.000465,2.157394,24.471329,5230.610840
734,17.610775,0.000465,1.859065,28.300907,4522.823242
735,18.407934,0.000464,1.911264,25.234116,5072.498047
736,17.307730,0.000464,1.634253,26.056498,4912.402344
737,18.582560,0.000464,1.949326,27.505106,4653.681641
738,18.378145,0.000463,1.716522,25.407780,5037.827148
739,18.780533,0.000463,1.725546,25.946016,4933.320312
740,17.306583,0.000462,1.587113,27.291285,4690.142090
741,17.859558,0.000462,1.709511,23.777269,5383.292969
742,16.988720,0.000462,1.829220,27.585104,4640.185547
743,17.604603,0.000461,1.726116,25.544096,5010.942871
744,17.274687,0.000461,1.694390,26.214298,4882.831543
745,17.229521,0.000460,1.870730,26.854408,4766.442871
746,17.131561,0.000460,1.652169,26.041620,4915.208984
747,18.157286,0.000460,1.950927,26.034958,4916.466309
748,17.571026,0.000459,1.805650,27.048634,4732.216797
749,19.705179,0.000459,1.987686,27.409777,4669.866699
750,16.696058,0.000459,1.834939,27.899128,4587.957031
751,16.447618,0.000458,1.648717,24.094055,5312.514160
752,18.129087,0.000458,1.757718,27.159176,4712.956055
753,16.986761,0.000457,1.543236,27.681328,4624.055664
754,17.395771,0.000457,1.819006,28.162939,4544.979980
755,17.188766,0.000457,1.579659,24.556660,5212.435547
756,18.567595,0.000456,2.008711,28.650738,4467.598633
757,16.956921,0.000456,1.770939,26.084175,4907.189941
758,16.989889,0.000455,1.743951,28.101944,4554.845215
759,16.452921,0.000455,1.572197,24.750645,5171.582520
760,16.911491,0.000455,1.657096,26.328587,4861.635742
761,16.343824,0.000454,1.583257,28.582100,4478.327148
762,16.430164,0.000454,1.524465,26.701565,4793.726562
763,17.292366,0.000453,1.707227,26.693014,4795.262207
764,17.422628,0.000453,1.669034,26.843000,4768.468262
765,16.997158,0.000453,1.565674,25.426624,5034.093262
766,16.787067,0.000452,1.731811,28.052532,4562.867676
767,16.730341,0.000452,1.872731,25.877464,4946.388672
768,17.846735,0.000451,2.589285,25.819632,4957.468262
769,17.908546,0.000451,2.927809,27.506264,4653.485352
770,17.321972,0.000451,2.131483,25.631163,4993.920898
771,17.008717,0.000450,2.353861,25.745920,4971.661133
772,18.442461,0.000450,2.650742,27.416996,4668.636719
773,17.650846,0.000449,1.765301,26.182310,4888.796875
774,16.111292,0.000449,1.802910,27.136450,4716.902832
775,17.164217,0.000449,1.756426,26.132908,4898.039062
776,16.237261,0.000448,1.662284,25.988665,4925.224121
777,16.976383,0.000448,1.656450,26.893587,4759.499023
778,16.808956,0.000447,1.634035,25.626488,4994.832031
779,16.560619,0.000447,1.805655,25.105688,5098.446289
780,17.939367,0.000447,1.876275,26.301897,4866.569336
781,17.079548,0.000446,1.621754,25.519802,5015.712891
782,17.383558,0.000446,1.622526,27.787745,4606.347168
783,17.900965,0.000445,1.733972,25.892078,4943.596680
784,17.225214,0.000445,1.687801,25.040962,5111.624512
785,18.281790,0.000445,1.837411,27.049711,4732.028320
786,17.891130,0.000444,1.671474,25.556631,5008.484863
787,16.204750,0.000444,1.643409,25.873184,4947.207031
788,16.974121,0.000443,1.754641,28.405670,4506.142578
789,16.745092,0.000443,1.615261,25.113829,5096.793457
790,17.696484,0.000443,1.718079,29.254856,4375.342285
791,16.418997,0.000442,1.462543,25.937901,4934.863770
792,16.658096,0.000442,1.575713,25.364403,5046.442383
793,17.350292,0.000441,2.173162,28.307245,4521.810547
794,15.862990,0.000441,1.602841,25.805767,4960.131348
795,16.507107,0.000440,1.610156,25.640659,4992.071289
796,16.369692,0.000440,1.683073,28.089430,4556.874023
797,18.020670,0.000440,1.781849,25.187860,5081.812988
798,16.944593,0.000439,1.542670,28.306486,4521.931641
799,17.347916,0.000439,1.616091,23.841539,5368.780762
800,17.429440,0.000438,1.787093,26.743048,4786.291016
801,17.037775,0.000438,1.623032,28.029760,4566.574707
802,15.007482,0.000438,1.513216,25.503616,5018.895996
803,17.446045,0.000437,1.561793,26.502907,4829.658691
804,17.206692,0.000437,1.713455,27.809618,4602.724121
805,16.821913,0.000436,1.632489,25.791792,4962.819336
806,16.942551,0.000436,1.559321,27.812670,4602.219238
807,16.798582,0.000436,1.595725,25.079693,5103.730469
808,17.911503,0.000435,1.641705,26.025167,4918.316406
809,18.633055,0.000435,1.952707,29.270590,4372.990234
810,17.586138,0.000434,1.621518,24.596861,5203.916016
811,17.554981,0.000434,1.657612,26.317823,4863.624023
812,18.117945,0.000434,1.696432,27.870604,4592.652832
813,15.709115,0.000433,1.496433,26.776100,4780.382812
814,17.255009,0.000433,1.620954,27.478592,4658.171875
815,18.343622,0.000432,1.749031,24.900208,5140.519531
816,17.270508,0.000432,1.651102,26.381912,4851.809082
817,17.198437,0.000431,1.725337,27.526941,4649.989746
818,16.451700,0.000431,1.633849,24.564045,5210.868164
819,16.632769,0.000431,1.675179,25.829683,4955.538574
820,18.562225,0.000430,1.760460,27.701565,4620.677734
821,16.749683,0.000430,1.544096,26.247974,4876.566895
822,17.052828,0.000429,1.671323,28.816380,4441.917969
823,18.149456,0.000429,1.653886,25.706415,4979.301758
824,17.052561,0.000429,1.712625,26.486980,4832.562988
825,16.785305,0.000428,1.643640,28.014536,4569.056641
826,17.546410,0.000428,1.724087,26.224365,4880.957031
827,18.682440,0.000427,1.771764,26.216486,4882.423828
828,18.162737,0.000427,1.694463,27.915728,4585.229004
829,16.772791,0.000426,1.555740,25.360914,5047.136719
830,15.772552,0.000426,1.570406,28.756285,4451.200684
831,18.647724,0.000426,1.775113,28.180264,4542.186035
832,17.682837,0.000425,1.629299,26.247932,4876.574707
833,17.304701,0.000425,1.557589,29.125860,4394.720215
834,17.501415,0.000424,1.829812,24.943953,5131.503906
835,15.776011,0.000424,1.675889,26.176920,4889.803711
836,16.269590,0.000424,1.566185,27.723579,4617.008789
837,14.834063,0.000423,1.482691,24.515305,5221.228027
838,16.265327,0.000423,1.500394,28.629259,4470.950684
839,16.833300,0.000422,1.511622,25.167471,5085.930176
840,18.394184,0.000422,1.766831,26.164524,4892.120117
841,16.170900,0.000421,1.579050,29.904367,4280.311035
842,18.708637,0.000421,2.546340,25.767599,4967.479004
843,18.896980,0.000421,1.820575,27.377871,4675.309082
844,18.086252,0.000420,1.804551,27.665478,4626.705078
845,16.388607,0.000420,1.562988,26.014696,4920.295898
846,16.304977,0.000419,1.627422,29.639683,4318.534668
847,17.322021,0.000419,1.791010,24.770821,5167.370117
848,18.820230,0.000419,1.746194,26.920240,4754.786621
849,16.216324,0.000418,1.604145,29.317688,4365.964844
850,17.456968,0.000418,1.613551,27.485828,4656.945312
851,17.169445,0.000417,1.717350,25.875355,4946.791992
852,16.273163,0.000417,1.614482,29.189589,4385.125000
853,17.224726,0.000416,1.629095,26.750431,4784.969727
854,16.949261,0.000416,1.653088,28.656380,4466.719238
855,16.929895,0.000416,1.678775,27.386988,4673.752441
856,16.921535,0.000415,1.711074,25.910229,4940.133789
857,17.167336,0.000415,1.689411,28.680683,4462.934082
858,17.348740,0.000414,1.711870,28.091309,4556.569824
859,17.437830,0.000414,1.696334,25.706251,4979.333984
860,17.637064,0.000413,1.620547,28.580280,4478.612305
861,16.521828,0.000413,1.547394,27.333488,4682.900391
862,15.907347,0.000413,1.855895,29.408133,4352.537598
863,18.371742,0.000412,1.734646,25.987007,4925.538574
864,17.749706,0.000412,1.684835,27.369312,4676.770508
865,16.256012,0.000411,1.557728,29.397638,4354.091309
866,16.447676,0.000411,1.567222,24.168789,5296.086426
867,17.833199,0.000410,1.740397,27.749519,4612.692383
868,17.306810,0.000410,1.570783,27.754091,4611.932617
869,16.046820,0.000410,1.528284,26.681400,4797.349121
870,16.690311,0.000409,1.597110,28.964190,4419.250000
871,16.025959,0.000409,1.588818,25.359028,5047.512207
872,15.324385,0.000408,1.489559,26.710855,4792.059082
873,16.725422,0.000408,1.764587,27.982525,4574.283203
874,16.370865,0.000407,1.698741,25.875605,4946.744629
875,16.367153,0.000407,1.479208,26.726597,4789.236816
876,17.455572,0.000407,1.672380,29.286922,4370.551270
877,17.021639,0.000406,1.664318,25.101120,5099.374023
878,16.069586,0.000406,1.472941,29.614265,4322.241211
879,17.122322,0.000405,1.705169,26.365467,4854.835449
880,17.474703,0.000405,1.655682,25.855762,4950.540527
881,17.482046,0.000404,1.634627,28.355665,4514.088867
882,16.979704,0.000404,1.613445,26.097008,4904.776855
883,15.995620,0.000404,1.559670,26.558750,4819.503906
884,17.061172,0.000403,2.021156,28.732508,4454.884277
885,17.194403,0.000403,1.694375,24.713793,5179.294434
886,17.974871,0.000402,1.914610,29.198584,4383.774414
887,16.973309,0.000402,1.642392,26.574211,4816.699707
888,16.452126,0.000401,1.579366,25.948887,4932.773926
889,16.225332,0.000401,1.643147,29.435284,4348.522461
890,17.665565,0.000401,1.670302,27.201836,4705.564941
891,16.522148,0.000400,1.686385,25.229452,5073.435547
892,15.364423,0.000400,1.495194,30.695757,4169.957520
893,16.289730,0.000399,1.604553,27.378361,4675.225098
894,17.935295,0.000399,1.727141,27.629807,4632.678223
895,17.288548,0.000398,1.690698,24.751888,5171.322754
896,17.289377,0.000398,1.643822,27.647516,4629.710938
897,16.481712,0.000398,1.767020,28.309603,4521.434082
898,15.425825,0.000397,1.581555,26.593019,4813.292969
899,18.006170,0.000397,1.817988,26.282528,4870.155273
900,16.281363,0.000396,1.661869,29.072470,4402.791016
901,15.701403,0.000396,1.662495,27.939375,4581.348145
902,15.780378,0.000395,1.580726,28.507883,4489.986328
903,18.243059,0.000395,1.833980,25.751066,4970.667969
904,16.881393,0.000395,1.708110,27.743725,4613.655762
905,16.581852,0.000394,1.466872,29.134892,4393.357422
906,17.167707,0.000394,1.535166,24.774336,5166.637207
907,16.937485,0.000393,1.536972,27.198496,4706.142578
908,17.191919,0.000393,1.814778,29.695721,4310.385254
909,18.244289,0.000392,1.649026,25.329134,5053.469238
910,18.356386,0.000392,1.679303,29.456629,4345.371582
911,18.345091,0.000392,1.804869,28.544458,4484.232910
912,16.653635,0.000391,1.679209,26.047668,4914.067383
913,16.492617,0.000391,1.654930,29.597780,4324.648926
914,17.586395,0.000390,1.829923,26.342756,4859.020508
915,18.061487,0.000390,1.945371,26.634537,4805.790527
916,18.129082,0.000389,1.901993,29.892044,4282.075684
917,18.891125,0.000389,2.333595,27.253334,4696.673340
918,18.952406,0.000388,1.968530,29.587463,4326.156738
919,18.350319,0.000388,1.815940,27.154903,4713.697266
920,17.046778,0.000388,1.779430,27.691166,4622.412598
921,16.016581,0.000387,1.715742,30.282198,4226.905762
922,15.553699,0.000387,1.605285,26.384468,4851.339355
923,16.594316,0.000386,1.627427,29.089437,4400.222656
924,17.586187,0.000386,1.808972,30.494200,4197.519531
925,16.848356,0.000385,1.643192,27.185635,4708.369141
926,14.971067,0.000385,1.493428,28.616016,4473.019531
927,16.201199,0.000385,1.649036,27.450100,4663.006836
928,15.884133,0.000384,1.634800,27.379480,4675.033691
929,17.251202,0.000384,1.584849,28.104900,4554.366211
930,15.985456,0.000383,2.150133,27.757172,4611.420898
931,18.512783,0.000383,2.078289,26.838848,4769.206055
932,16.487635,0.000382,1.686960,29.464108,4344.268555
933,18.381945,0.000382,1.712386,26.340321,4859.470215
934,17.403675,0.000381,1.705168,30.342531,4218.500977
935,17.191687,0.000381,1.561643,28.079206,4558.533203
936,15.771854,0.000381,1.433636,26.937586,4751.725098
937,17.413857,0.000380,1.710589,30.901396,4142.207520
938,17.090141,0.000380,1.751421,27.363905,4677.694824
939,17.958529,0.000379,1.668279,27.052645,4731.515137
940,18.969963,0.000379,1.937077,28.869976,4433.671875
941,18.928812,0.000378,1.939078,27.645924,4629.977539
942,18.643402,0.000378,1.754090,29.772442,4299.277832
943,19.243114,0.000378,1.710415,24.694263,5183.390137
944,18.291983,0.000377,1.824803,28.002356,4571.043945
945,19.058434,0.000377,1.904771,30.224039,4235.039551
946,17.157429,0.000376,1.785015,26.065475,4910.709961
947,19.714306,0.000376,1.809190,28.535919,4485.574707
948,17.905834,0.000375,1.893420,29.884188,4283.201660
949,17.783155,0.000375,1.649986,27.563976,4643.742188
950,18.640779,0.000374,1.636425,29.365952,4358.789551
951,17.302502,0.000374,1.582829,28.629717,4470.878906
952,17.075756,0.000374,1.571205,27.010048,4738.977051
953,19.205269,0.000373,1.879160,28.971794,4418.089844
954,17.394176,0.000373,1.701399,26.921396,4754.582520
955,19.352293,0.000372,1.858908,27.028330,4735.771973
956,17.374313,0.000372,1.678713,29.724037,4306.279297
957,17.032084,0.000371,1.630268,27.034012,4734.776367
958,17.064026,0.000371,1.770504,29.117989,4395.908203
959,16.221661,0.000370,1.535653,26.021544,4919.000977
960,16.216919,0.000370,1.486539,26.597221,4812.532715
961,17.530415,0.000370,1.648697,29.320148,4365.598633
962,15.955277,0.000369,1.506669,24.563969,5210.884277
963,17.124655,0.000369,1.626489,26.671377,4799.152344
964,14.934681,0.000368,2.547070,29.055992,4405.287598
965,16.795202,0.000368,2.083001,26.672955,4798.868652
966,16.213566,0.000367,1.715527,29.170620,4387.976562
967,16.438532,0.000367,1.653552,27.610128,4635.979980
968,18.302521,0.000366,1.718963,25.941916,4934.099609
969,17.570858,0.000366,1.998010,30.274412,4227.993164
970,15.929305,0.000366,1.566248,29.922705,4277.687988
971,16.643276,0.000365,1.656782,28.177292,4542.665039
972,16.070358,0.000365,1.780532,30.021950,4263.546875
973,16.386860,0.000364,1.619788,26.972979,4745.489746
974,17.164860,0.000364,2.086467,30.748180,4162.847656
975,19.199759,0.000363,1.931851,28.210924,4537.249512
976,16.892838,0.000363,1.716843,25.113995,5096.759766
977,15.313799,0.000363,1.542256,30.111908,4250.810059
978,16.637091,0.000362,1.593212,27.272888,4693.305664
979,17.446028,0.000362,1.650902,27.015215,4738.070801
980,16.669811,0.000361,1.834972,29.649937,4317.041016
981,16.933165,0.000361,1.659424,27.597256,4638.142090
982,17.724525,0.000360,1.831925,29.659510,4315.647949
983,18.632414,0.000360,1.768387,26.834827,4769.920898
984,19.199215,0.000359,1.875057,27.727943,4616.281738
985,18.017612,0.000359,1.685511,29.810366,4293.808594
986,18.583401,0.000359,1.666255,27.840508,4597.617188
987,17.317060,0.000358,1.798245,26.702057,4793.638184
988,17.152590,0.000358,1.574960,29.091709,4399.878906
989,17.463491,0.000357,1.837776,26.849140,4767.377930
990,18.532972,0.000357,1.964753,28.876505,4432.669434
991,16.826315,0.000356,1.593861,25.414589,5036.477051
992,16.078310,0.000356,1.913189,27.580500,4640.959961
993,16.568104,0.000355,2.055208,28.403606,4506.470215
994,15.769085,0.000355,1.925685,26.829212,4770.918945
