step,loss,lr,norm,dt_ms,tok_sec
42,7.830103,0.001000,0.488503,947.562622,8645.338867
43,7.894049,0.001000,0.510138,942.126831,8695.219727
44,7.954194,0.001000,0.380845,940.857361,8706.952148
45,7.688251,0.001000,0.497466,966.893982,8472.490234
46,7.770699,0.001000,0.411562,946.150269,8658.244141
47,7.961002,0.001000,0.453141,952.408936,8601.347656
48,7.788514,0.001000,0.354422,957.574219,8554.950195
49,7.836802,0.001000,0.357280,937.029846,8742.517578
50,7.507360,0.001000,0.516510,948.986755,8632.365234
51,7.525270,0.001000,0.454222,939.804077,8716.709961
52,7.878576,0.001000,0.477968,958.877808,8543.320312
53,7.637788,0.001000,0.358989,952.526001,8600.290039
54,7.634647,0.001000,0.360171,951.146362,8612.764648
55,7.673226,0.000999,0.339276,958.091370,8550.333008
56,7.581447,0.000999,0.508383,965.031738,8488.839844
57,7.618328,0.000999,0.422857,976.262756,8391.183594
58,7.680040,0.000999,0.357648,967.103516,8470.654297
59,7.485147,0.000999,0.588981,934.639832,8764.874023
60,7.882423,0.000999,0.636048,945.933960,8660.224609
61,7.504178,0.000999,0.497610,954.256958,8584.689453
62,7.624907,0.000999,0.262268,958.476440,8546.897461
63,7.543268,0.000999,0.452419,943.187622,8685.440430
64,7.509063,0.000999,0.477858,948.579346,8636.072266
65,7.485816,0.000999,0.442782,949.446472,8628.184570
66,7.409235,0.000999,0.589973,948.552185,8636.319336
67,7.446133,0.000999,0.399558,937.543213,8737.730469
68,7.977670,0.000999,0.530218,941.858215,8697.699219
69,8.308204,0.000999,0.695136,965.221497,8487.170898
70,7.516963,0.000999,0.504015,964.902344,8489.978516
71,7.782803,0.000999,0.502467,961.198120,8522.697266
72,7.679595,0.000999,0.417687,948.454529,8637.208984
73,8.078497,0.000999,0.759718,946.975586,8650.698242
74,7.533643,0.000999,0.446485,948.841309,8633.687500
75,7.343153,0.000999,0.792117,938.534607,8728.500977
76,7.417974,0.000999,0.479619,944.275757,8675.431641
77,7.480274,0.000999,0.416897,951.421814,8610.271484
78,7.359036,0.000999,0.424788,951.079224,8613.373047
79,7.629382,0.000999,0.368670,943.683838,8680.873047
80,7.765676,0.000999,0.383331,953.285767,8593.435547
81,7.514994,0.000999,0.641909,955.864197,8570.254883
82,7.849030,0.000999,0.622918,957.030212,8559.813477
83,7.415031,0.000999,0.388594,949.826355,8624.734375
84,7.353801,0.000999,0.614464,951.945679,8605.533203
85,7.670186,0.000999,0.819446,962.248108,8513.397461
86,7.503991,0.000999,0.358887,946.234375,8657.474609
87,7.444280,0.000999,0.413249,948.575195,8636.110352
88,7.927295,0.000998,0.717879,940.944275,8706.148438
89,7.858814,0.000998,0.528287,942.324341,8693.397461
90,7.554665,0.000998,0.405058,945.644836,8662.872070
91,7.547603,0.000998,0.390681,941.997314,8696.416016
92,7.960952,0.000998,0.342503,949.518127,8627.534180
93,7.274989,0.000998,0.451934,947.386536,8646.945312
94,8.515154,0.000998,0.565586,975.838257,8394.833984
95,7.919527,0.000998,0.429319,963.562134,8501.787109
96,7.383499,0.000998,0.492820,966.279358,8477.878906
97,7.627917,0.000998,0.363829,973.744812,8412.881836
98,7.571295,0.000998,0.590165,955.055481,8577.512695
99,7.629344,0.000998,0.791067,944.820923,8670.425781
100,7.350430,0.000998,0.544598,952.541992,8600.145508
101,7.316469,0.000998,0.387117,949.459534,8628.066406
102,7.506539,0.000998,0.828294,965.966919,8480.621094
103,7.541718,0.000998,0.756155,950.439880,8619.166992
104,7.378512,0.000998,0.605807,944.929688,8669.428711
105,7.159587,0.000998,0.493386,948.361755,8638.053711
106,7.246572,0.000998,0.419593,945.968506,8659.908203
107,7.373343,0.000998,0.409907,952.048340,8604.604492
108,7.407303,0.000998,0.439586,939.927673,8715.564453
109,7.321502,0.000998,0.380503,949.877197,8624.272461
110,7.378705,0.000998,0.411391,947.345032,8647.325195
111,7.420918,0.000997,0.524332,964.507263,8493.456055
112,7.386668,0.000997,0.476616,959.884216,8534.362305
113,7.189913,0.000997,0.640410,962.414246,8511.926758
114,7.323256,0.000997,0.530441,972.517761,8423.496094
115,7.373106,0.000997,0.418473,978.717346,8370.138672
116,7.285579,0.000997,0.416513,958.012207,8551.039062
117,7.396518,0.000997,0.517103,971.566101,8431.748047
118,6.966398,0.000997,0.515037,958.954834,8542.633789
119,7.254816,0.000997,0.489237,951.922791,8605.740234
120,7.298147,0.000997,0.744171,957.064270,8559.508789
121,7.458443,0.000997,0.552763,963.705017,8500.526367
122,7.417125,0.000997,0.491649,962.087097,8514.821289
123,8.016359,0.000997,0.577363,963.041748,8506.380859
124,7.612636,0.000997,0.390985,940.857971,8706.946289
125,7.359592,0.000997,0.345411,949.887207,8624.181641
126,7.266177,0.000997,0.610337,941.873901,8697.554688
127,7.455983,0.000997,0.500331,947.279602,8647.921875
128,7.508527,0.000997,0.359860,950.108337,8622.174805
129,7.256292,0.000996,0.478761,955.408691,8574.340820
130,7.283281,0.000996,0.409589,944.569214,8672.736328
131,7.280762,0.000996,0.434857,956.080322,8568.317383
132,6.902427,0.000996,0.746709,964.598755,8492.650391
133,7.347427,0.000996,0.504826,939.297363,8721.413086
134,7.137047,0.000996,0.369127,957.510010,8555.524414
135,7.292296,0.000996,0.546954,969.836365,8446.786133
136,7.317263,0.000996,0.546340,951.481934,8609.727539
137,7.287141,0.000996,0.692515,957.617798,8554.560547
138,7.253518,0.000996,0.653905,940.671143,8708.675781
139,7.034336,0.000996,0.443172,945.940674,8660.162109
140,7.189263,0.000996,0.361019,935.252380,8759.132812
141,7.344164,0.000996,0.455749,948.683594,8635.123047
142,7.230204,0.000996,0.396893,948.269165,8638.897461
143,7.324942,0.000996,0.843118,948.384949,8637.842773
144,7.024125,0.000996,0.409162,964.071350,8497.296875
145,6.888629,0.000995,0.339827,964.038330,8497.587891
146,6.891807,0.000995,0.537836,944.329529,8674.938477
147,7.117062,0.000995,0.670909,954.163147,8585.534180
148,7.297154,0.000995,0.538315,951.165649,8612.589844
149,7.037163,0.000995,0.364925,939.558472,8718.989258
150,7.481588,0.000995,0.601096,947.198975,8648.658203
151,7.348661,0.000995,0.450723,941.378357,8702.133789
152,7.471284,0.000995,0.565086,941.499146,8701.016602
153,7.212943,0.000995,0.414031,938.417725,8729.587891
154,7.385430,0.000995,0.476557,965.884399,8481.346680
155,7.243905,0.000995,0.593473,940.747192,8707.971680
156,7.551888,0.000995,0.497893,972.042664,8427.613281
157,7.217925,0.000995,0.406777,942.430542,8692.417969
158,7.172057,0.000995,0.433389,947.133484,8649.255859
159,7.201977,0.000994,0.422666,961.185364,8522.809570
160,7.227194,0.000994,0.515094,951.655518,8608.157227
161,7.292259,0.000994,0.339221,946.739441,8652.856445
162,7.318709,0.000994,0.490507,944.437561,8673.945312
163,7.385026,0.000994,0.483153,948.445312,8637.292969
164,7.203982,0.000994,0.359901,931.973877,8789.946289
165,7.192368,0.000994,0.449026,945.224426,8666.724609
166,7.160192,0.000994,0.500783,939.933899,8715.506836
167,7.225999,0.000994,0.329870,951.734375,8607.443359
168,7.000267,0.000994,0.516109,955.719055,8571.556641
169,6.994378,0.000994,0.708856,935.148987,8760.101562
170,7.135901,0.000994,0.436969,962.385803,8512.178711
171,7.399378,0.000994,0.613891,971.580200,8431.625000
172,7.264864,0.000993,0.454560,963.978638,8498.113281
173,7.529828,0.000993,0.586502,968.153320,8461.469727
174,7.200814,0.000993,0.359890,949.921570,8623.870117
175,7.050598,0.000993,0.464837,937.824280,8735.111328
176,7.015114,0.000993,0.383920,965.621887,8483.652344
177,7.364088,0.000993,0.659504,957.246521,8557.878906
178,7.481707,0.000993,0.580388,951.188110,8612.386719
179,6.833240,0.000993,0.402455,942.117126,8695.309570
180,6.909481,0.000993,0.465339,942.863281,8688.428711
181,6.896854,0.000993,0.460133,938.105164,8732.496094
182,7.201730,0.000993,0.513354,939.100647,8723.240234
183,7.152154,0.000993,0.510682,959.575562,8537.108398
184,6.965683,0.000993,0.351736,947.140747,8649.189453
185,7.068104,0.000992,0.361088,944.109741,8676.957031
186,6.852768,0.000992,0.410311,945.526001,8663.960938
187,7.516498,0.000992,0.572570,952.890686,8596.999023
188,7.828308,0.000992,0.684043,949.750183,8625.425781
189,6.936688,0.000992,0.822301,966.423157,8476.618164
190,7.211866,0.000992,0.449703,969.219055,8452.166016
191,7.122244,0.000992,0.443599,969.355408,8450.976562
192,7.353699,0.000992,0.595915,968.980103,8454.250000
193,7.306031,0.000992,0.471641,962.126282,8514.474609
194,7.437504,0.000992,0.429770,970.555847,8440.524414
195,7.151815,0.000992,0.529737,947.864136,8642.588867
196,7.128168,0.000991,0.490670,949.652100,8626.317383
197,6.991310,0.000991,0.397701,961.387207,8521.020508
198,7.015432,0.000991,0.498719,965.899597,8481.212891
199,7.120076,0.000991,0.547494,968.670227,8456.954102
200,7.254117,0.000991,0.729677,954.816772,8579.656250
201,7.475040,0.000991,0.895894,974.943420,8402.539062
202,7.285066,0.000991,0.736248,956.952393,8560.509766
203,7.230455,0.000991,0.534102,946.113770,8658.578125
204,6.918226,0.000991,0.726911,950.717834,8616.647461
205,6.823849,0.000991,0.768203,960.939270,8524.992188
206,6.795936,0.000990,0.719722,961.285156,8521.924805
207,6.968031,0.000990,0.599481,953.296753,8593.336914
208,7.210485,0.000990,0.572621,965.046631,8488.708984
209,7.109315,0.000990,0.602435,953.802673,8588.779297
210,6.843812,0.000990,0.556323,938.746216,8726.533203
211,6.731450,0.000990,0.552301,955.497803,8573.541016
212,6.673635,0.000990,0.747596,954.902527,8578.885742
213,7.297518,0.000990,0.528532,961.739685,8517.897461
214,7.211511,0.000990,0.548591,943.908264,8678.809570
215,7.116151,0.000990,0.499118,948.269958,8638.889648
216,7.145228,0.000990,0.500471,954.144104,8585.705078
217,7.047296,0.000989,0.480047,946.226379,8657.547852
218,7.257558,0.000989,0.642278,951.778687,8607.042969
219,7.370502,0.000989,0.560225,977.456665,8380.933594
220,7.237657,0.000989,0.830368,950.679260,8616.997070
221,7.168907,0.000989,0.486788,953.369751,8592.678711
222,7.086392,0.000989,0.533259,966.577576,8475.263672
223,7.143334,0.000989,0.692747,955.528809,8573.263672
224,7.131029,0.000989,0.462334,956.779419,8562.056641
225,7.021177,0.000989,0.375439,955.359192,8574.785156
226,6.963811,0.000988,0.392134,951.037415,8613.751953
227,6.539004,0.000988,0.679050,974.833618,8403.485352
228,7.599069,0.000988,0.491032,940.750000,8707.945312
229,7.261262,0.000988,0.631819,974.860046,8403.256836
230,7.066199,0.000988,0.494143,940.170166,8713.316406
231,6.879694,0.000988,0.459174,965.643677,8483.459961
232,7.107449,0.000988,0.547144,948.045166,8640.938477
233,7.030293,0.000988,0.423684,946.741211,8652.839844
234,7.020377,0.000988,0.374012,945.344238,8665.626953
235,7.214580,0.000987,0.364192,941.828857,8697.970703
236,7.037863,0.000987,0.415125,956.821289,8561.682617
237,6.953952,0.000987,0.389476,969.396790,8450.616211
238,7.080385,0.000987,0.450416,966.990784,8471.642578
239,6.900645,0.000987,0.358956,961.360107,8521.260742
240,6.933302,0.000987,0.412813,956.207336,8567.179688
241,7.140659,0.000987,0.346724,955.069092,8577.390625
242,6.783590,0.000987,0.555714,959.928650,8533.967773
243,6.979987,0.000987,0.554432,954.773376,8580.046875
244,6.814902,0.000986,0.892172,952.030701,8604.764648
245,6.890088,0.000986,0.579557,954.346191,8583.887695
246,6.763038,0.000986,0.406165,947.423645,8646.607422
247,6.906273,0.000986,0.536690,952.085693,8604.267578
248,7.101311,0.000986,0.528920,948.785522,8634.195312
249,7.210743,0.000986,0.562554,952.494690,8600.573242
250,6.902926,0.000986,0.591725,952.732483,8598.425781
251,7.085437,0.000986,0.440089,927.395508,8833.339844
252,7.532055,0.000986,0.618694,943.212219,8685.213867
253,6.801771,0.000985,0.393942,962.473572,8511.402344
254,6.984119,0.000985,0.462883,964.401855,8494.384766
255,7.230130,0.000985,0.536926,956.147095,8567.719727
256,6.807733,0.000985,0.452209,956.951782,8560.514648
257,7.079255,0.000985,0.436649,963.004211,8506.711914
258,7.091900,0.000985,0.538794,985.038635,8316.424805
259,7.210886,0.000985,0.488026,963.519165,8502.166016
260,7.236106,0.000985,0.608375,946.372437,8656.210938
261,6.912660,0.000984,0.503194,970.945618,8437.135742
262,7.137755,0.000984,0.436771,954.754761,8580.213867
263,7.070637,0.000984,0.420546,968.361938,8459.647461
264,6.835710,0.000984,0.444049,953.386292,8592.529297
265,6.847462,0.000984,0.351590,950.661377,8617.159180
266,6.918595,0.000984,0.395355,957.208252,8558.220703
267,6.925636,0.000984,0.472684,954.920471,8578.724609
268,6.873025,0.000984,0.480017,956.251892,8566.780273
269,6.900387,0.000983,0.373932,945.488708,8664.302734
270,6.911410,0.000983,0.428391,948.700562,8634.968750
271,6.874396,0.000983,0.434742,954.908081,8578.835938
272,6.851133,0.000983,0.749333,960.789612,8526.320312
273,7.233242,0.000983,0.605153,956.137207,8567.808594
274,6.941361,0.000983,0.447656,947.010986,8650.375000
275,7.144910,0.000983,0.544206,941.755432,8698.649414
276,6.904121,0.000983,0.391259,961.398621,8520.918945
277,7.088717,0.000982,0.808255,944.250244,8675.666016
278,6.968699,0.000982,0.527682,940.668579,8708.699219
279,7.087862,0.000982,0.559995,948.121521,8640.242188
280,6.828318,0.000982,0.378738,958.781799,8544.175781
281,7.001214,0.000982,0.401007,955.347412,8574.890625
282,6.723047,0.000982,0.722249,955.744995,8571.324219
283,6.694618,0.000982,0.461924,972.957581,8419.689453
284,6.775752,0.000981,0.398025,941.446960,8701.499023
285,7.356342,0.000981,0.594644,952.847778,8597.385742
286,7.244107,0.000981,0.502437,957.967163,8551.441406
287,6.981675,0.000981,0.409687,948.306213,8638.559570
288,7.020046,0.000981,0.448130,945.294434,8666.083008
289,6.868932,0.000981,0.358416,939.871338,8716.086914
290,6.909783,0.000981,0.397209,959.025146,8542.007812
291,7.205215,0.000981,0.602227,947.399719,8646.825195
292,7.159969,0.000980,0.446675,936.820801,8744.468750
293,7.138752,0.000980,0.399018,957.157593,8558.673828
294,6.947717,0.000980,0.324521,950.384155,8619.672852
295,6.476511,0.000980,0.627816,946.388428,8656.065430
296,7.085138,0.000980,0.501196,948.714722,8634.839844
297,6.935732,0.000980,0.376118,940.132141,8713.668945
298,6.731513,0.000980,0.479091,959.645264,8536.487305
299,7.021548,0.000979,0.318974,951.678833,8607.946289
300,7.133130,0.000979,0.339487,956.901978,8560.960938
301,7.056285,0.000979,0.349380,961.238220,8522.340820
302,7.021950,0.000979,0.398566,974.930908,8402.646484
303,6.830513,0.000979,0.498417,948.125244,8640.208984
304,6.361009,0.000979,0.896528,954.701050,8580.696289
305,6.615649,0.000979,0.430083,947.149780,8649.107422
306,7.106813,0.000978,0.371326,972.204773,8426.208984
307,7.055064,0.000978,0.529948,982.620972,8336.886719
308,6.951437,0.000978,0.416414,955.914246,8569.806641
309,7.003623,0.000978,0.665553,952.851929,8597.348633
310,6.867875,0.000978,0.431582,945.879395,8660.723633
311,6.886531,0.000978,0.438837,958.954346,8542.638672
312,6.962191,0.000978,0.413522,948.739990,8634.610352
313,6.953702,0.000977,0.345042,958.481873,8546.849609
314,6.900032,0.000977,0.434149,970.101929,8444.473633
315,7.060846,0.000977,0.441373,949.335938,8629.189453
316,6.366163,0.000977,0.792044,947.348022,8647.297852
317,6.029963,0.000977,0.879062,947.304443,8647.695312
318,6.930149,0.000977,0.361134,957.132324,8558.900391
319,7.038081,0.000976,0.376886,935.441040,8757.366211
320,6.941053,0.000976,0.389610,944.606873,8672.390625
321,6.814719,0.000976,0.775963,951.947266,8605.518555
322,6.838597,0.000976,0.356148,953.832947,8588.505859
323,6.930940,0.000976,0.409287,962.512451,8511.058594
324,7.090044,0.000976,0.405506,959.701355,8535.988281
325,7.115759,0.000976,0.412605,953.403503,8592.374023
326,6.956365,0.000975,0.505502,954.799805,8579.808594
327,7.099432,0.000975,0.560339,949.394043,8628.662109
328,6.917356,0.000975,0.488805,949.429626,8628.337891
329,6.976674,0.000975,0.534163,954.372437,8583.650391
330,6.990629,0.000975,0.422131,945.588562,8663.386719
331,6.880514,0.000975,0.354919,955.960144,8569.394531
332,7.230338,0.000974,0.522690,954.420715,8583.216797
333,7.011048,0.000974,0.459471,939.897522,8715.843750
334,7.028986,0.000974,0.645645,941.503784,8700.974609
335,6.768816,0.000974,0.642422,943.524109,8682.342773
336,6.892517,0.000974,0.419198,949.412842,8628.491211
337,6.971510,0.000974,0.357221,953.586609,8590.724609
338,6.847950,0.000974,0.338985,961.849792,8516.921875
339,6.970170,0.000973,0.489004,957.721558,8553.634766
340,6.961693,0.000973,0.483907,957.690735,8553.910156
341,6.966711,0.000973,0.384952,969.916199,8446.089844
342,6.785487,0.000973,0.457593,951.531006,8609.283203
343,6.899701,0.000973,0.387747,953.903259,8587.873047
344,6.901475,0.000973,0.586407,950.915283,8614.858398
345,6.737927,0.000972,0.386668,954.613586,8581.482422
346,7.005045,0.000972,0.343185,941.323730,8702.637695
347,7.050612,0.000972,0.885198,964.785278,8491.008789
348,7.192036,0.000972,0.656681,946.147095,8658.273438
349,6.991507,0.000972,0.410650,957.529541,8555.349609
350,6.826194,0.000972,0.492928,942.432861,8692.396484
351,7.035708,0.000971,0.623753,946.122864,8658.495117
352,7.099274,0.000971,0.644554,948.354614,8638.119141
353,6.942333,0.000971,0.479072,956.468567,8564.839844
354,7.040723,0.000971,0.363985,937.252747,8740.438477
355,6.875657,0.000971,0.468302,945.073792,8668.106445
356,7.062921,0.000971,0.491098,944.456238,8673.774414
357,6.899406,0.000970,0.487610,953.493591,8591.562500
358,6.883170,0.000970,0.337816,937.430664,8738.779297
359,6.698652,0.000970,0.414131,944.718933,8671.362305
360,6.697565,0.000970,0.541195,963.621521,8501.263672
361,7.042388,0.000970,0.561803,960.577454,8528.204102
362,7.027702,0.000970,0.381164,939.516541,8719.377930
363,6.779936,0.000969,0.459859,942.881042,8688.264648
364,6.421702,0.000969,0.462485,963.544556,8501.942383
365,6.816008,0.000969,0.355032,941.407654,8701.862305
366,6.865187,0.000969,0.422402,949.256348,8629.913086
367,6.764686,0.000969,0.565404,948.596863,8635.913086
368,7.832233,0.000969,0.812509,947.771484,8643.433594
369,7.293010,0.000968,0.605816,965.061157,8488.581055
370,6.980752,0.000968,0.394203,956.581909,8563.825195
371,7.227253,0.000968,0.517668,964.828491,8490.627930
372,7.352170,0.000968,0.810926,969.811829,8446.999023
373,6.878906,0.000968,0.571107,941.417542,8701.771484
374,7.110022,0.000967,0.503159,950.585022,8617.850586
375,6.923669,0.000967,0.500449,956.021973,8568.840820
376,6.995327,0.000967,0.487044,967.407532,8467.993164
377,6.967035,0.000967,0.476596,959.438171,8538.330078
378,7.192993,0.000967,0.588191,951.931824,8605.658203
379,6.938219,0.000967,0.408280,941.050476,8705.165039
380,6.961546,0.000966,0.487960,952.636719,8599.291016
381,7.015901,0.000966,0.369818,946.559937,8654.497070
382,7.130085,0.000966,0.520353,948.590027,8635.975586
383,7.410481,0.000966,0.771795,946.787415,8652.417969
384,6.858697,0.000966,0.396656,944.692566,8671.604492
385,6.873005,0.000966,0.383303,950.184082,8621.487305
386,6.946665,0.000965,0.677627,958.239014,8549.015625
387,6.838758,0.000965,0.435330,957.621399,8554.529297
388,6.735395,0.000965,0.553680,957.633728,8554.418945
389,6.958506,0.000965,0.764086,943.367676,8683.783203
390,7.310155,0.000965,0.840971,941.582153,8700.250000
391,6.763554,0.000964,0.670645,945.382690,8665.273438
392,6.969826,0.000964,0.462809,950.002502,8623.135742
393,7.751166,0.000964,0.863525,940.671448,8708.672852
394,7.613620,0.000964,0.821134,959.237061,8540.120117
395,7.604765,0.000964,0.777957,963.538818,8501.992188
396,7.374129,0.000963,0.521952,966.179504,8478.755859
397,6.985730,0.000963,0.465034,966.728821,8473.938477
398,7.219979,0.000963,0.700779,975.519409,8397.577148
399,6.907870,0.000963,0.802109,960.934692,8525.033203
400,6.765761,0.000963,0.687926,955.743225,8571.339844
401,6.942218,0.000963,0.562417,949.510315,8627.604492
402,6.777123,0.000962,0.550272,956.265564,8566.658203
403,7.047554,0.000962,0.531578,952.166077,8603.541016
404,6.762107,0.000962,0.642110,940.918091,8706.390625
405,7.153056,0.000962,0.557466,939.892334,8715.891602
406,7.048878,0.000962,0.555079,942.647339,8690.418945
407,7.062292,0.000961,0.443263,969.601257,8448.833984
408,7.104812,0.000961,0.465739,952.115784,8603.996094
409,6.877118,0.000961,0.408075,954.516663,8582.354492
410,6.580967,0.000961,0.797411,967.046448,8471.154297
411,6.442628,0.000961,0.893827,957.583496,8554.867188
412,6.759842,0.000960,0.427346,944.571472,8672.715820
413,6.845164,0.000960,0.697185,949.764099,8625.299805
414,6.942200,0.000960,0.611811,970.699280,8439.277344
415,6.735038,0.000960,0.577429,951.339111,8611.019531
416,6.734949,0.000960,0.592565,941.742981,8698.764648
417,6.707512,0.000959,0.470293,948.141602,8640.059570
418,6.917534,0.000959,0.450093,944.154480,8676.545898
419,7.058877,0.000959,0.508261,942.931519,8687.799805
420,7.013983,0.000959,0.525839,939.900879,8715.812500
421,7.066290,0.000959,0.476561,970.318481,8442.588867
422,6.990787,0.000958,0.490849,951.927124,8605.701172
423,6.937689,0.000958,0.442209,938.609680,8727.802734
424,6.789276,0.000958,0.581497,944.077209,8677.256836
425,7.255422,0.000958,0.384954,946.988586,8650.579102
426,6.857955,0.000958,0.416402,947.230835,8648.367188
427,7.015303,0.000957,0.464467,943.671814,8680.984375
428,7.184588,0.000957,0.521085,953.781372,8588.970703
429,7.211496,0.000957,0.432986,955.174072,8576.447266
430,6.859018,0.000957,0.430988,972.026245,8427.755859
431,6.962132,0.000957,0.379406,941.542969,8700.611328
432,6.797025,0.000956,0.513634,939.808044,8716.673828
433,6.780055,0.000956,0.517548,966.856079,8472.822266
434,7.012536,0.000956,0.518002,964.859558,8490.354492
435,6.939448,0.000956,0.599354,952.023315,8604.831055
436,7.049160,0.000956,0.529112,948.802551,8634.041016
437,6.811272,0.000955,1.198992,937.555542,8737.615234
438,6.876965,0.000955,0.419370,944.231506,8675.838867
439,6.957659,0.000955,0.422574,939.012207,8724.060547
440,6.908053,0.000955,0.444515,946.054993,8659.116211
441,7.061519,0.000955,0.815228,970.572266,8440.380859
442,6.770296,0.000954,0.452786,965.179443,8487.541016
443,6.869542,0.000954,0.345920,958.480652,8546.860352
444,7.110561,0.000954,0.403243,973.185852,8417.713867
445,7.247587,0.000954,0.655961,960.580444,8528.176758
446,6.843920,0.000954,0.352732,956.981628,8560.248047
447,6.879288,0.000953,0.374059,945.542908,8663.805664
448,6.995439,0.000953,0.357355,947.048157,8650.035156
449,6.903200,0.000953,0.348414,951.234070,8611.970703
450,6.807265,0.000953,0.429640,947.966309,8641.657227
451,6.764614,0.000953,0.404927,934.313660,8767.933594
452,6.864641,0.000952,0.422783,956.451416,8564.993164
453,7.158660,0.000952,0.455340,944.777405,8670.825195
454,6.582805,0.000952,0.599634,948.545532,8636.380859
455,6.948561,0.000952,0.361063,955.596924,8572.652344
456,6.953333,0.000951,0.413002,941.420410,8701.744141
457,6.467839,0.000951,0.543547,965.058838,8488.601562
458,6.807882,0.000951,0.722998,953.680908,8589.875000
459,7.365523,0.000951,0.517638,947.844055,8642.772461
460,6.835225,0.000951,0.378400,954.012207,8586.892578
461,6.977794,0.000950,0.404242,942.199463,8694.549805
462,6.828682,0.000950,0.400681,965.432373,8485.317383
463,6.907578,0.000950,0.606930,967.300232,8468.931641
464,7.024373,0.000950,0.472105,967.520508,8467.003906
465,6.863233,0.000950,0.354770,956.249878,8566.798828
466,6.854259,0.000949,0.443753,934.934998,8762.106445
467,6.943254,0.000949,0.431650,940.001160,8714.882812
468,6.923150,0.000949,0.329325,932.394348,8785.982422
469,6.776735,0.000949,0.446923,944.430847,8674.007812
470,6.460220,0.000948,0.585442,954.031921,8586.714844
471,7.222664,0.000948,0.505364,954.014282,8586.873047
472,6.995853,0.000948,0.407984,943.668274,8681.016602
473,7.140879,0.000948,0.560718,948.486389,8636.918945
474,7.201376,0.000948,0.688260,943.919067,8678.709961
475,6.919474,0.000947,0.371600,952.950684,8596.458008
476,7.014310,0.000947,0.470407,956.350220,8565.899414
477,6.977542,0.000947,0.433736,937.509460,8738.044922
478,7.001087,0.000947,0.472963,934.117859,8769.771484
479,7.193315,0.000946,0.647673,953.235657,8593.887695
480,6.834433,0.000946,0.424274,949.871704,8624.322266
481,6.894355,0.000946,0.378933,959.958191,8533.705078
482,6.843435,0.000946,0.373846,932.820068,8781.972656
483,6.980719,0.000946,0.523717,943.005554,8687.117188
484,6.794996,0.000945,0.356544,952.421692,8601.232422
485,6.614499,0.000945,0.332983,959.003174,8542.203125
486,6.939465,0.000945,0.501324,948.188232,8639.634766
487,6.927722,0.000945,0.500260,953.189453,8594.304688
488,6.836460,0.000944,0.526045,944.308105,8675.134766
489,6.846606,0.000944,0.334104,952.562805,8599.958008
490,7.034549,0.000944,0.373109,951.535095,8609.246094
491,6.775573,0.000944,0.424829,935.446350,8757.317383
492,6.657825,0.000944,0.403846,956.271423,8566.605469
493,6.407882,0.000943,0.481948,961.674927,8518.470703
494,6.874616,0.000943,0.359852,962.100891,8514.700195
495,6.863014,0.000943,0.417126,956.661682,8563.110352
496,6.813133,0.000943,0.425205,940.458252,8710.647461
497,6.761018,0.000942,0.432610,934.065918,8770.258789
