step,loss,val_loss,lr,norm,dt_ms,tok_per_sec
54,10.938799,-1,0.000005,1.441486,2574.106689,25459.706189
55,10.946660,-1,0.000005,1.448715,2572.180359,25478.773201
56,10.975080,-1,0.000006,1.437207,2575.061439,25450.266548
57,10.929958,-1,0.000006,1.407109,2571.354728,25486.954128
58,10.901220,-1,0.000006,1.434962,2578.370026,25417.608543
59,10.912569,-1,0.000006,1.457601,2579.915264,25402.384689
60,10.895193,-1,0.000006,1.412345,2574.262012,25458.170029
61,10.915084,-1,0.000006,1.412890,2585.735671,25345.204746
62,10.918078,-1,0.000006,1.487572,2581.507062,25386.721177
63,10.912039,-1,0.000006,1.429760,2574.530967,25455.510476
64,10.914611,-1,0.000006,1.411813,2579.114504,25410.271587
65,10.959748,-1,0.000006,1.369872,2578.625954,25415.085852
66,10.928004,-1,0.000007,1.390759,2576.013713,25440.858358
67,10.947489,-1,0.000007,1.418133,2573.379635,25466.899290
68,10.909722,-1,0.000007,1.402357,2578.906342,25412.322632
69,10.951857,-1,0.000007,1.423875,2571.248903,25488.003096
70,10.847771,-1,0.000007,1.442673,2577.472783,25426.456656
71,10.940556,-1,0.000007,1.460823,2579.323476,25408.212894
72,10.989440,-1,0.000007,1.550281,2591.554137,25288.300585
73,10.825086,-1,0.000007,1.413653,2583.646999,25365.694317
74,10.831071,-1,0.000007,1.472567,2579.529953,25406.179108
75,10.837270,-1,0.000007,1.443103,2580.122393,25400.345417
76,10.838614,-1,0.000008,1.415730,2583.993395,25362.293931
77,10.902522,-1,0.000008,1.416675,2595.224503,25252.535927
78,10.971779,-1,0.000008,1.422341,2589.560960,25307.764912
79,10.840029,-1,0.000008,1.436937,2583.951300,25362.707107
80,10.904451,-1,0.000008,1.369162,2594.943366,25255.271795
81,10.872161,-1,0.000008,1.379362,2595.490416,25249.948756
82,10.791003,-1,0.000008,1.451500,2588.279336,25320.296418
83,10.809654,-1,0.000008,1.439486,2583.161122,25370.465451
84,10.880153,-1,0.000008,1.453945,2587.481340,25328.105361
85,10.903676,-1,0.000008,1.385268,2581.323548,25388.525995
86,10.868493,-1,0.000009,1.460924,2576.354467,25437.493497
87,10.855849,-1,0.000009,1.448214,2579.338856,25408.061390
88,10.868598,-1,0.000009,1.409590,2574.401403,25456.791596
89,10.823499,-1,0.000009,1.431007,2574.306205,25457.732989
90,10.816454,-1,0.000009,1.458450,2572.633006,25474.290288
91,10.821015,-1,0.000009,1.415361,2571.286656,25487.628867
92,10.817611,-1,0.000009,1.456943,2574.049510,25460.271741
93,10.821107,-1,0.000009,1.439861,2570.949976,25490.966612
94,10.739860,-1,0.000009,1.550929,2574.398454,25456.820757
95,10.742664,-1,0.000009,1.507639,2572.508006,25475.528102
96,10.877840,-1,0.000010,1.396863,2576.072280,25440.279960
97,10.654733,-1,0.000010,1.297653,2572.573069,25474.883800
98,10.784802,-1,0.000010,1.451616,2577.244544,25428.708406
99,10.706928,-1,0.000010,1.437909,2571.637657,25484.150079
100,10.751749,-1,0.000010,1.417857,2571.623935,25484.286061
101,10.653316,-1,0.000010,1.431813,2571.079169,25489.685728
102,10.442428,-1,0.000010,1.484054,2576.500673,25436.050022
103,10.742085,-1,0.000010,1.699467,2575.795955,25443.009130
104,10.752635,-1,0.000010,1.431626,2571.796795,25482.573167
105,10.730407,-1,0.000010,1.441648,2570.170896,25498.693531
106,10.494790,-1,0.000010,1.468845,2575.009486,25450.780029
107,10.704495,-1,0.000011,1.863382,2572.204113,25478.537908
108,10.801691,-1,0.000011,1.445658,2571.872264,25481.825407
109,10.729432,-1,0.000011,1.451721,2573.149040,25469.181529
110,10.777302,-1,0.000011,1.393052,2573.121388,25469.455233
111,10.731565,-1,0.000011,1.375366,2569.276424,25507.570687
112,10.700443,-1,0.000011,1.660437,2572.820960,25472.429298
113,10.690349,-1,0.000011,1.471957,2572.852542,25472.116622
114,10.658210,-1,0.000011,1.473167,2572.813505,25472.503107
115,10.582083,-1,0.000011,1.495721,2571.412337,25486.383128
116,10.642621,-1,0.000011,1.436843,2572.186101,25478.716324
117,10.639703,-1,0.000012,1.466222,2571.311941,25487.378235
118,10.634699,-1,0.000012,1.441772,2572.214373,25478.436280
119,10.608665,-1,0.000012,1.491535,2572.541303,25475.198367
120,10.562409,-1,0.000012,1.474181,2572.646740,25474.154294
121,10.604759,-1,0.000012,1.479924,2571.302705,25487.469784
122,10.621719,-1,0.000012,1.492855,2571.841793,25482.127314
123,10.617302,-1,0.000012,1.461147,2570.826703,25492.188923
124,10.622530,-1,0.000012,1.479460,2572.480343,25475.802052
125,10.574615,-1,0.000012,1.438130,2576.280667,25438.222178
126,10.588223,-1,0.000012,1.632887,2571.134509,25489.137099
127,10.532314,-1,0.000013,1.606675,2575.060143,25450.279357
128,10.571440,-1,0.000013,1.441135,2575.178639,25449.108271
129,10.627871,-1,0.000013,1.457558,2610.852031,25101.384231
130,10.556066,-1,0.000013,1.463784,2652.446452,24707.756098
131,10.537972,-1,0.000013,1.414821,2615.776814,25054.125279
132,10.455071,-1,0.000013,1.476821,2782.525672,23552.702733
133,10.609232,-1,0.000013,1.457521,2692.916896,24336.436114
134,10.629487,-1,0.000013,1.431342,2669.517332,24549.756323
135,10.595111,-1,0.000013,1.489495,2609.784951,25111.647600
136,10.593851,-1,0.000013,1.520872,2636.963841,24852.824669
137,10.505221,-1,0.000014,1.430493,2607.577365,25132.907226
138,10.549333,-1,0.000014,1.432478,2613.477876,25076.164065
139,10.483721,-1,0.000014,1.480183,2654.032391,24692.991774
140,10.450518,-1,0.000014,1.476798,2649.804073,24732.394620
141,10.518497,-1,0.000014,1.460396,2640.663941,24818.000876
142,10.592478,-1,0.000014,1.472189,2691.232477,24351.668078
143,10.440701,-1,0.000014,1.486927,2665.726964,24584.663353
144,10.566163,-1,0.000014,1.491948,2646.105834,24766.961003
145,10.536889,-1,0.000014,1.452077,2633.227152,24888.092146
146,10.626387,-1,0.000014,1.396627,2659.821465,24639.247732
147,10.469216,-1,0.000015,1.483145,2669.631249,24548.708749
148,10.494462,-1,0.000015,1.465082,2675.638955,24493.588673
149,10.472661,-1,0.000015,1.503871,2691.387568,24350.264815
150,10.425170,-1,0.000015,1.546002,2742.060958,23900.271002
151,10.345057,-1,0.000015,1.547148,2737.247995,23942.295371
152,10.449173,-1,0.000015,1.477749,2671.428349,24532.194556
153,10.594306,-1,0.000015,1.464734,2663.748400,24602.924210
154,10.361853,-1,0.000015,1.497224,2679.384726,24459.346716
155,10.418514,-1,0.000015,1.508986,2623.637963,24979.056152
156,10.456209,-1,0.000015,1.455132,2620.452963,25009.416664
157,10.375413,-1,0.000015,1.477255,2626.073565,24955.888850
158,10.361682,-1,0.000016,1.583799,2643.533904,24791.057115
159,10.419369,-1,0.000016,1.505224,2617.480657,25037.816354
160,10.396397,-1,0.000016,1.490706,2634.213369,24878.774351
161,10.321535,-1,0.000016,1.519195,2626.429488,24952.506930
162,10.424695,-1,0.000016,1.559782,2697.958901,24290.955646
163,10.374413,-1,0.000016,1.502213,2657.856942,24657.459536
164,10.429920,-1,0.000016,1.456723,2648.569427,24743.923770
165,10.482459,-1,0.000016,1.475909,2632.882296,24891.351998
166,10.315147,-1,0.000016,1.574818,2614.687451,25064.563635
167,10.410969,-1,0.000016,1.518373,2664.383764,24597.057258
168,10.339749,-1,0.000017,1.511981,2663.132731,24608.611969
169,10.479960,-1,0.000017,1.522942,2640.338871,24821.056388
170,10.508951,-1,0.000017,1.608763,2631.574404,24903.722996
171,10.270957,-1,0.000017,1.598888,2672.352384,24523.711915
172,10.390603,-1,0.000017,1.660734,2661.637329,24622.437958
173,10.416206,-1,0.000017,1.445941,2632.814029,24891.997413
174,10.371969,-1,0.000017,1.490942,2616.386109,25048.290761
175,10.340251,-1,0.000017,1.536258,2634.934327,24871.967141
176,10.323015,-1,0.000017,1.587859,2652.733974,24705.078098
177,10.422627,-1,0.000017,1.511372,2624.918784,24966.867699
178,10.413060,-1,0.000018,1.609198,2629.764503,24920.862657
179,10.307497,-1,0.000018,1.528294,2614.235773,25068.894197
180,10.429692,-1,0.000018,1.520859,2654.987321,24684.110346
181,10.347080,-1,0.000018,1.549730,2642.646523,24799.381767
182,10.343512,-1,0.000018,1.547666,2613.960366,25071.535457
183,10.312670,-1,0.000018,1.547465,2630.574620,24913.187979
184,10.335395,-1,0.000018,1.580656,2643.652810,24789.942065
185,10.247272,-1,0.000018,1.872656,2661.470929,24623.977398
186,10.210645,-1,0.000018,1.574677,2674.048586,24508.156038
187,10.334238,-1,0.000018,1.528023,2676.783840,24483.112540
188,10.243147,-1,0.000019,1.535799,2630.154434,24917.168039
189,10.276521,-1,0.000019,1.509134,2696.508288,24304.023204
190,10.292640,-1,0.000019,1.593077,2626.666780,24950.252731
191,10.231459,-1,0.000019,1.635571,2606.174217,25146.438627
192,10.275783,-1,0.000019,1.565738,2574.254892,25458.240442
193,10.277690,-1,0.000019,1.540712,2570.183693,25498.566573
194,10.228332,-1,0.000019,1.597371,2571.871021,25481.837722
195,10.208342,-1,0.000019,1.671597,2570.798582,25492.467772
196,10.099000,-1,0.000019,1.589729,2573.531761,25465.393897
197,10.277261,-1,0.000019,1.554515,2571.481866,25485.694014
198,10.168743,-1,0.000020,1.572770,2590.074633,25302.745784
199,10.201298,-1,0.000020,1.558446,2577.541659,25425.777221
200,10.292076,-1,0.000020,1.471070,2573.562824,25465.086529
201,10.234858,-1,0.000020,1.561376,2574.043836,25460.327864
202,10.178727,-1,0.000020,1.553299,2571.349509,25487.005858
203,10.194373,-1,0.000020,1.571811,2572.985511,25470.800251
204,10.262862,-1,0.000020,1.564943,2575.924745,25441.737041
205,10.240993,-1,0.000020,1.567098,2569.870180,25501.677287
206,10.154154,-1,0.000020,1.516254,2575.351954,25447.395607
207,10.227240,-1,0.000020,1.588584,2574.274954,25458.042039
208,10.242313,-1,0.000020,1.525043,2574.528835,25455.531556
209,10.133916,-1,0.000020,1.582762,2579.652842,25404.968813
210,10.147557,-1,0.000020,1.600883,2575.639883,25444.550860
211,10.359437,-1,0.000020,1.603854,2573.412413,25466.574914
212,10.201726,-1,0.000020,1.557756,2575.223732,25448.662648
213,10.216388,-1,0.000020,1.618630,2572.224458,25478.336386
214,10.279450,-1,0.000020,1.485569,2575.698656,25443.970259
215,10.145523,-1,0.000020,1.640111,2580.240015,25399.187525
216,10.172823,-1,0.000020,1.545427,2579.905191,25402.483870
217,10.251984,-1,0.000020,1.606094,2576.516111,25435.897614
218,10.263666,-1,0.000020,1.599547,2572.121403,25479.357204
219,10.235003,-1,0.000020,1.670400,2574.347417,25457.325444
220,10.108789,-1,0.000020,1.482601,2573.658661,25464.138269
221,10.156247,-1,0.000020,1.590123,2570.255438,25497.854817
222,10.395088,-1,0.000020,1.620953,2579.159448,25409.828792
223,10.148282,-1,0.000020,1.562762,2571.514552,25485.370071
224,10.231235,-1,0.000020,1.549884,2571.860405,25481.942905
225,10.107912,-1,0.000020,1.920173,2571.327371,25487.225290
226,10.218194,-1,0.000020,1.574457,2582.204540,25379.863982
227,10.041890,-1,0.000020,1.899032,2581.923870,25382.622920
228,10.136923,-1,0.000020,1.630364,2575.246779,25448.434897
229,10.167672,-1,0.000020,1.598036,2587.235214,25330.514847
230,10.175221,-1,0.000020,1.558538,2586.303968,25339.635561
231,10.063863,-1,0.000020,1.572727,2577.435248,25426.826940
232,10.103738,-1,0.000020,1.621957,2581.924982,25382.611988
233,10.122107,-1,0.000020,1.676858,2585.458351,25347.923309
234,10.189698,-1,0.000020,1.534124,2587.723160,25325.738477
235,10.213452,-1,0.000020,1.543597,2589.785690,25305.568817
236,10.030639,-1,0.000020,1.638217,2590.181603,25301.700824
237,10.010106,-1,0.000020,1.622167,2590.069975,25302.791288
238,10.254638,-1,0.000020,1.586741,2591.062520,25293.098678
239,10.225660,-1,0.000020,1.585415,2590.093990,25302.556684
240,10.281641,-1,0.000020,1.574147,2593.245781,25271.804347
241,10.269638,-1,0.000020,1.571909,2588.388918,25319.224458
242,10.238302,-1,0.000020,1.612535,2584.553908,25356.793603
243,10.068488,-1,0.000020,1.581000,2611.661986,25093.599536
244,10.167394,-1,0.000020,1.627135,2654.470248,24688.918646
245,10.164391,-1,0.000020,1.569221,2640.152943,24822.804366
246,10.159698,-1,0.000020,1.630018,2595.534216,25249.522659
247,10.139160,-1,0.000020,1.618595,2651.761814,24714.135204
248,10.105927,-1,0.000020,1.625859,2645.218892,24775.265366
249,10.103893,-1,0.000020,1.573284,2595.264677,25252.145024
250,10.137988,-1,0.000020,1.551940,2603.650974,25170.808474
251,10.223175,-1,0.000020,1.596610,2615.879109,25053.145527
252,10.098561,-1,0.000020,1.573024,2629.084028,24927.312822
253,10.144048,-1,0.000020,1.605375,2585.976398,25342.845376
254,10.080648,-1,0.000020,1.645696,2589.976115,25303.708254
255,10.173709,-1,0.000020,1.626821,2584.367186,25358.625645
256,10.111821,-1,0.000020,1.593198,2602.286199,25184.009363
257,10.004068,-1,0.000020,1.673495,2594.294525,25261.588215
258,10.102134,-1,0.000020,1.646754,2654.509878,24688.550057
259,10.076179,-1,0.000020,1.643501,2602.880490,25178.259337
260,10.237993,-1,0.000020,1.662314,2617.924254,25033.573794
261,10.063169,-1,0.000020,1.583199,2577.119668,25429.940570
262,10.062407,-1,0.000020,1.611588,2577.051584,25430.612413
263,9.921881,-1,0.000020,1.606542,2572.075616,25479.810777
264,9.912901,-1,0.000020,1.902359,2577.009040,25431.032248
265,10.119864,-1,0.000020,1.876712,2570.794519,25492.508061
266,10.073444,-1,0.000020,1.655958,2574.348519,25457.314546
267,10.145496,-1,0.000020,1.632500,2569.621320,25504.147047
268,10.093136,-1,0.000020,1.571648,2574.365378,25457.147831
269,10.260729,-1,0.000020,1.593406,2571.001712,25490.453660
270,10.069133,-1,0.000020,1.609356,2569.599268,25504.365920
271,10.025661,-1,0.000020,1.647954,2577.471025,25426.473999
272,10.138105,-1,0.000020,1.588145,2568.924792,25511.062139
273,10.080239,-1,0.000020,1.597692,2570.518055,25495.249828
274,10.159969,-1,0.000020,1.687813,2571.827648,25482.267465
275,10.112115,-1,0.000020,1.637740,2567.567101,25524.552007
276,10.144467,-1,0.000020,1.645298,2568.422226,25516.053917
277,10.201438,-1,0.000020,1.538401,2570.328756,25497.127497
278,10.188775,-1,0.000020,1.618297,2570.314164,25497.272247
279,10.194578,-1,0.000020,1.606524,2571.906813,25481.483104
280,9.963074,-1,0.000020,1.660077,2569.078652,25509.534303
281,10.162951,-1,0.000020,1.581691,2570.578983,25494.645538
282,10.093102,-1,0.000020,1.602026,2569.032606,25509.991522
283,10.330642,-1,0.000020,1.595758,2567.469526,25525.522051
284,10.092330,-1,0.000020,1.607968,2569.048776,25509.830959
285,10.311535,-1,0.000020,1.641385,2569.025540,25510.061687
286,10.189787,-1,0.000020,1.559267,2569.532458,25505.029055
287,9.960383,-1,0.000020,1.669211,2574.575386,25455.071293
288,9.846688,-1,0.000020,1.618010,2571.676601,25483.764162
289,10.124271,-1,0.000020,1.643439,2569.936558,25501.018613
290,10.062895,-1,0.000020,1.642004,2568.965619,25510.656708
291,9.950259,-1,0.000020,1.577968,2573.803150,25462.708755
292,10.103554,-1,0.000020,1.685102,2568.136048,25518.897276
293,10.077584,-1,0.000020,1.636357,2568.733967,25512.957294
294,10.091384,-1,0.000020,1.585299,2570.199264,25498.412095
295,10.144734,-1,0.000020,1.611039,2567.102860,25529.167927
296,10.226357,-1,0.000020,1.568292,2567.951152,25520.734672
297,10.009474,-1,0.000020,1.583381,2568.889195,25511.415645
298,10.074455,-1,0.000020,1.628743,2569.101395,25509.308479
299,10.201449,-1,0.000020,1.584615,2568.579429,25514.492275
300,10.086713,-1,0.000020,1.606116,2569.461059,25505.737777
301,10.124291,-1,0.000020,1.625718,2568.558778,25514.697410
302,9.952724,-1,0.000020,1.652342,2570.150617,25498.894721
303,10.105535,-1,0.000020,1.619771,2568.157054,25518.688547
304,10.091570,-1,0.000020,1.628427,2570.837183,25492.085004
305,10.378855,-1,0.000020,1.581496,2569.910833,25501.273880
306,10.197740,-1,0.000020,1.542594,2573.725554,25463.476437
307,10.030769,-1,0.000020,1.656875,2568.881592,25511.491150
308,10.020778,-1,0.000020,1.651233,2569.039326,25509.924794
309,10.031135,-1,0.000020,1.632860,2569.091861,25509.403145
310,10.085067,-1,0.000020,1.684109,2575.540386,25445.533821
311,10.035173,-1,0.000020,1.610455,2572.836412,25472.276315
312,10.059567,-1,0.000020,1.664205,2642.981567,24796.238013
313,10.043682,-1,0.000020,1.626559,2656.651698,24668.645893
314,10.069744,-1,0.000020,1.656653,2634.040066,24880.411215
315,10.153979,-1,0.000020,1.554175,2644.639825,24780.690127
316,9.993874,-1,0.000020,1.626741,2656.158226,24673.228936
317,10.044746,-1,0.000020,1.593896,2678.620515,24466.324973
318,9.927702,-1,0.000020,1.686784,2694.310711,24323.846441
319,10.050124,-1,0.000020,1.643526,2698.110661,24289.589359
320,10.088819,-1,0.000020,1.620721,2609.747670,25112.006327
321,10.564753,-1,0.000020,1.565776,2576.324191,25437.792429
322,9.928481,-1,0.000020,1.651364,2579.763365,25403.880406
323,10.105885,-1,0.000020,1.637387,2576.532649,25435.734348
324,9.989258,-1,0.000020,1.642581,2590.688825,25296.747092
325,10.035083,-1,0.000020,1.622004,2577.895173,25422.290513
326,10.014978,-1,0.000020,1.625284,2578.997107,25411.428273
327,10.098398,-1,0.000020,1.634701,2576.206314,25438.956361
328,9.966086,-1,0.000020,1.633935,2574.969244,25451.177777
329,10.068264,-1,0.000020,1.587114,2578.008762,25421.170388
330,10.004185,-1,0.000020,1.651333,2576.918996,25431.920872
331,10.155044,-1,0.000020,1.600673,2580.914325,25392.551533
332,9.961844,-1,0.000020,1.713163,2577.307633,25428.085946
333,9.872741,-1,0.000020,1.660691,2576.485034,25436.204416
334,10.112001,-1,0.000020,1.660342,2579.035934,25411.045707
335,9.680593,-1,0.000020,1.853197,2578.477350,25416.550586
336,10.060463,-1,0.000020,1.911773,2580.372177,25397.886624
337,10.575938,-1,0.000020,1.548501,2574.017817,25460.585225
338,10.056899,-1,0.000020,1.567636,2576.006305,25440.931520
339,10.058852,-1,0.000020,1.610851,2577.742002,25423.801121
340,9.903978,-1,0.000020,1.592891,2578.890193,25412.481764
341,10.022920,-1,0.000020,1.908161,2572.279079,25477.795366
342,10.015345,-1,0.000020,1.600706,2584.609447,25356.248727
343,10.012637,-1,0.000020,1.630030,2577.976582,25421.487712
344,9.910379,-1,0.000020,1.702132,2577.926901,25421.977627
345,10.009452,-1,0.000020,1.617801,2573.538948,25465.322781
346,9.955432,-1,0.000020,1.647349,2576.301416,25438.017304
347,10.012786,-1,0.000020,1.621477,2574.662144,25454.213537
348,9.970033,-1,0.000020,1.656803,2579.710586,25404.400151
349,9.926341,-1,0.000020,1.711966,2575.219843,25448.701080
350,10.073107,-1,0.000020,1.563608,2574.297881,25457.815307
351,9.963044,-1,0.000020,1.635001,2572.770249,25472.931376
352,9.964896,-1,0.000020,1.630718,2581.843423,25383.413811
353,10.162038,-1,0.000020,1.682280,2575.712799,25443.830549
354,9.989503,-1,0.000020,1.682692,2576.088330,25440.121457
355,10.056891,-1,0.000020,1.623331,2573.302323,25467.664415
356,9.984085,-1,0.000020,1.642581,2574.805018,25452.801102
357,10.191743,-1,0.000020,1.597577,2579.721643,25404.291264
358,10.061600,-1,0.000020,1.620948,2577.379883,25427.373137
359,10.047274,-1,0.000020,1.671304,2573.437511,25466.326546
360,9.971403,-1,0.000020,1.721792,2577.305758,25428.104445
361,9.868759,-1,0.000020,1.662105,2578.080939,25420.458686
362,9.903265,-1,0.000020,1.639868,2581.303208,25388.726050
363,10.082323,-1,0.000020,1.624589,2578.920726,25412.180894
364,9.940301,-1,0.000020,1.650281,2578.997015,25411.429179
365,10.022778,-1,0.000020,1.579189,2627.371840,24943.557285
366,9.932408,-1,0.000020,1.725504,2713.163702,24154.827057
367,9.996611,-1,0.000020,1.656932,2699.736317,24274.963294
368,9.966361,-1,0.000020,1.667843,2685.028635,24407.933363
369,10.087726,-1,0.000020,1.639748,2682.045875,24435.077942
370,9.907498,-1,0.000020,1.634807,2680.597659,24448.279204
371,10.149377,-1,0.000020,1.580783,2682.861320,24427.650998
372,9.996077,-1,0.000020,1.641275,2682.378551,24432.047436
373,10.099881,-1,0.000020,1.567786,2682.282322,24432.923955
374,10.266098,-1,0.000020,1.666746,2684.893306,24409.163617
375,9.827786,-1,0.000020,1.657073,2678.908646,24463.693489
376,10.186897,-1,0.000020,1.612781,2682.213262,24433.553039
377,10.073728,-1,0.000020,1.532980,2656.664604,24668.526054
378,10.237442,-1,0.000020,1.555550,2722.721631,24070.033181
379,10.022195,-1,0.000020,1.611060,2742.686341,23894.821300
380,10.079045,-1,0.000020,1.656923,2726.127772,24039.959049
381,10.322595,-1,0.000020,1.576812,2663.593029,24604.359332
382,10.156124,-1,0.000020,1.588175,2739.131468,23925.832245
383,9.859255,-1,0.000020,1.604454,2635.477229,24866.843575
384,9.966948,-1,0.000020,1.619616,2640.420003,24820.293713
385,10.016613,-1,0.000020,1.550059,2639.160723,24832.136758
386,10.083139,-1,0.000020,1.596793,2635.830249,24863.513128
387,9.947556,-1,0.000020,1.680328,2639.023201,24833.430784
388,10.025812,-1,0.000020,1.644822,2716.048610,24129.170501
389,9.968867,-1,0.000020,1.626088,2677.826853,24473.576373
390,9.965715,-1,0.000020,1.656628,2649.606768,24734.236337
391,10.023188,-1,0.000020,1.646830,2649.681659,24733.537245
392,10.032500,-1,0.000020,1.616541,2646.852241,24759.976770
393,9.872797,-1,0.000020,1.597035,2640.355575,24820.899359
394,10.049303,-1,0.000020,1.710981,2643.792395,24788.633224
395,9.844046,-1,0.000020,1.630320,2635.731506,24864.444596
396,9.987918,-1,0.000020,1.675967,2651.635955,24715.308252
397,10.041677,-1,0.000020,1.655262,2651.375448,24717.736618
398,9.898816,-1,0.000020,1.628212,2655.044630,24683.577541
399,10.040728,-1,0.000020,1.643518,2635.234183,24869.137029
400,9.948152,-1,0.000020,1.689441,2640.223664,24822.139462
401,9.955398,-1,0.000019,1.634225,2644.314242,24783.741266
402,10.020780,-1,0.000019,1.615666,2640.531727,24819.243537
403,9.939551,-1,0.000019,1.631850,2630.780115,24911.241964
404,9.988959,-1,0.000019,1.631265,2649.246479,24737.600114
405,9.971757,-1,0.000019,1.700892,2676.968961,24481.419454
406,9.970651,-1,0.000019,1.605045,2640.640061,24818.225311
407,9.905994,-1,0.000019,1.668476,2637.455281,24848.193815
408,9.965734,-1,0.000019,1.614763,2647.254736,24756.212203
409,10.050451,-1,0.000019,1.662368,2640.803045,24816.693590
410,10.029103,-1,0.000019,1.643096,2633.050154,24889.765165
411,9.792312,-1,0.000019,1.667727,2630.412278,24914.725554
412,9.931195,-1,0.000019,1.635812,2632.162274,24898.160971
413,10.005865,-1,0.000019,1.645333,2632.901547,24891.170000
414,9.982988,-1,0.000019,1.641279,2631.596219,24903.516553
415,9.829659,-1,0.000019,1.730671,2631.061675,24908.576117
416,9.985635,-1,0.000019,1.615618,2634.966053,24871.667673
417,9.964677,-1,0.000019,1.665251,2630.065925,24918.006571
418,10.043457,-1,0.000019,1.595798,2630.832424,24910.746653
419,10.054096,-1,0.000019,1.666232,2636.875323,24853.658961
420,9.998830,-1,0.000019,1.653079,2638.577076,24837.629568
421,9.991192,-1,0.000019,1.645783,2632.746229,24892.638447
422,9.927956,-1,0.000019,1.612532,2635.800534,24863.793430
423,10.170431,-1,0.000019,1.664052,2630.943012,24909.699564
424,9.915806,-1,0.000019,1.697356,2630.543929,24913.478645
425,9.843027,-1,0.000019,1.679538,2632.645772,24893.588305
426,10.001747,-1,0.000019,1.618427,2632.332061,24896.555025
427,9.975469,-1,0.000019,1.596880,2629.598274,24922.438020
428,9.938159,-1,0.000019,1.644832,2629.919415,24919.394726
429,9.798686,-1,0.000019,1.666049,2631.229250,24906.989765
430,9.807824,-1,0.000019,1.970906,2630.749083,24911.535814
431,9.924125,-1,0.000019,1.639238,2628.707103,24930.887099
432,9.918934,-1,0.000019,1.590358,2634.538742,24875.701752
433,9.849174,-1,0.000019,1.647955,2627.850219,24939.016511
434,9.986141,-1,0.000019,1.553752,2629.577599,24922.633972
