step,loss,val_loss,lr,norm,dt_ms,tok_per_sec
85,11.185499,-1,0.000102,0.830470,1795.697838,36496.117895
86,11.216419,-1,0.000104,0.877792,1798.188232,36445.572735
87,11.140016,-1,0.000105,0.871662,1798.119461,36446.966635
88,11.219993,-1,0.000106,0.846549,1797.676885,36455.939633
89,11.173902,-1,0.000107,0.858814,1808.328093,36241.211013
90,11.223540,-1,0.000108,0.870439,1798.926670,36430.612261
91,11.207219,-1,0.000110,0.842184,1800.165037,36405.550965
92,11.235317,-1,0.000111,0.874125,1791.031389,36591.206833
93,11.175110,-1,0.000112,0.861934,1807.059504,36266.653010
94,11.155344,-1,0.000113,0.927581,1807.006759,36267.711603
95,11.218924,-1,0.000114,0.900673,1790.739589,36597.169350
96,11.229377,-1,0.000115,0.834023,1797.036426,36468.932433
97,11.212868,-1,0.000117,0.770976,1796.744425,36474.859244
98,11.212970,-1,0.000118,0.858751,1809.183776,36224.070141
99,11.229985,-1,0.000119,0.851316,1799.239835,36424.271365
100,11.216764,-1,0.000120,0.847452,1771.862841,36987.061574
101,11.227379,-1,0.000121,0.849767,1754.011875,37363.487063
102,11.113734,-1,0.000123,0.887487,1741.765726,37626.185325
103,11.047982,-1,0.000124,1.054717,1738.142024,37704.628906
104,11.222775,-1,0.000125,0.851310,1738.557401,37695.620497
105,11.227946,-1,0.000126,0.850198,1744.197809,37573.719943
106,11.230782,-1,0.000127,0.869160,1742.663126,37606.809384
107,11.217544,-1,0.000129,1.109745,1742.477368,37610.818484
108,11.204700,-1,0.000130,0.857280,1741.630247,37629.112214
109,11.207164,-1,0.000131,0.857484,1733.164425,37812.915529
110,11.197522,-1,0.000132,0.820024,1738.483833,37697.215675
111,11.162895,-1,0.000133,0.808308,1733.126201,37813.749490
112,11.183023,-1,0.000135,0.978640,1736.273807,37745.198791
113,11.215316,-1,0.000136,0.866446,1736.530841,37739.611905
114,11.199374,-1,0.000137,0.871930,1733.749464,37800.155882
115,11.211003,-1,0.000138,0.878029,1731.901583,37840.487383
116,11.124669,-1,0.000139,0.842171,1734.190834,37790.535341
117,11.185376,-1,0.000140,0.857880,1733.539795,37804.727754
118,11.204231,-1,0.000142,0.847131,1731.533338,37848.534915
119,11.194532,-1,0.000143,0.878916,1733.935142,37796.108062
120,11.213956,-1,0.000144,0.866089,1730.504415,37871.038890
121,11.174385,-1,0.000145,0.869390,1733.214368,37811.825940
122,11.152956,-1,0.000146,0.871813,1731.657384,37845.823663
123,11.209516,-1,0.000148,0.852840,1734.512364,37783.530034
124,11.201224,-1,0.000149,0.862976,1740.503681,37653.468197
125,11.212686,-1,0.000150,0.830914,1736.814992,37733.437529
126,11.140817,-1,0.000151,0.952135,1734.340056,37787.283857
127,11.198146,-1,0.000152,0.933814,1733.655094,37802.213501
128,11.125328,-1,0.000154,0.843132,1731.605667,37846.953986
129,11.205344,-1,0.000155,0.848229,1739.719523,37670.440053
130,11.213521,-1,0.000156,0.844051,1737.089392,37727.476952
131,11.202334,-1,0.000157,0.816147,1734.322741,37787.661114
132,11.204085,-1,0.000158,0.854949,1735.183308,37768.920262
133,11.214013,-1,0.000160,0.842582,1739.674129,37671.423002
134,11.209910,-1,0.000161,0.833290,1734.764161,37778.045842
135,11.158869,-1,0.000162,0.861276,1736.131699,37748.288357
136,11.204540,-1,0.000163,0.883438,1736.548914,37739.219133
137,11.212032,-1,0.000164,0.828380,1739.030355,37685.368638
138,11.177927,-1,0.000165,0.829619,1734.317143,37787.783085
139,11.187359,-1,0.000167,0.852388,1738.264878,37701.964085
140,11.149354,-1,0.000168,0.848382,1735.929978,37752.674837
141,11.220080,-1,0.000169,0.835662,1735.172908,37769.146635
142,11.211021,-1,0.000170,0.839939,1741.330968,37635.579453
143,11.192228,-1,0.000171,0.854849,1735.387772,37764.470315
144,11.153625,-1,0.000173,0.852305,1728.071735,37924.351561
145,11.147990,-1,0.000174,0.830712,1727.753202,37931.343391
146,11.216129,-1,0.000175,0.802703,1731.631252,37846.394794
147,11.207121,-1,0.000176,0.847684,1725.405862,37982.947342
148,11.156681,-1,0.000177,0.831406,1730.509767,37870.921765
149,11.190736,-1,0.000179,0.854661,1725.707957,37976.298211
150,11.149738,-1,0.000180,0.878942,1731.704261,37844.799182
151,11.206960,-1,0.000181,0.877284,1727.168526,37944.183798
152,11.162878,-1,0.000182,0.837349,1725.062796,37990.501072
153,11.195080,-1,0.000183,0.830702,1730.046074,37881.072062
154,11.182433,-1,0.000185,0.850101,1729.953209,37883.105542
155,11.202676,-1,0.000186,0.851786,1725.420660,37982.621583
156,11.213210,-1,0.000187,0.826859,1728.301941,37919.300121
157,11.171805,-1,0.000188,0.836362,1729.531303,37892.346838
158,11.176723,-1,0.000189,0.885619,1730.425804,37872.759322
159,11.192125,-1,0.000190,0.848099,1736.184018,37747.150832
160,11.153961,-1,0.000192,0.837884,1756.037992,37320.377064
161,11.187554,-1,0.000193,0.862008,1735.964451,37751.925140
162,11.147965,-1,0.000194,0.874168,1736.810011,37733.545745
163,11.158062,-1,0.000195,0.840303,1731.197380,37855.879842
164,11.163504,-1,0.000196,0.813920,1735.334396,37765.631887
165,11.193240,-1,0.000198,0.828357,1740.394866,37655.822412
166,11.199417,-1,0.000199,0.879599,1740.205258,37659.925287
167,11.191693,-1,0.000200,0.846661,1736.110309,37748.753441
168,11.191796,-1,0.000200,0.849456,1736.129259,37748.341410
169,11.205796,-1,0.000200,0.847671,1734.221339,37789.870604
170,11.161946,-1,0.000200,0.900051,1741.094018,37640.701377
171,11.193250,-1,0.000200,0.889889,1748.940466,37471.830102
172,11.199965,-1,0.000200,0.918946,1741.757138,37626.370847
173,11.205356,-1,0.000200,0.802181,1750.415728,37440.248594
174,11.207469,-1,0.000200,0.830099,1746.049093,37533.881643
175,11.193130,-1,0.000200,0.853043,1746.914574,37515.286079
176,11.152511,-1,0.000200,0.883209,1738.308049,37701.027754
177,11.179384,-1,0.000200,0.841744,1742.360604,37613.338966
178,11.121815,-1,0.000200,0.879041,1739.471128,37675.819360
179,11.201022,-1,0.000200,0.847450,1743.125725,37596.829110
180,11.196013,-1,0.000200,0.839631,1742.325479,37614.097245
181,11.200022,-1,0.000200,0.854430,1742.529291,37609.697776
182,11.186748,-1,0.000200,0.852251,1743.786342,37582.585906
183,11.126899,-1,0.000200,0.849665,1731.486736,37849.553587
184,11.117605,-1,0.000200,0.868506,1733.169245,37812.810370
185,11.103229,-1,0.000200,1.021216,1737.259395,37723.785054
186,11.179135,-1,0.000200,0.862574,1730.444722,37872.345280
187,11.102399,-1,0.000200,0.836474,1731.832820,37841.989852
188,11.195204,-1,0.000200,0.840935,1732.846850,37819.845418
189,11.110514,-1,0.000200,0.826682,1740.086782,37662.489410
190,11.188160,-1,0.000200,0.870623,1766.935167,37090.212037
191,11.170527,-1,0.000200,0.887389,1807.329020,36261.244784
192,11.188062,-1,0.000200,0.854849,1802.679620,36354.768353
193,11.135840,-1,0.000200,0.844912,1802.968480,36348.943826
194,11.196527,-1,0.000200,0.865629,1818.053079,36047.352389
195,11.157010,-1,0.000200,0.900409,1806.797670,36271.908630
196,11.169863,-1,0.000200,0.863598,1808.660586,36234.548653
197,11.195899,-1,0.000200,0.844501,1810.177822,36204.177956
198,11.195467,-1,0.000200,0.846772,1814.276438,36122.389415
199,11.186456,-1,0.000200,0.845364,1819.964702,36009.489595
200,11.202090,-1,0.000200,0.793476,1813.772486,36132.425928
201,11.180495,-1,0.000200,0.843024,1811.966991,36168.429296
202,11.179609,-1,0.000200,0.835009,1805.823766,36291.470538
203,11.153861,-1,0.000200,0.851382,1816.959408,36069.050146
204,11.177933,-1,0.000200,0.850215,1806.764398,36272.576586
205,11.185744,-1,0.000200,0.841563,1819.266664,36023.306147
206,11.189484,-1,0.000200,0.817663,1816.753968,36073.128863
207,11.187470,-1,0.000200,0.852415,1817.606444,36056.210197
208,11.190422,-1,0.000200,0.818305,1815.989389,36088.316593
209,11.126820,-1,0.000200,0.849145,1815.835278,36091.379430
210,11.181486,-1,0.000200,0.860393,1816.807997,36072.056105
211,11.170394,-1,0.000200,0.855090,1816.833349,36071.552757
212,11.141024,-1,0.000200,0.834442,1815.069836,36106.599702
213,11.156669,-1,0.000200,0.863626,1818.204025,36044.359763
214,11.209198,-1,0.000200,0.792141,1816.579226,36076.598841
215,11.180495,-1,0.000200,0.871636,1814.727543,36113.410111
216,11.183322,-1,0.000200,0.825407,1816.525547,36077.664918
217,11.145132,-1,0.000200,0.854450,1817.000301,36068.238384
218,11.138373,-1,0.000200,0.851362,1818.068298,36047.050637
219,11.102425,-1,0.000199,0.888384,1823.607176,35937.564220
220,11.204444,-1,0.000199,0.796721,1816.857464,36071.073983
221,11.139137,-1,0.000199,0.844977,1816.885044,36070.526430
222,11.101497,-1,0.000199,0.864062,1816.665135,36074.892801
223,11.180876,-1,0.000199,0.830710,1816.128580,36085.550727
224,11.146682,-1,0.000199,0.823868,1817.121558,36065.831541
225,11.051968,-1,0.000199,1.019484,1816.940920,36069.417161
226,11.095717,-1,0.000199,0.836456,1816.589937,36076.386126
227,11.068583,-1,0.000199,1.005163,1817.334789,36061.599875
228,11.104621,-1,0.000199,0.854489,1815.091616,36106.166445
229,11.187984,-1,0.000199,0.843468,1818.005430,36048.297171
230,11.183494,-1,0.000199,0.821747,1816.728140,36073.641706
231,11.167555,-1,0.000199,0.833318,1817.240153,36063.477847
232,11.127869,-1,0.000199,0.854989,1816.317292,36081.801505
233,11.159185,-1,0.000199,0.881753,1815.696475,36094.138477
234,11.196125,-1,0.000199,0.806946,1817.236886,36063.542681
235,11.185796,-1,0.000199,0.814188,1816.779297,36072.625942
236,11.189536,-1,0.000199,0.857683,1816.851667,36071.189074
237,11.093766,-1,0.000199,0.854155,1816.021831,36087.671900
238,11.159786,-1,0.000199,0.833100,1816.524097,36077.693716
239,11.187632,-1,0.000199,0.835526,1816.068170,36086.751083
240,11.180271,-1,0.000199,0.831105,1816.884674,36070.533776
241,11.188310,-1,0.000199,0.822662,1817.464891,36059.018430
242,11.172364,-1,0.000199,0.842713,1816.600880,36076.168806
243,11.141001,-1,0.000199,0.827202,1816.196626,36084.198738
244,11.133980,-1,0.000199,0.853169,1816.759229,36073.024402
245,11.181396,-1,0.000199,0.819061,1816.861526,36070.993338
246,11.170691,-1,0.000199,0.851177,1817.116437,36065.933182
247,11.167814,-1,0.000199,0.846350,1816.052686,36087.058765
248,11.194256,-1,0.000199,0.848526,1816.243271,36083.272019
249,11.191362,-1,0.000199,0.822332,1817.193567,36064.402379
250,11.189211,-1,0.000199,0.814026,1816.696730,36074.265406
251,11.172815,-1,0.000199,0.833731,1815.632671,36095.406878
252,11.171770,-1,0.000199,0.816498,1816.939758,36069.440229
253,11.175037,-1,0.000199,0.836599,1816.960740,36069.023704
254,11.178213,-1,0.000199,0.851689,1817.350005,36061.297945
255,11.100123,-1,0.000199,0.847870,1816.264927,36082.841785
256,11.175480,-1,0.000199,0.834321,1818.490519,36038.681156
257,11.159749,-1,0.000198,0.869235,1814.154566,36124.816059
258,11.133555,-1,0.000198,0.854572,1814.167716,36124.554209
259,11.173750,-1,0.000198,0.850024,1812.012799,36167.514951
260,11.170475,-1,0.000198,0.857728,1825.013147,35909.878297
261,11.175364,-1,0.000198,0.821245,1814.737717,36113.207648
262,11.166413,-1,0.000198,0.831637,1809.231836,36223.107894
263,11.172680,-1,0.000198,0.837398,1816.939149,36069.452318
264,11.175006,-1,0.000198,1.000230,1813.910850,36129.669769
265,11.110286,-1,0.000198,0.980357,1812.281707,36162.148383
266,11.153063,-1,0.000198,0.860836,1815.864620,36090.796240
267,11.183193,-1,0.000198,0.842629,1815.569636,36096.660079
268,11.161728,-1,0.000198,0.815171,1809.972508,36208.284772
269,11.181569,-1,0.000198,0.825567,1814.669269,36114.569811
270,11.141729,-1,0.000198,0.832387,1811.542405,36176.906386
271,11.174383,-1,0.000198,0.851543,1815.506813,36097.909152
272,11.171607,-1,0.000198,0.822547,1816.018889,36087.730363
273,11.185240,-1,0.000198,0.822418,1806.920083,36269.451326
274,11.155387,-1,0.000198,0.868739,1810.725635,36193.224823
275,11.170785,-1,0.000198,0.846361,1815.948463,36089.129915
276,11.171840,-1,0.000198,0.847289,1815.698335,36094.101502
277,11.182631,-1,0.000198,0.795388,1817.104075,36066.178543
278,11.159211,-1,0.000198,0.833606,1816.995574,36068.332217
279,11.196252,-1,0.000198,0.828308,1821.717677,35974.838927
280,11.037908,-1,0.000198,0.850803,1813.787254,36132.131735
281,11.170523,-1,0.000198,0.817281,1814.988708,36108.213628
282,11.184305,-1,0.000198,0.819096,1815.862841,36090.831598
283,11.178701,-1,0.000197,0.819934,1817.754389,36053.275622
284,11.135117,-1,0.000197,0.825592,1815.688303,36094.300928
285,11.167026,-1,0.000197,0.837739,1816.651360,36075.166343
286,11.135060,-1,0.000197,0.798598,1816.652352,36075.146644
287,11.153704,-1,0.000197,0.858187,1817.222108,36063.835957
288,11.126301,-1,0.000197,0.830372,1819.167548,36025.268850
289,11.173761,-1,0.000197,0.840314,1813.951266,36128.864776
290,11.163449,-1,0.000197,0.846249,1816.406726,36080.024954
291,11.174088,-1,0.000197,0.805578,1817.077673,36066.702582
292,11.163959,-1,0.000197,0.865950,1817.345559,36061.386166
293,11.123516,-1,0.000197,0.841309,1818.575497,36036.997149
294,11.153285,-1,0.000197,0.813228,1815.724044,36093.590442
295,11.172884,-1,0.000197,0.821884,1815.393645,36100.159423
296,11.134442,-1,0.000197,0.801426,1817.779803,36052.771569
297,11.137568,-1,0.000197,0.808625,1817.332576,36061.643788
298,11.159902,-1,0.000197,0.836683,1816.256760,36083.004035
299,11.133974,-1,0.000197,0.808809,1817.156064,36065.146686
300,11.161051,-1,0.000197,0.822040,1815.924222,36089.611673
301,11.173139,-1,0.000197,0.831731,1817.651622,36055.314014
302,11.120376,-1,0.000197,0.847016,1815.442266,36099.192592
303,11.177733,-1,0.000197,0.825407,1814.739328,36113.175589
304,11.127812,-1,0.000196,0.833422,1819.589410,36016.916586
305,11.144218,-1,0.000196,0.801310,1816.023407,36087.640582
306,11.206485,-1,0.000196,0.789923,1816.920026,36069.831948
307,11.179674,-1,0.000196,0.847305,1815.955067,36088.998671
308,11.175956,-1,0.000196,0.839782,1818.342990,36041.605110
309,11.186409,-1,0.000196,0.835774,1815.555368,36096.943753
310,11.149528,-1,0.000196,0.854294,1817.796832,36052.433829
311,11.169141,-1,0.000196,0.819550,1814.961833,36108.748299
312,11.161523,-1,0.000196,0.847476,1816.990202,36068.438854
313,11.169935,-1,0.000196,0.825227,1815.944310,36089.212449
314,11.168303,-1,0.000196,0.843018,1816.652986,36075.134054
315,11.168982,-1,0.000196,0.793390,1818.106336,36046.296469
316,11.124035,-1,0.000196,0.832519,1815.688748,36094.292082
317,11.058328,-1,0.000196,0.806695,1814.502611,36117.886854
318,11.158213,-1,0.000196,0.857112,1816.748647,36073.234516
319,11.174147,-1,0.000196,0.834222,1817.155374,36065.160381
320,11.171751,-1,0.000196,0.821531,1817.226671,36063.745402
321,11.171311,-1,0.000196,0.794188,1816.012313,36087.861041
322,11.116149,-1,0.000195,0.836704,1815.572923,36096.594728
323,11.173891,-1,0.000195,0.828876,1811.939103,36168.985973
324,11.179172,-1,0.000195,0.836494,1816.471648,36078.735428
325,11.180765,-1,0.000195,0.820370,1816.357941,36080.994016
326,11.131172,-1,0.000195,0.830037,1816.714594,36073.910683
327,11.171385,-1,0.000195,0.822609,1816.617034,36075.848004
328,11.167085,-1,0.000195,0.832981,1816.227545,36083.584450
329,11.125679,-1,0.000195,0.806489,1817.123074,36065.801452
330,11.162242,-1,0.000195,0.839107,1818.270938,36043.033318
331,11.170708,-1,0.000195,0.808265,1814.455939,36118.815889
332,11.177694,-1,0.000195,0.864696,1816.352969,36081.092782
333,11.176011,-1,0.000195,0.840964,1815.121091,36105.580132
334,11.174802,-1,0.000195,0.837659,1817.039276,36067.464730
335,11.151846,-1,0.000195,0.947013,1818.521293,36038.071290
336,11.160966,-1,0.000195,0.975883,1816.127750,36085.567218
337,11.169394,-1,0.000195,0.790222,1818.040411,36047.603565
338,11.164539,-1,0.000194,0.797946,1815.536841,36097.312112
339,11.093300,-1,0.000194,0.813931,1816.386370,36080.429298
340,11.149755,-1,0.000194,0.805320,1817.403745,36060.231625
341,11.131755,-1,0.000194,0.964097,1809.378874,36220.164246
342,11.184517,-1,0.000194,0.809338,1743.321560,37592.605692
343,11.178937,-1,0.000194,0.823218,1749.301138,37464.104136
344,11.157581,-1,0.000194,0.863360,1759.653824,37243.689131
345,11.176005,-1,0.000194,0.820319,1795.569475,36498.726957
346,11.182787,-1,0.000194,0.837705,1796.356475,36482.736535
347,11.132978,-1,0.000194,0.821269,1793.952633,36531.622293
348,11.118387,-1,0.000194,0.832619,1793.380074,36543.285470
349,11.118141,-1,0.000194,0.862441,1795.165739,36506.935586
350,11.184303,-1,0.000194,0.787142,1796.485380,36480.118753
351,11.178503,-1,0.000194,0.820186,1794.322588,36524.090171
352,11.148410,-1,0.000194,0.820334,1792.762016,36555.883835
353,11.088445,-1,0.000193,0.851183,1798.220675,36444.915194
354,11.128001,-1,0.000193,0.849365,1798.707316,36435.055007
355,11.122429,-1,0.000193,0.813955,1799.562098,36417.748558
356,11.163157,-1,0.000193,0.823105,1797.180785,36466.003057
357,11.186256,-1,0.000193,0.806937,1798.883536,36431.485801
358,11.178183,-1,0.000193,0.818829,1795.983249,36490.318068
359,11.195678,-1,0.000193,0.841888,1801.628552,36375.977683
360,11.174957,-1,0.000193,0.875047,1798.242821,36444.466362
361,11.175935,-1,0.000193,0.832905,1798.786750,36433.446044
362,11.170684,-1,0.000193,0.827537,1799.013837,36428.847101
363,11.200079,-1,0.000193,0.821850,1801.562407,36377.313240
364,11.184491,-1,0.000193,0.824104,1801.845462,36371.598665
365,11.190227,-1,0.000193,0.791515,1804.111437,36325.915714
366,11.160555,-1,0.000193,0.861219,1799.701685,36414.923954
367,11.169114,-1,0.000192,0.828061,1798.100782,36447.345252
368,11.189755,-1,0.000192,0.835287,1798.168997,36445.962593
369,11.192082,-1,0.000192,0.825644,1798.153516,36446.276370
370,11.142703,-1,0.000192,0.818115,1814.799384,36111.980519
371,11.189092,-1,0.000192,0.799798,1796.040415,36489.156621
372,11.174518,-1,0.000192,0.822666,1793.087983,36549.238309
373,11.171679,-1,0.000192,0.791963,1797.257321,36464.450156
374,11.171314,-1,0.000192,0.833285,1793.596861,36538.868586
375,11.175303,-1,0.000192,0.829454,1793.083123,36549.337373
376,11.162548,-1,0.000192,0.814452,1792.652737,36558.112259
377,11.185780,-1,0.000192,0.760427,1789.308543,36626.438887
378,11.141285,-1,0.000192,0.783481,1790.619024,36599.633491
379,11.170246,-1,0.000192,0.803061,1794.976202,36510.790465
380,11.134840,-1,0.000191,0.824353,1791.485019,36581.941409
381,11.182537,-1,0.000191,0.792144,1791.275820,36586.213730
382,11.062216,-1,0.000191,0.796802,1795.272816,36504.758172
383,11.176096,-1,0.000191,0.806096,1794.119043,36528.233874
384,11.187862,-1,0.000191,0.809358,1792.900158,36553.067223
385,11.195296,-1,0.000191,0.778680,1795.193625,36506.368498
386,11.154494,-1,0.000191,0.796829,1792.662166,36557.919971
387,11.187403,-1,0.000191,0.832714,1794.628753,36517.859134
388,11.192951,-1,0.000191,0.826301,1793.276137,36545.403492
389,11.157294,-1,0.000191,0.812885,1795.943551,36491.124659
390,11.176098,-1,0.000191,0.830513,1793.849134,36533.730043
391,11.176089,-1,0.000191,0.817526,1793.090417,36549.188696
392,11.188022,-1,0.000190,0.811465,1798.663456,36435.943468
393,11.205416,-1,0.000190,0.801922,1798.773547,36433.713465
394,11.176199,-1,0.000190,0.850043,1794.617504,36518.088035
395,11.181753,-1,0.000190,0.813777,1793.514216,36540.552294
396,11.183022,-1,0.000190,0.837721,1795.658183,36496.923869
397,11.191031,-1,0.000190,0.819312,1796.242257,36485.056370
398,11.171020,-1,0.000190,0.816193,1795.573841,36498.638209
399,11.184113,-1,0.000190,0.826929,1794.721694,36515.968030
400,11.186851,-1,0.000190,0.839475,1795.616186,36497.777482
401,11.183002,-1,0.000190,0.815355,1790.923637,36593.408365
402,11.128905,-1,0.000190,0.803886,1795.232349,36505.581039
403,11.185219,-1,0.000190,0.818991,1792.783787,36555.439912
404,11.120196,-1,0.000189,0.813528,1797.748724,36454.482835
405,11.120603,-1,0.000189,0.841379,1792.777040,36555.577486
406,11.195484,-1,0.000189,0.803975,1792.036994,36570.673607
407,11.190502,-1,0.000189,0.826412,1794.548530,36519.491618
408,11.140903,-1,0.000189,0.809939,1794.069037,36529.252023
409,11.185993,-1,0.000189,0.825416,1793.534407,36540.140933
410,11.140300,-1,0.000189,0.817422,1796.703992,36475.680074
411,11.198663,-1,0.000189,0.828260,1797.958553,36450.228450
412,11.189507,-1,0.000189,0.816176,1798.426833,36440.737425
413,11.193837,-1,0.000189,0.818146,1798.607820,36437.070534
414,11.187637,-1,0.000189,0.816434,1793.578702,36539.238522
415,11.165449,-1,0.000188,0.852205,1796.343332,36483.003462
416,11.184536,-1,0.000188,0.806998,1793.391271,36543.057313
417,11.168832,-1,0.000188,0.825319,1796.844234,36472.833182
418,11.192860,-1,0.000188,0.795349,1795.840791,36493.212722
419,11.115299,-1,0.000188,0.839149,1796.214671,36485.616702
420,11.060431,-1,0.000188,0.822244,1798.492972,36439.397329
421,11.176661,-1,0.000188,0.820114,1799.170501,36425.675034
422,11.138519,-1,0.000188,0.806435,1798.495187,36439.352451
423,11.174526,-1,0.000188,0.829902,1798.671890,36435.772619
424,11.181617,-1,0.000188,0.843873,1800.339752,36402.017968
425,11.189044,-1,0.000188,0.837409,1798.632945,36436.561546
426,11.145805,-1,0.000187,0.806269,1802.269734,36363.036433
427,11.194777,-1,0.000187,0.799633,1802.535796,36357.669093
428,11.199014,-1,0.000187,0.813464,1804.860261,36310.844344
429,11.150056,-1,0.000187,0.821512,1799.441220,36420.194931
430,11.094368,-1,0.000187,0.967623,1798.311679,36443.070890
431,11.176126,-1,0.000187,0.812581,1798.305142,36443.203364
432,11.193916,-1,0.000187,0.789667,1799.612514,36416.728318
433,11.179125,-1,0.000187,0.823382,1798.562071,36437.997363
434,11.099632,-1,0.000187,0.774774,1801.252040,36383.581278
