step,loss,lr,norm,dt_ms,tok_sec
467,6.968227,0.000995,0.676887,1093.892456,7488.853027
468,6.867785,0.000995,0.616951,1080.255981,7583.387695
469,6.802184,0.000995,0.690333,1081.339600,7575.788574
470,6.999072,0.000995,0.636752,1077.697632,7601.390137
471,6.894555,0.000995,0.995121,1097.444702,7464.613281
472,7.179709,0.000995,0.771332,1086.017456,7543.156738
473,6.738160,0.000995,0.699782,1085.543213,7546.452637
474,6.857843,0.000995,0.909574,1091.095947,7508.047363
475,7.082588,0.000995,0.717937,1090.505371,7512.113281
476,7.268614,0.000995,0.828408,1093.765137,7489.725098
477,6.980640,0.000995,0.869292,1082.858032,7565.165039
478,7.137020,0.000995,1.072286,1084.733643,7552.084473
