step,loss,lr,norm,dt_ms,tok_sec
129,6.977251,0.000996,0.612068,1084.164917,7556.046387
130,7.103006,0.000996,0.613654,1080.683594,7580.387207
131,7.378558,0.000996,0.593895,1092.828857,7496.141602
132,7.221763,0.000996,0.550225,1094.536499,7484.446289
133,7.301182,0.000996,0.593438,1083.822632,7558.432617
134,7.365233,0.000996,0.580895,1088.082275,7528.842285
135,7.287096,0.000996,0.380869,1083.052002,7563.810059
136,7.232490,0.000996,0.473055,1091.298340,7506.654785
137,7.243941,0.000996,0.456800,1080.431641,7582.154297
138,6.841992,0.000996,0.632516,1090.369629,7513.048828
139,7.387407,0.000996,0.650487,1090.024536,7515.426758
140,7.458816,0.000996,0.698371,1088.397339,7526.662598
141,7.125974,0.000996,0.400802,1095.649780,7476.841309
142,7.343805,0.000996,0.572334,1092.350830,7499.421875
143,7.368968,0.000996,0.684071,1105.463989,7410.462891
144,7.222160,0.000996,0.462122,1092.746948,7496.703613
145,7.188360,0.000995,0.449638,1093.543823,7491.241211
146,7.182631,0.000995,0.407768,1099.169556,7452.898926
147,6.795820,0.000995,0.468805,1103.721313,7422.163574
148,6.975949,0.000995,0.479373,1093.774048,7489.663574
149,6.901856,0.000995,0.446163,1099.946289,7447.636719
150,7.126760,0.000995,0.481823,1090.051025,7515.244141
151,7.321451,0.000995,0.480644,1096.541016,7470.764648
152,7.377620,0.000995,0.479463,1091.481934,7505.392090
153,7.238520,0.000995,0.445797,1092.202393,7500.440918
154,7.442972,0.000995,0.760677,1084.301392,7555.095215
155,7.591861,0.000995,0.609764,1085.041138,7549.943848
156,7.400367,0.000995,0.584871,1086.578003,7539.265625
157,7.451425,0.000995,0.672986,1097.878418,7461.664062
158,7.208129,0.000995,0.496167,1078.976074,7592.383789
159,7.135082,0.000994,0.554163,1084.014038,7557.097656
160,7.037615,0.000994,0.560446,1097.644775,7463.251953
161,7.201282,0.000994,0.556281,1103.153442,7425.983887
162,7.442111,0.000994,0.381341,1085.680298,7545.499512
163,7.237490,0.000994,0.384868,1088.235229,7527.784180
164,7.078912,0.000994,0.527162,1094.321289,7485.918945
165,7.503078,0.000994,0.616615,1090.204346,7514.187500
166,7.072834,0.000994,0.467162,1083.760132,7558.868164
167,6.859810,0.000994,0.548011,1073.739990,7629.407227
168,7.076783,0.000994,0.379459,1078.043823,7598.949219
169,7.411424,0.000994,0.598435,1100.597046,7443.232910
170,7.202300,0.000994,0.582725,1093.013306,7494.876953
171,7.368573,0.000994,0.650313,1102.001099,7433.749512
172,7.026114,0.000993,0.513621,1097.010986,7467.564453
173,7.201501,0.000993,0.484812,1096.169434,7473.296875
174,6.843586,0.000993,0.935904,1087.691528,7531.546875
175,6.941883,0.000993,0.701055,1090.286621,7513.620605
176,7.006126,0.000993,0.616912,1090.290405,7513.594238
177,7.214818,0.000993,0.808321,1100.609497,7443.148438
178,6.838479,0.000993,0.767725,1087.220459,7534.810547
179,6.774891,0.000993,0.630679,1089.033813,7522.264160
180,6.987467,0.000993,0.531351,1092.895386,7495.685547
181,7.046603,0.000993,0.472644,1094.533081,7484.469727
182,6.911134,0.000993,0.558186,1108.552124,7389.819336
183,6.969663,0.000993,0.495876,1101.259521,7438.755371
184,6.972462,0.000993,0.454529,1099.825317,7448.456055
185,7.489470,0.000992,0.556970,1092.146729,7500.823242
186,6.986604,0.000992,0.613913,1100.806885,7441.814453
187,7.035317,0.000992,0.542053,1098.418335,7457.996094
188,7.354856,0.000992,0.598266,1098.321777,7458.651855
189,7.078541,0.000992,0.491115,1100.080078,7446.730469
190,7.142082,0.000992,0.443782,1106.368408,7404.405273
191,7.286563,0.000992,0.407358,1101.038452,7440.248535
192,6.890077,0.000992,0.499198,1115.530884,7343.588867
193,7.090098,0.000992,0.420306,1105.055786,7413.200195
194,6.733799,0.000992,0.499435,1097.206909,7466.230469
195,6.966191,0.000992,0.570170,1097.668579,7463.090820
196,7.262892,0.000991,0.781032,1102.518921,7430.257812
197,7.197290,0.000991,0.541056,1095.121460,7480.448730
198,7.177001,0.000991,0.513218,1107.188110,7398.923340
199,7.647099,0.000991,0.545152,1102.340454,7431.460938
200,7.393982,0.000991,0.424430,1092.313843,7499.675781
201,7.152913,0.000991,0.538481,1088.967896,7522.719238
202,6.721194,0.000991,0.747744,1090.541016,7511.868164
203,7.230154,0.000991,0.502127,1091.774902,7503.377930
204,7.096469,0.000991,0.459165,1090.114136,7514.809570
205,7.259558,0.000991,0.481543,1100.218018,7445.796875
206,6.995630,0.000990,0.478373,1098.277100,7458.955566
207,7.317514,0.000990,0.526410,1096.369873,7471.931152
208,6.912710,0.000990,0.480857,1092.106201,7501.102051
209,7.281408,0.000990,0.428583,1095.347046,7478.908203
210,8.327977,0.000990,0.871646,1090.665771,7511.008301
211,8.257741,0.000990,1.059790,1104.014648,7420.191406
212,7.083998,0.000990,0.930844,1089.187012,7521.206055
213,7.113444,0.000990,0.668252,1095.605103,7477.146484
214,6.812023,0.000990,0.716344,1091.383057,7506.071777
215,7.032450,0.000990,0.504970,1100.560425,7443.480469
216,7.253872,0.000990,0.569439,1094.780762,7482.776367
217,6.863068,0.000989,0.493907,1098.670044,7456.288086
218,6.691586,0.000989,0.697235,1081.583130,7574.082520
219,7.059374,0.000989,0.866181,1082.933350,7564.639648
220,7.207541,0.000989,0.690636,1099.016724,7453.936035
221,7.004108,0.000989,0.604654,1097.804321,7462.167969
222,7.148741,0.000989,0.432058,1088.166504,7528.259766
223,7.117946,0.000989,0.447309,1087.939697,7529.828613
224,7.025453,0.000989,0.656612,1085.639893,7545.780762
225,7.124757,0.000989,0.606701,1095.712036,7476.416504
226,7.468407,0.000988,0.735646,1094.375244,7485.549316
227,7.077116,0.000988,0.742178,1099.688477,7449.381836
228,7.256339,0.000988,0.532264,1089.092896,7521.856445
229,7.087292,0.000988,0.477468,1091.270874,7506.843262
230,7.089069,0.000988,0.439816,1096.272949,7472.591797
231,7.115447,0.000988,0.493802,1094.509277,7484.632812
232,7.263446,0.000988,0.876649,1083.698486,7559.297852
233,7.290280,0.000988,1.265980,1085.447754,7547.115723
234,6.973925,0.000988,0.541696,1096.005371,7474.416504
235,7.301143,0.000987,0.826230,1098.761963,7455.664551
236,6.570765,0.000987,0.573975,1091.940796,7502.238281
237,6.833472,0.000987,0.602018,1106.529541,7403.326660
238,6.910379,0.000987,0.584434,1095.491943,7477.919434
239,7.312892,0.000987,0.572348,1090.240479,7513.938477
240,7.243937,0.000987,0.717482,1086.889160,7537.107422
241,7.430988,0.000987,0.840795,1071.773926,7643.403320
242,7.196545,0.000987,0.561042,1081.683105,7573.382324
243,7.063245,0.000987,0.699192,1096.941772,7468.035156
244,7.118867,0.000986,0.519735,1089.389893,7519.805176
245,7.009027,0.000986,0.589929,1090.502197,7512.135742
246,6.403605,0.000986,0.561891,1085.611694,7545.976074
247,6.759586,0.000986,0.548972,1088.386230,7526.740234
248,6.974183,0.000986,0.608930,1098.083618,7460.269531
249,6.994091,0.000986,0.495072,1086.916992,7536.913574
250,6.789196,0.000986,0.488707,1101.893555,7434.475098
251,7.020650,0.000986,0.461489,1095.235107,7479.672363
252,7.102265,0.000986,0.482021,1103.928589,7420.770020
253,6.999693,0.000985,0.646632,1088.328735,7527.137695
254,6.908934,0.000985,0.457913,1082.707886,7566.214355
255,7.103382,0.000985,0.466776,1085.266235,7548.378418
256,6.862516,0.000985,0.412128,1103.839844,7421.366211
257,7.078216,0.000985,0.482076,1088.898193,7523.201172
258,6.464725,0.000985,0.614736,1083.267822,7562.303711
259,6.580472,0.000985,0.715437,1087.692749,7531.538574
260,7.170711,0.000985,0.623784,1077.796021,7600.696289
261,6.750820,0.000984,0.737082,1098.081665,7460.282715
262,7.200439,0.000984,0.436633,1086.170044,7542.097168
263,7.020436,0.000984,0.667876,1095.577271,7477.336914
264,7.147782,0.000984,0.595554,1092.288940,7499.846680
265,6.904357,0.000984,0.534630,1093.965210,7488.355469
266,7.066082,0.000984,0.575690,1091.939331,7502.248535
267,6.766406,0.000984,0.615345,1090.491943,7512.206055
268,7.081147,0.000984,0.592627,1096.600586,7470.359375
269,7.224247,0.000983,0.497566,1096.735840,7469.437500
270,6.949341,0.000983,0.931509,1112.451782,7363.914551
271,6.950234,0.000983,0.680766,1097.816284,7462.086914
272,6.876243,0.000983,0.672617,1100.391724,7444.621582
273,6.782091,0.000983,0.395407,1103.899902,7420.962402
274,6.989187,0.000983,0.563726,1099.083374,7453.483398
275,7.157807,0.000983,0.498871,1100.903687,7441.160156
276,7.064897,0.000983,0.416819,1094.158203,7487.034668
277,6.875485,0.000982,0.496027,1101.202026,7439.143555
278,6.876995,0.000982,0.582673,1091.790161,7503.272949
279,7.092312,0.000982,0.657549,1108.230103,7391.966797
280,7.226289,0.000982,0.617785,1093.550293,7491.196289
281,6.658543,0.000982,0.461515,1093.213989,7493.500488
282,7.051388,0.000982,0.457048,1082.293457,7569.111328
283,7.342446,0.000982,0.487722,1091.122437,7507.865234
284,6.999457,0.000981,0.669043,1091.777100,7503.363281
285,6.628111,0.000981,0.503835,1092.373047,7499.270020
286,7.175073,0.000981,0.457787,1104.469482,7417.135254
287,7.059388,0.000981,0.551374,1096.726074,7469.504395
288,7.164201,0.000981,0.448192,1093.644043,7490.554199
289,7.217803,0.000981,0.418570,1080.659058,7580.559570
290,6.835335,0.000981,0.481559,1083.994995,7557.230469
291,7.021805,0.000981,0.549864,1092.106934,7501.097168
292,6.629886,0.000980,0.448805,1091.240356,7507.053223
293,6.753592,0.000980,0.487587,1098.784058,7455.513672
294,7.193017,0.000980,0.594829,1093.515137,7491.437012
295,7.173586,0.000980,0.678225,1091.297852,7506.658203
296,6.943696,0.000980,0.527751,1088.480957,7526.084961
297,6.651317,0.000980,0.799145,1089.818237,7516.849609
298,6.918337,0.000980,0.440723,1087.923706,7529.939453
299,7.154383,0.000979,0.686672,1083.166138,7563.013672
300,7.013061,0.000979,0.678087,1086.197021,7541.909668
301,7.102093,0.000979,0.538121,1084.088379,7556.580078
302,6.402094,0.000979,0.757254,1083.487793,7560.768555
303,6.496556,0.000979,0.627435,1090.625366,7511.286621
304,6.844179,0.000979,0.493443,1088.394897,7526.680176
305,6.735425,0.000979,0.619331,1076.641357,7608.847656
306,6.976138,0.000978,0.594853,1086.080200,7542.721191
307,6.850414,0.000978,0.419659,1088.911865,7523.106445
308,6.738720,0.000978,0.617463,1084.539307,7553.437500
309,6.789013,0.000978,0.459872,1079.211304,7590.728027
310,6.753072,0.000978,0.769511,1091.083008,7508.136230
311,6.821588,0.000978,0.594643,1078.657959,7594.622070
312,6.963250,0.000978,0.456827,1086.663452,7538.672363
313,7.389750,0.000977,0.589990,1088.848633,7523.543945
314,7.156343,0.000977,0.517892,1096.373169,7471.908203
315,6.788662,0.000977,0.797094,1081.476074,7574.832031
316,6.902099,0.000977,0.625716,1088.858765,7523.473633
317,7.347236,0.000977,0.729047,1101.123779,7439.671875
318,7.291869,0.000977,0.693475,1091.270630,7506.845215
319,6.934729,0.000976,0.627529,1084.118530,7556.369629
320,6.905751,0.000976,0.528555,1086.519287,7539.673340
321,7.178931,0.000976,0.760536,1098.918457,7454.602539
322,7.297200,0.000976,1.018985,1092.040039,7501.556152
323,7.449027,0.000976,0.588842,1092.220459,7500.317383
324,6.956677,0.000976,0.426367,1095.510742,7477.791016
325,6.843026,0.000976,0.587137,1080.088135,7584.566406
326,6.778100,0.000975,0.651156,1082.921387,7564.722656
327,6.999662,0.000975,0.506688,1098.435059,7457.882812
328,7.014246,0.000975,0.492121,1092.068237,7501.363281
329,6.757828,0.000975,0.460695,1085.373169,7547.634766
330,6.792181,0.000975,0.581753,1084.661255,7552.588379
331,6.858000,0.000975,0.460166,1090.489624,7512.221680
332,7.402361,0.000974,0.655184,1094.946777,7481.642578
333,6.948954,0.000974,0.527327,1090.751709,7510.416504
334,6.812391,0.000974,0.593611,1089.127441,7521.617676
335,7.631546,0.000974,0.991772,1074.666992,7622.826660
336,7.935771,0.000974,1.174234,1097.146973,7466.638672
337,8.030340,0.000974,1.068097,1098.707764,7456.031738
338,7.136297,0.000974,1.058440,1097.359863,7465.189941
339,6.672266,0.000973,0.906416,1090.013550,7515.503418
340,7.301295,0.000973,0.634312,1087.658203,7531.778320
341,6.965878,0.000973,0.791700,1094.594360,7484.050781
342,6.679821,0.000973,0.872497,1086.250000,7541.542480
343,6.960741,0.000973,0.670460,1102.026123,7433.580566
344,7.277056,0.000973,0.683140,1096.068115,7473.987793
345,6.895420,0.000972,0.682362,1093.242798,7493.303711
346,6.560062,0.000972,0.844030,1094.775879,7482.810059
347,6.950597,0.000972,0.619886,1095.470093,7478.068359
348,6.962461,0.000972,0.510960,1081.080933,7577.601074
349,7.169959,0.000972,0.560504,1090.494263,7512.189941
350,6.942642,0.000972,0.525021,1101.443970,7437.509277
351,6.791007,0.000971,0.580983,1097.240967,7465.999512
352,6.808667,0.000971,0.648928,1091.697021,7503.913574
353,7.384718,0.000971,0.907445,1085.739624,7545.086914
354,7.308862,0.000971,1.002430,1091.541382,7504.983398
355,7.135506,0.000971,0.653054,1078.667114,7594.557617
356,7.517372,0.000971,0.641315,1100.267944,7445.459473
357,6.796815,0.000970,0.426107,1089.634277,7518.118652
358,6.916628,0.000970,0.567926,1064.252075,7697.424805
359,6.738774,0.000970,0.572825,1093.326294,7492.730957
360,6.666059,0.000970,0.538233,1101.262695,7438.733887
361,6.717688,0.000970,0.565697,1088.937256,7522.931152
362,6.749541,0.000970,0.623479,1101.888794,7434.507324
363,7.262276,0.000969,0.624595,1068.026611,7670.220703
364,6.686386,0.000969,0.516607,1092.759033,7496.620605
365,7.562905,0.000969,0.710965,1103.301880,7424.984863
366,8.247713,0.000969,1.481795,1098.616455,7456.651367
367,7.301363,0.000969,0.611771,1096.046021,7474.139160
368,7.114341,0.000969,0.567858,1091.425781,7505.778320
369,7.355370,0.000968,0.494678,1084.220459,7555.659180
370,6.978293,0.000968,0.532413,1097.243652,7465.980469
371,7.118919,0.000968,0.616037,1105.155762,7412.530273
372,7.342099,0.000968,0.501205,1099.456665,7450.953125
373,6.884958,0.000968,0.500727,1102.936523,7427.444824
374,6.869715,0.000967,0.580715,1081.875854,7572.033691
375,7.195223,0.000967,0.677135,1091.139771,7507.745605
376,6.959294,0.000967,0.478515,1086.393555,7540.545410
377,6.845043,0.000967,0.482123,1092.953125,7495.289551
378,6.793113,0.000967,0.588718,1098.328857,7458.604004
379,6.909793,0.000967,0.414087,1102.659790,7429.308594
380,7.115402,0.000966,0.465364,1101.791138,7435.166016
381,6.978232,0.000966,0.464590,1096.123535,7473.609863
382,7.323182,0.000966,0.572247,1092.918213,7495.529297
383,7.588279,0.000966,0.764979,1099.127075,7453.187500
384,7.125148,0.000966,0.678873,1106.012451,7406.788086
385,7.057844,0.000966,0.507564,1080.405396,7582.339355
386,6.671434,0.000965,0.547692,1095.677856,7476.650391
387,7.160359,0.000965,0.656823,1085.526367,7546.569336
388,7.385600,0.000965,0.668733,1102.317627,7431.615234
389,6.660912,0.000965,0.772220,1089.879028,7516.430664
390,6.916300,0.000965,0.986535,1088.015991,7529.300781
391,7.108505,0.000964,0.593141,1105.084839,7413.004883
392,6.934144,0.000964,0.609791,1079.962646,7585.447754
393,6.680067,0.000964,0.594943,1089.539185,7518.774902
394,6.809429,0.000964,0.530499,1080.993530,7578.213867
395,6.965688,0.000964,0.500677,1097.716919,7462.761719
396,7.047103,0.000963,0.572403,1091.622681,7504.424316
397,6.814172,0.000963,0.434867,1096.506226,7471.001953
398,7.340957,0.000963,0.584029,1090.994507,7508.745605
399,6.793527,0.000963,0.543380,1085.326172,7547.961426
400,7.001584,0.000963,0.553280,1094.934448,7481.726562
401,6.962518,0.000963,0.548675,1093.386719,7492.316895
402,6.851881,0.000962,0.623388,1089.372070,7519.928711
403,6.913305,0.000962,0.566798,1102.842773,7428.075684
404,7.381402,0.000962,0.485588,1091.443481,7505.656250
405,6.575750,0.000962,0.629885,1092.505859,7498.358398
406,6.924099,0.000962,0.541846,1096.778442,7469.147949
407,6.552722,0.000961,0.541629,1092.472534,7498.586426
408,6.473782,0.000961,0.764956,1087.652954,7531.814453
409,7.308046,0.000961,0.727123,1093.618896,7490.726562
410,6.844059,0.000961,0.742608,1084.929077,7550.723633
411,7.187391,0.000961,0.871925,1099.933228,7447.724609
412,7.428245,0.000960,0.730300,1092.530640,7498.187988
413,7.144493,0.000960,0.930189,1089.275146,7520.597656
414,7.178593,0.000960,0.632892,1094.068604,7487.646973
415,7.223089,0.000960,0.676364,1090.464966,7512.392090
416,7.010667,0.000960,0.478681,1105.381470,7411.016113
417,6.978244,0.000959,0.581899,1101.731567,7435.568359
418,6.934017,0.000959,0.526726,1095.973267,7474.634766
419,6.673952,0.000959,0.628108,1092.154663,7500.769531
420,7.317486,0.000959,0.574447,1091.170044,7507.537109
421,7.071943,0.000959,0.625344,1102.753418,7428.678223
422,7.651403,0.000958,0.706206,1085.790161,7544.735840
423,7.124707,0.000958,0.582504,1089.917114,7516.168457
424,7.596876,0.000958,0.727835,1095.228638,7479.716309
425,6.852007,0.000958,0.523193,1094.213257,7486.657715
426,6.811119,0.000958,0.825647,1099.492554,7450.709961
427,7.315807,0.000957,1.012692,1100.130371,7446.390625
428,6.646453,0.000957,0.916965,1093.067627,7494.503906
429,7.239252,0.000957,0.695264,1086.124146,7542.415527
430,7.006556,0.000957,0.756573,1096.887817,7468.402832
431,6.909239,0.000957,0.660275,1102.392822,7431.107910
432,7.145309,0.000956,0.767360,1094.111328,7487.354980
433,6.918148,0.000956,0.764149,1092.248901,7500.122070
434,7.082824,0.000956,0.614546,1090.819092,7509.952637
435,7.299002,0.000956,0.862941,1092.697510,7497.042969
436,6.975049,0.000956,0.635463,1095.062378,7480.852539
437,7.034819,0.000955,0.548578,1094.615112,7483.909180
438,6.792782,0.000955,0.538458,1095.918701,7475.007324
439,6.557888,0.000955,0.411705,1099.512939,7450.571777
440,7.324751,0.000955,0.588179,1104.843628,7414.624023
441,6.908680,0.000955,0.547500,1100.504761,7443.856934
442,6.810770,0.000954,0.536751,1097.510986,7464.162598
443,6.804057,0.000954,0.486721,1099.542236,7450.373047
444,6.857929,0.000954,0.488579,1092.675171,7497.195801
445,6.074734,0.000954,0.766482,1089.900635,7516.281738
446,6.562310,0.000954,0.536861,1098.988892,7454.124512
447,7.284521,0.000953,0.703216,1092.365845,7499.318848
448,6.851378,0.000953,0.917359,1089.658569,7517.950684
449,6.923901,0.000953,0.843723,1103.782959,7421.748535
450,7.201275,0.000953,0.662008,1090.873169,7509.581055
451,7.268735,0.000953,0.599199,1090.065918,7515.141602
452,6.857991,0.000952,0.674191,1098.926025,7454.550781
453,6.687420,0.000952,0.757947,1096.182251,7473.209961
454,6.480100,0.000952,0.610347,1087.184082,7535.062500
455,7.172701,0.000952,0.675054,1093.423096,7492.067383
456,6.851912,0.000951,0.778525,1091.564331,7504.825684
457,6.957382,0.000951,0.610359,1097.275879,7465.761719
458,6.698387,0.000951,1.449398,1102.958130,7427.299316
459,7.015977,0.000951,0.575736,1103.598267,7422.991211
460,7.489230,0.000951,0.899626,1095.340210,7478.954590
461,7.267344,0.000950,0.705662,1101.959229,7434.031738
462,6.719787,0.000950,0.689995,1110.937256,7373.954102
463,6.790926,0.000950,0.704850,1092.859741,7495.929688
464,7.055251,0.000950,0.845994,1092.834595,7496.102539
465,6.906060,0.000950,0.552814,1097.616089,7463.447754
466,7.371312,0.000949,0.890238,1099.643677,7449.685547
467,6.969315,0.000949,0.690353,1096.279175,7472.549316
468,6.863163,0.000949,0.617355,1106.964233,7400.419922
469,6.796350,0.000949,0.688711,1097.374023,7465.093262
470,6.994008,0.000948,0.630268,1103.575806,7423.142090
471,6.894275,0.000948,0.990065,1106.788086,7401.597656
472,7.170415,0.000948,0.778482,1099.517090,7450.543457
473,6.731822,0.000948,0.708032,1094.099365,7487.436523
474,6.860222,0.000948,0.920004,1103.265137,7425.231934
475,7.079291,0.000947,0.722329,1089.503052,7519.024414
476,7.262447,0.000947,0.842755,1085.373535,7547.631836
477,6.975265,0.000947,0.874993,1085.062378,7549.796387
478,7.133038,0.000947,1.060364,1087.406738,7533.519531
479,7.106682,0.000946,0.577580,1080.773682,7579.754883
480,6.774647,0.000946,0.574866,1087.715576,7531.380371
