step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec
241,6.894050,-1.000000,0.000215,1.930144,2445.235768,26801.505547
242,6.796412,-1.000000,0.000216,2.031754,2444.683520,26807.559941
243,6.974069,-1.000000,0.000217,1.990405,2439.562163,26863.836878
244,6.798649,-1.000000,0.000217,2.449376,2446.995160,26782.235237
245,6.845761,-1.000000,0.000218,3.214520,2444.868951,26805.526723
246,6.650134,-1.000000,0.000219,3.177685,2440.821943,26849.971661
247,6.706425,-1.000000,0.000220,2.539021,2437.831608,26882.906836
248,6.684950,-1.000000,0.000221,1.806575,2437.536761,26886.158621
249,6.698225,-1.000000,0.000222,1.316241,2438.186734,26878.991296
250,6.666896,-1.000000,0.000223,1.636931,2471.623432,26515.366035
251,6.770274,-1.000000,0.000224,2.474857,2509.979966,26110.168562
252,6.862854,-1.000000,0.000225,2.350273,2456.279918,26680.998171
253,6.584444,-1.000000,0.000225,2.089881,2462.253409,26616.269374
254,6.579031,-1.000000,0.000226,1.923494,2449.589397,26753.871518
255,6.646378,-1.000000,0.000227,1.652285,2459.499845,26646.067953
256,6.622382,-1.000000,0.000228,1.745317,2457.923258,26663.159554
257,6.517734,-1.000000,0.000229,1.402345,2493.790139,26279.677257
258,7.043216,-1.000000,0.000230,1.676473,2461.736997,26621.852814
259,6.556352,-1.000000,0.000231,1.920173,2560.548857,25594.512606
260,6.680319,-1.000000,0.000232,2.449821,2665.076549,24590.663268
261,6.750071,-1.000000,0.000233,2.445743,2506.580368,26145.580982
262,6.665507,-1.000000,0.000233,2.569615,2499.491396,26219.734185
263,6.748325,-1.000000,0.000234,2.244671,2493.607552,26281.601508
264,6.723729,-1.000000,0.000235,2.011333,2495.122248,26265.646925
265,6.819227,-1.000000,0.000236,2.005985,2490.618093,26313.146999
266,6.661507,-1.000000,0.000237,1.698966,2541.115212,25790.251339
267,6.638548,-1.000000,0.000238,1.890803,2547.504417,25725.568742
268,6.678863,-1.000000,0.000239,2.325957,2531.206252,25891.212914
269,6.766308,-1.000000,0.000240,2.328236,2510.586153,26103.864200
270,6.598781,-1.000000,0.000241,1.991493,2524.492914,25960.064945
271,6.539076,-1.000000,0.000241,1.575001,2502.105403,26192.341826
