step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec, timer_data, timer_fwd, timer_loss, timer_bwd, timer_clip, timer_optim, timer_tok_emb, timer_pos_emb, timer_attn, timer_mlp, timer_ln_f, timer_lm_head
381,6.520540,-1.000000,0.000500,1.603113,2021.309814,32422.540835,0.129440,1069.775238,40.666784,769.253433,71.154755,3.605984,2.331040,3.354368,634.023397,148.923265,2.941376,271.683517
382,6.547435,-1.000000,0.000502,1.655400,2026.029053,32347.018870,0.673504,1070.542145,40.686048,771.788811,71.895523,3.932640,2.317248,2.984192,639.047007,145.395104,2.942912,273.075768
383,6.477618,-1.000000,0.000503,1.487680,2026.473633,32339.922385,0.545568,1072.018951,43.048704,768.306282,70.362595,3.602816,2.485760,3.171392,639.145441,145.647041,2.943680,272.895840
384,6.599574,-1.000000,0.000504,1.440190,2025.627197,32353.436056,0.488384,1069.243240,41.278496,771.691200,71.623650,3.924992,2.318240,2.979456,637.452475,144.249343,2.941216,273.859486
385,6.530052,-1.000000,0.000506,1.532122,2029.703857,32288.454180,0.134912,1070.787674,40.248608,776.252441,71.907875,3.716512,2.315200,3.129120,636.695454,146.927617,3.088800,274.153282
386,6.473584,-1.000000,0.000507,1.719773,2024.836060,32366.077091,0.136832,1068.698517,40.027072,772.150490,73.017921,3.601888,2.312416,3.134272,637.401569,143.636992,3.228608,273.039490
387,6.458652,-1.000000,0.000508,1.790212,2022.739014,32399.632161,0.136096,1071.019073,41.083969,768.697533,71.574654,3.612928,2.311360,3.200384,637.365276,147.852353,2.937344,272.693630
388,6.610637,-1.000000,0.000510,1.837204,2029.224365,32296.083727,0.140000,1070.321671,43.137216,773.062012,71.859810,3.614880,2.315808,2.987296,635.999495,148.415647,2.939424,272.469788
389,6.649045,-1.000000,0.000511,1.780021,2024.572632,32370.288410,0.134560,1071.689194,40.908225,770.536507,71.113503,3.617664,2.317088,3.254016,638.703485,145.124480,2.948864,273.415684
390,6.580130,-1.000000,0.000512,1.498263,2032.531372,32243.536754,0.136992,1074.315475,41.104064,773.887329,71.154816,3.597664,2.313472,3.337696,642.020065,145.945537,2.938624,272.729603
391,6.588635,-1.000000,0.000514,1.404953,2023.631226,32385.347276,0.141056,1069.464462,40.769568,771.257309,70.280128,4.113280,2.311584,2.985600,638.092226,145.376769,2.940672,272.200478
392,6.426800,-1.000000,0.000515,1.466475,2026.773071,32335.144436,0.137376,1071.569580,40.550241,773.565834,70.651138,3.611488,2.304416,3.580160,638.717884,146.061888,2.939392,272.764961
393,6.463775,-1.000000,0.000516,1.488606,2030.402466,32277.344568,0.135488,1072.101456,42.241536,773.999008,71.452995,3.612064,2.450400,3.561280,636.378557,147.744416,3.311232,273.136257
394,6.450358,-1.000000,0.000517,1.498131,2024.503540,32371.393136,0.133984,1068.395081,40.207424,773.377090,71.793022,3.613920,2.325408,2.990464,637.883938,145.861727,2.945248,271.553253
395,6.420141,-1.000000,0.000519,1.455507,2028.288818,32310.980274,0.673248,1073.115005,42.005856,769.321541,71.905983,3.933728,2.324224,3.385824,638.217882,146.235713,2.945440,273.625797
396,6.427615,-1.000000,0.000520,1.486060,2029.920288,32285.011576,0.199488,1073.337830,42.268288,771.383232,72.270111,3.608288,2.311616,2.976032,640.471712,145.547200,2.940256,272.820862
397,6.418385,-1.000000,0.000521,1.504688,2026.883423,32333.383983,0.133248,1070.461319,41.744544,772.738205,72.164383,3.601344,2.316832,3.525312,639.523741,144.050752,2.948640,273.194206
398,6.600581,-1.000000,0.000523,1.382179,2029.201050,32296.454807,0.142944,1073.954178,40.903296,772.456543,70.851555,3.854144,2.318336,2.990560,640.607042,144.952416,2.946976,274.826298
399,6.502039,-1.000000,0.000524,1.508428,2025.107300,32361.742020,0.253056,1071.278381,41.641600,769.517120,71.806877,4.052960,2.569344,3.421728,637.181274,146.816864,2.950784,273.471233
400,6.532826,6.537733,0.000525,1.671426,4812.803711,13617.010777,0.134304,1073.347900,42.122048,772.567749,71.518654,3.603168,2.310208,2.979168,641.245630,144.896351,2.941696,273.558212
401,6.714926,-1.000000,0.000527,1.757173,2026.449097,32340.313955,0.141504,1070.590927,40.533344,772.897919,71.893311,3.929984,2.312576,2.984064,637.564642,146.341312,2.953440,273.938374
402,6.632608,-1.000000,0.000528,1.732913,2029.751465,32287.696861,0.128352,1073.297318,40.850656,772.517921,71.721886,3.611616,2.692736,3.702752,637.088736,146.189664,3.262528,274.069668
403,6.467413,-1.000000,0.000529,1.635467,2026.772949,32335.146384,0.161312,1072.738663,40.312512,771.292160,71.711395,3.611872,2.309120,2.981760,638.914305,146.716095,2.939936,274.384510
404,6.619452,-1.000000,0.000531,1.443712,2023.267334,32391.171893,0.138432,1070.607361,41.060576,770.479767,70.982239,3.614240,2.513056,2.983200,637.324062,147.071457,2.940800,272.819485
405,6.541060,-1.000000,0.000532,1.447035,2030.184570,32280.808828,0.136384,1075.230499,40.852032,771.973038,72.343712,3.608352,2.311392,2.981888,642.398529,144.175711,2.944032,275.528545
406,6.570487,-1.000000,0.000533,1.370202,2025.825195,32350.273929,0.282208,1072.840347,43.110784,767.926788,70.367203,3.944928,2.929664,4.134240,634.146564,148.894688,2.944768,273.656830
407,6.462753,-1.000000,0.000534,1.356328,2030.012573,32283.543887,0.669696,1075.660126,40.152896,771.706520,70.696609,3.617632,2.309664,3.129984,639.541086,147.263200,2.942464,275.251007
408,6.524966,-1.000000,0.000536,1.508872,2024.372314,32373.491542,0.135136,1070.827133,41.314048,770.070694,71.771584,3.606176,2.336544,2.984448,640.448483,144.695104,2.941184,272.538528
409,6.546653,-1.000000,0.000537,1.590005,2026.313965,32342.470682,0.133760,1071.911331,40.675296,770.513084,72.123741,3.611360,2.310208,2.989472,639.881918,144.450241,2.947072,274.233185
410,6.615328,-1.000000,0.000538,1.729854,2027.693481,32320.466875,0.139744,1072.548691,39.826336,772.455711,72.218239,3.855808,2.312704,2.985152,638.979328,147.995103,2.948928,272.449093
411,6.454861,-1.000000,0.000540,1.769627,2021.883057,32413.348430,0.138848,1067.153564,40.555136,771.249352,71.971069,3.604224,2.323904,2.987840,632.150469,147.099616,3.618208,272.686237
412,6.553502,-1.000000,0.000541,1.712575,2025.589844,32354.032680,0.130816,1071.993774,40.367136,769.559479,73.417122,3.610688,2.323328,2.983520,639.511679,145.739775,2.942752,273.888451
413,6.543287,-1.000000,0.000542,1.741712,2027.387085,32325.351427,0.137696,1072.638855,40.536576,771.247810,71.629570,3.877472,2.322080,2.984832,641.473246,144.765920,3.234368,272.432835
414,6.466803,-1.000000,0.000544,1.674069,2023.470825,32387.914461,0.260224,1069.047302,40.242336,770.453285,71.680412,3.846880,2.309856,2.984128,636.879938,145.244385,2.941440,273.332256
415,6.451696,-1.000000,0.000545,1.591008,2028.469971,32308.094745,0.782144,1073.674103,40.682145,771.004959,71.890305,3.616704,2.317280,2.994080,640.439329,146.175839,3.161152,273.667770
416,6.529232,-1.000000,0.000546,1.503227,2019.548340,32450.820170,0.131328,1068.349884,40.760096,768.558868,71.378052,3.933440,2.312832,2.988512,636.454596,145.764799,2.946112,273.409889
417,6.486053,-1.000000,0.000548,1.463890,2020.850830,32429.904783,0.279680,1068.301926,40.780032,768.070107,72.520317,3.600320,2.316224,2.977504,632.788540,149.856863,3.715488,271.231644
418,6.511480,-1.000000,0.000549,1.443077,2025.846558,32349.932799,0.139040,1070.370911,40.484735,772.758209,71.777283,3.596672,2.584672,3.557440,640.045565,142.898881,2.945088,273.189632
419,6.603741,-1.000000,0.000550,1.406735,2019.530151,32451.112431,0.132032,1068.809937,40.853472,767.442627,72.157822,3.600672,2.317152,4.042592,637.695969,145.005248,2.943104,271.971428
420,6.468120,-1.000000,0.000552,1.386178,2025.593872,32353.968337,0.137504,1071.310089,42.647168,767.164482,72.406143,3.612128,2.319328,2.987040,639.736994,146.637920,3.079968,271.515873
421,6.555689,-1.000000,0.000553,1.408126,2023.458862,32388.105941,0.131936,1073.680450,39.807839,767.888763,71.682495,3.606944,2.302624,2.982944,640.535391,146.158368,2.940128,274.114811
422,6.439948,-1.000000,0.000554,1.660977,2022.123779,32409.489800,0.129536,1070.810013,40.151103,770.075638,70.764160,3.615360,2.319456,3.134112,637.953440,146.635488,2.944256,272.825535
423,6.476935,-1.000000,0.000555,1.815839,2030.356689,32278.072292,0.483104,1073.696869,43.203072,769.618431,71.913025,3.602208,3.171712,3.604576,634.979715,149.805280,3.538496,272.001156
424,6.566494,-1.000000,0.000557,1.826417,2019.342773,32454.123620,0.137408,1068.544601,40.903904,768.172966,71.202370,3.608704,2.323808,3.125216,636.048260,146.152063,2.957888,272.796291
425,6.535529,-1.000000,0.000558,1.842466,2027.076050,32330.311439,0.133312,1074.635605,39.805569,770.250763,71.676926,4.068160,2.317440,2.987264,642.468252,146.094112,2.944448,273.209343
426,6.438054,-1.000000,0.000559,1.766604,2028.134155,32313.444271,0.138208,1068.091080,41.874272,775.111328,71.556671,3.842560,2.317216,2.986400,638.409212,144.616383,2.946048,271.740894
427,6.468933,-1.000000,0.000561,1.604362,2020.047119,32442.807586,0.252896,1068.125961,40.053951,769.198692,72.123100,3.926784,2.316448,2.985504,636.635197,146.631008,2.942176,272.138622
428,6.504700,-1.000000,0.000562,1.460643,2023.514648,32387.213036,0.130304,1070.165588,40.442336,769.907852,72.127136,3.606880,2.313760,3.183328,639.822468,145.003585,2.940896,272.418243
429,6.435090,-1.000000,0.000563,1.379653,2023.418823,32388.746831,0.679648,1070.424194,40.452448,770.147781,70.999359,3.916480,2.314560,2.984256,634.504927,148.493983,3.151840,273.537663
430,6.347857,-1.000000,0.000565,1.365654,2025.925049,32348.679453,0.430464,1071.680252,40.825440,770.552643,70.944382,3.643424,2.315200,2.987264,638.390657,146.071584,2.952000,273.957474
431,6.392908,-1.000000,0.000566,1.394176,2030.950317,32268.637711,0.135264,1075.619400,42.246975,770.602623,70.459908,3.625248,2.315552,2.980000,641.935905,146.888832,3.409024,272.921661
432,6.390461,-1.000000,0.000567,1.471804,2022.341431,32406.001779,0.135200,1069.623993,40.460224,771.261444,70.418365,3.609472,2.311520,3.181248,637.448286,146.724993,2.941440,271.768032
433,6.416943,-1.000000,0.000569,1.558712,2024.299316,32374.658959,0.134208,1071.157196,39.831200,770.717278,70.849411,4.618976,2.313728,2.986592,637.175043,146.619904,2.943872,274.195332
434,6.469671,-1.000000,0.000570,1.562548,2025.498169,32355.497035,0.141312,1069.945755,41.026976,771.803650,71.557571,3.600128,2.316640,3.182560,636.451515,146.704640,3.310656,272.732574
435,6.504940,-1.000000,0.000571,1.610265,2025.363770,32357.644086,0.152032,1071.376495,40.126048,771.296677,72.785889,3.602144,2.322112,2.992288,638.181475,146.593440,2.946528,273.539135
436,6.336452,-1.000000,0.000572,1.576219,2029.967651,32284.258301,0.507168,1072.701950,41.844704,772.105965,71.924156,4.037824,2.320320,2.985440,640.223101,145.590432,2.938848,273.785156
437,6.468476,-1.000000,0.000574,1.559119,2028.984619,32299.899852,0.677088,1072.840454,40.672481,772.118469,71.699104,3.616512,2.317056,2.986624,641.595104,146.646047,2.941760,271.872349
438,6.705727,-1.000000,0.000575,1.594421,2024.819214,32366.346364,0.480224,1070.537140,42.147072,768.722427,70.725220,3.600256,2.311488,2.984704,634.769188,148.429792,3.182272,273.846592
439,6.459825,-1.000000,0.000576,1.656186,2027.359131,32325.797143,0.146912,1071.100739,41.235392,772.628029,71.356644,3.604768,2.320896,2.987936,638.913507,145.421407,3.273984,272.386150
440,6.407978,-1.000000,0.000578,1.646281,2021.983521,32411.737947,0.137184,1069.662842,41.568577,769.315811,71.008736,3.959488,2.312960,2.989792,636.542976,146.699360,2.950144,273.294212
441,6.602312,-1.000000,0.000579,1.631378,2028.665527,32304.980351,0.306112,1069.499496,40.783072,773.574142,72.178207,3.604384,2.446272,3.489344,634.796928,148.754016,2.941344,272.368191
442,6.274066,-1.000000,0.000580,1.405376,2028.077026,32314.354508,0.135584,1073.039368,40.258560,773.025017,71.542175,3.603680,2.309440,2.981312,637.755743,146.625696,3.142080,275.273117
443,6.576484,-1.000000,0.000582,1.373318,2027.576172,32322.336842,0.715744,1072.279160,42.655232,769.169312,71.719360,3.609984,2.315296,2.991232,638.280642,147.676865,3.418336,271.435551
444,6.457498,-1.000000,0.000583,1.353859,2031.163940,32265.243930,0.140096,1074.067169,41.448160,773.384964,71.919487,3.605440,2.318592,2.983808,637.887897,146.845152,2.946560,275.654274
445,6.439589,-1.000000,0.000584,1.371519,2021.118164,32425.615268,0.135456,1069.306534,44.612544,765.692444,70.945442,3.605440,2.803168,4.425952,634.303650,146.867199,2.938208,271.730656
446,6.499623,-1.000000,0.000586,1.432540,2027.244141,32327.630741,0.137248,1071.791107,40.900448,772.479530,71.682945,3.603616,2.448992,3.194272,638.533119,144.855328,2.950272,274.805916
447,6.458102,-1.000000,0.000587,1.380749,2030.914551,32269.205996,0.680864,1073.625854,41.882751,772.098198,71.936447,4.010176,2.325536,3.773152,639.252256,146.189121,3.138048,274.006371
448,6.339445,-1.000000,0.000588,1.464350,2021.104004,32425.842447,0.133536,1069.477509,39.813760,770.151268,71.739006,3.602112,2.313952,3.187744,638.003010,145.358303,2.943744,273.199360
449,6.464190,-1.000000,0.000590,1.543828,2027.691162,32320.503844,0.141568,1072.719101,40.675265,772.264008,70.993820,4.030464,2.312960,2.984960,641.400415,146.071456,2.949984,272.500736
450,6.525418,-1.000000,0.000591,1.703924,2024.913574,32364.838102,0.134080,1072.057724,41.973119,768.700195,72.316643,3.608704,2.442048,3.561696,635.978016,149.037344,2.946560,273.098431
451,6.485599,-1.000000,0.000592,1.869057,2022.990967,32395.596953,0.131648,1068.619263,40.360448,772.202461,71.098305,3.764096,2.512544,3.000096,638.592770,144.197280,2.943424,272.366810
452,6.597564,-1.000000,0.000593,1.898859,2031.194580,32264.757224,0.819360,1075.004074,41.290944,771.183754,71.966179,3.603488,2.318304,2.988064,638.970945,146.967167,2.944224,275.616356
453,6.428517,-1.000000,0.000595,1.817033,2023.317261,32390.372618,0.133824,1070.725082,40.786880,769.567192,71.073631,4.127936,2.321600,2.987008,638.762682,145.393983,2.939680,273.007236
454,6.441347,-1.000000,0.000596,1.608378,2027.798584,32318.791678,0.655840,1069.678513,41.439231,771.777245,72.639359,4.438688,2.319296,2.986336,639.175716,145.671328,2.938560,271.837822
455,6.485005,-1.000000,0.000597,1.400600,2025.115234,32361.615224,0.135392,1070.922653,40.941792,769.793190,72.684738,3.935744,2.309344,2.984864,637.556482,144.851455,3.136992,275.136162
456,6.372862,-1.000000,0.000599,1.196654,2023.201782,32392.221367,0.136608,1069.934052,41.931969,768.413803,72.403549,3.603456,2.508288,2.992768,638.468830,146.424160,3.832224,270.794437
457,6.526640,-1.000000,0.000600,1.186349,2030.544556,32275.085921,0.144128,1071.592514,41.464896,773.638565,73.121376,3.854752,2.330688,3.014080,637.720802,146.586944,3.081728,274.038494
458,6.584443,-1.000000,0.000600,1.310559,2025.427734,32356.622203,0.141920,1070.774033,41.161729,769.913437,71.811615,3.602912,2.315264,3.183360,638.255423,146.464448,2.943552,272.914757
459,6.428084,-1.000000,0.000600,1.449092,2023.959351,32380.096953,0.133056,1071.491547,41.425888,768.713379,71.689728,3.844096,2.311392,2.986656,638.799679,145.940160,2.939040,273.776829
460,6.440473,-1.000000,0.000600,1.501482,2027.038330,32330.913051,1.020448,1070.777115,40.792352,771.620537,71.054558,3.627712,2.315008,2.985696,640.391012,143.022527,2.937632,274.190304
461,6.518295,-1.000000,0.000600,1.465665,2025.561768,32354.481137,0.133472,1070.710907,41.094848,771.829720,70.813858,3.919808,2.599424,3.200704,638.332001,145.062144,2.937056,273.321693
462,6.333933,-1.000000,0.000600,1.523684,2029.410522,32293.121217,0.137504,1070.948105,42.483616,773.562721,71.099396,3.607040,2.816128,3.428160,636.413795,147.300832,3.236896,272.781052
463,6.481452,-1.000000,0.000600,1.566728,2026.830322,32334.231080,0.136704,1072.274170,40.367072,772.559982,71.719391,3.608480,2.314432,2.991360,640.824387,146.175135,3.387520,272.092258
464,6.477591,-1.000000,0.000600,1.617827,2022.787231,32398.859841,0.131168,1068.421722,41.572320,770.398460,70.585213,3.606912,2.311744,2.989632,632.215296,149.643807,3.083808,270.870144
465,6.368006,-1.000000,0.000600,1.658078,2028.228027,32311.948714,0.649248,1074.071671,41.703680,768.496986,72.609283,3.600384,2.842912,4.391264,640.752539,144.626880,3.083584,273.012833
466,6.520156,-1.000000,0.000600,1.570162,2024.848022,32365.885870,0.683456,1072.503540,40.882880,769.675903,70.932289,3.602464,2.324672,2.986720,640.476639,146.384160,2.942176,272.314434
467,6.497454,-1.000000,0.000600,1.566818,2025.320312,32358.338380,0.133600,1070.006027,42.025824,769.976067,72.782051,3.618048,2.317920,2.993312,633.795006,149.679072,2.945440,272.027683
468,6.270184,-1.000000,0.000600,1.338572,2032.035767,32251.400825,0.134816,1077.109177,40.580705,772.715103,71.167107,3.801120,2.314656,3.190656,643.244261,145.901568,2.935552,274.680702
469,6.408092,-1.000000,0.000600,1.370005,2023.891724,32381.178911,0.135008,1070.781845,41.906177,768.588890,71.982307,3.595712,2.316224,2.982944,639.436285,145.906880,2.939328,272.249470
470,6.481374,-1.000000,0.000600,1.358375,2026.526611,32339.076938,0.132192,1068.489059,41.652928,772.596809,72.540863,3.619360,2.313920,2.988800,638.292736,143.982016,2.935392,272.845856
471,6.496246,-1.000000,0.000600,1.458006,2024.154053,32376.982331,0.135104,1069.785706,40.900097,771.053413,71.175262,3.606176,2.317536,2.983456,638.197756,146.875072,2.941600,271.612576
472,6.338506,-1.000000,0.000600,1.475102,2024.743530,32367.556197,0.138400,1070.706741,44.121312,767.733795,70.971680,4.055648,2.312416,3.830464,636.843330,146.953504,2.941952,272.473728
473,6.376842,-1.000000,0.000600,1.498759,2032.221191,32248.458129,0.421792,1078.173523,40.954048,770.693947,70.960320,3.615360,2.603680,3.223296,641.026236,146.419424,2.948160,276.528801
474,6.396100,-1.000000,0.000600,1.371085,2028.585571,32306.253642,0.311936,1072.832977,41.967904,771.111038,71.064514,3.607392,2.505632,2.990656,636.851971,148.046240,3.399456,273.296383
475,6.439554,-1.000000,0.000600,1.319760,2026.255615,32343.402040,0.138144,1072.191605,41.018240,771.938438,70.239357,3.615904,2.453280,2.980800,638.375996,147.768512,2.941472,272.599201
476,6.401134,-1.000000,0.000600,1.361501,2028.173462,32312.818026,0.137120,1072.691101,41.614560,769.773659,71.538467,3.743680,2.311104,2.981504,643.421249,144.192769,2.937568,271.933441
477,6.412672,-1.000000,0.000600,1.510397,2021.963135,32412.064727,0.140224,1067.824600,40.540161,770.739006,72.149216,3.609728,2.312544,2.983872,638.439678,145.475648,2.936544,271.006630
478,6.386227,-1.000000,0.000600,1.669007,2028.134888,32313.432601,0.140064,1074.144485,41.051393,769.198593,73.585693,3.605600,2.318048,3.566912,638.284195,146.854400,2.938720,274.410526
479,6.491293,-1.000000,0.000600,1.715778,2023.628906,32385.384394,0.128768,1068.768433,40.620672,771.516785,71.727295,3.604096,2.316544,2.984800,635.917376,146.869569,2.941952,272.692001
480,6.521484,-1.000000,0.000600,1.683608,2025.225830,32359.847987,0.137472,1072.433884,40.846048,769.278175,72.288544,3.857280,2.448000,3.496576,640.224350,144.607328,3.377984,273.600830
481,6.464187,-1.000000,0.000600,1.502190,2025.640869,32353.217689,0.432576,1070.287216,41.820352,769.746330,71.500862,3.607808,2.497664,3.189440,633.839458,148.870913,3.293152,272.459385
482,6.471421,-1.000000,0.000600,1.384598,2025.957153,32348.166837,0.675136,1072.573395,40.414368,770.830727,71.037888,3.605440,2.317728,2.995520,638.708866,146.109056,3.091392,274.366428
483,6.518415,-1.000000,0.000600,1.336961,2026.534912,32338.944475,0.133504,1074.606689,41.337217,769.466881,70.058846,4.075168,2.326400,3.119296,639.189154,146.035009,3.133952,275.376057
484,6.436317,-1.000000,0.000600,1.336507,2022.858643,32397.716094,0.146304,1069.866669,40.155264,770.622360,71.616768,3.609376,2.311552,2.986784,637.250973,146.729664,2.940800,272.852325
485,6.489084,-1.000000,0.000600,1.385048,2020.217896,32440.065077,0.134592,1067.162186,41.137440,770.087357,71.120995,3.620256,2.319232,2.983584,636.135649,147.131968,2.936352,271.194172
486,6.376493,-1.000000,0.000600,1.468307,2029.545410,32290.974950,0.137760,1074.588470,41.136032,770.401245,72.744865,3.606080,2.317152,3.002720,640.392925,146.836831,3.697888,273.176098
487,6.386911,-1.000000,0.000600,1.644660,2023.894897,32381.128132,0.136672,1068.574936,41.711616,772.141815,70.597664,4.316448,2.602624,3.177664,637.980709,143.519265,3.689056,271.863361
488,6.478236,-1.000000,0.000600,1.665573,2028.826904,32302.410748,0.135584,1073.192368,40.125377,771.030556,73.879135,3.894848,2.448384,3.191136,640.067326,145.998240,2.940320,273.639561
489,6.538306,-1.000000,0.000600,1.577963,2030.693970,32272.711190,0.510528,1074.881317,41.658463,771.123489,70.421539,3.974048,2.316832,2.992384,641.337315,145.783905,2.942528,273.824741
490,6.424067,-1.000000,0.000600,1.569721,2024.517822,32371.164768,0.136160,1071.985428,40.405441,770.665764,70.663933,3.611232,2.313024,2.983200,639.996542,145.062975,2.945216,274.073376
491,6.159199,-1.000000,0.000600,1.587132,2028.341431,32310.142173,0.315168,1074.811188,42.008864,768.625763,71.127426,3.615840,3.056256,2.985152,638.503874,147.156256,3.075232,274.529182
492,6.418340,-1.000000,0.000600,1.678783,2024.169434,32376.736311,0.497568,1071.690079,40.779872,769.823494,71.004158,3.612672,2.457088,2.991840,637.840864,146.916992,3.074368,273.216255
493,6.753482,-1.000000,0.000600,1.613240,2021.957764,32412.150826,0.133408,1071.142334,40.257729,768.540039,71.684128,3.607936,2.312224,2.979520,641.062717,144.421216,2.945472,272.444767
494,6.524745,-1.000000,0.000600,1.725487,2030.076416,32282.528620,0.130912,1075.115738,41.219103,770.649940,71.939774,3.612160,2.315904,3.695360,641.592703,145.806337,3.375840,272.290592
495,6.459278,-1.000000,0.000600,1.648257,2085.538330,31424.020865,0.665216,1099.898148,40.868449,796.800446,75.403839,3.602336,2.624544,3.858688,649.163363,149.355585,3.136320,284.400738
496,6.434255,-1.000000,0.000600,1.537458,2044.855347,32049.210770,0.138368,1073.113190,40.078880,783.075966,74.453758,3.847200,2.314848,3.208064,641.418684,144.899935,2.939712,273.207394
497,6.383799,-1.000000,0.000600,1.476529,2088.194092,31384.055849,0.270560,1094.641571,42.261824,803.636513,75.766724,3.875488,2.710688,2.996864,653.135199,145.244353,2.945632,282.022785
498,6.294804,-1.000000,0.000600,1.404421,2042.345337,32088.598738,0.138656,1086.563919,40.495200,773.353897,71.744064,3.616352,2.319136,2.997856,648.550816,145.746048,2.944704,278.281700
499,6.413730,-1.000000,0.000600,1.360066,2034.005493,32220.168638,0.139296,1078.374344,41.343488,771.686501,70.991554,3.616512,2.451296,3.431776,640.877439,147.616992,3.372160,275.115746
500,6.484395,6.398035,0.000600,1.424914,4838.782227,13543.903596,0.137792,1081.469803,40.334048,782.132896,72.660545,3.856736,2.315776,3.126720,644.215517,145.708448,2.944192,277.259647
501,6.352495,-1.000000,0.000600,1.508998,2035.161987,32201.859316,0.139264,1071.607620,41.126496,775.198746,74.864548,3.873472,2.728832,3.338464,636.902466,147.623072,2.938368,272.858780
502,6.413296,-1.000000,0.000600,1.625453,2067.794434,31693.672705,0.138368,1089.770325,41.800320,789.837692,73.772415,4.013536,2.327136,2.982208,650.322371,146.212290,2.944800,280.025246
503,6.350069,-1.000000,0.000600,1.682588,2079.498535,31515.290293,0.656832,1094.895096,43.369473,796.141663,72.834496,4.565376,2.322272,3.120000,657.236515,144.896352,3.221440,277.630013
504,6.447416,-1.000000,0.000600,1.543036,2099.382324,31216.800887,0.158912,1103.070267,43.413184,805.936165,73.972572,3.843744,2.814816,3.424832,654.781729,147.581281,3.081120,284.647293
505,6.511657,-1.000000,0.000600,1.485281,2090.752441,31345.652743,0.153216,1106.593826,43.160032,798.191200,71.946915,3.807904,2.457984,4.542336,653.327776,151.169599,2.945312,285.836189
506,6.430559,-1.000000,0.000600,1.467840,2060.587646,31804.519508,0.147360,1082.578247,41.526976,789.671967,75.057953,3.854144,2.522400,3.520128,644.194275,147.534945,2.945056,276.831779
507,6.347789,-1.000000,0.000600,1.535275,2051.901123,31939.160842,0.140608,1085.612167,41.674911,783.760231,70.832962,3.594848,2.517696,3.670528,648.141436,144.763457,2.939456,278.768574
508,6.299395,-1.000000,0.000600,1.607131,2061.282227,31793.802496,0.141024,1083.148178,41.667904,794.003456,72.573540,3.611616,2.321984,3.330336,646.021696,144.916192,2.946816,277.578590
509,6.323378,-1.000000,0.000600,1.645193,2046.506714,32023.349621,0.138400,1078.887466,42.190496,782.593567,72.131165,3.924672,2.557472,3.126432,638.984093,148.496224,2.939456,277.821220
510,6.262117,-1.000000,0.000600,1.658345,2036.166504,32185.972942,0.140000,1071.122116,40.659616,776.273582,75.174973,3.786752,2.314272,3.430336,635.121155,147.668160,2.939520,274.514370
511,6.406277,-1.000000,0.000600,1.578370,2082.692627,31466.957319,0.139680,1095.672684,43.480192,795.714775,75.002525,3.939840,2.320576,3.260480,650.811808,146.656352,2.948224,284.154209
512,6.341486,-1.000000,0.000600,1.430134,2112.852539,31017.782258,0.533696,1117.799652,45.130592,805.275238,72.863457,3.615328,3.199264,3.439360,663.634623,151.666367,2.941824,286.904800
513,6.413188,-1.000000,0.000600,1.358370,2048.257080,31995.983628,0.356576,1078.205734,41.574976,781.072960,73.965790,4.019296,2.323968,3.479296,639.688387,149.001151,3.084992,274.999931
514,6.450192,-1.000000,0.000600,1.376869,2070.583496,31650.981534,0.369696,1097.325821,41.646336,787.818466,72.675552,3.933536,2.317696,3.318272,654.510015,148.174943,2.943072,279.757149
515,6.331284,-1.000000,0.000600,1.412164,2062.268311,31778.600129,0.135744,1083.814636,42.799681,790.847450,73.793732,3.610464,2.331136,3.569952,644.816544,146.852097,3.294912,277.673473
516,6.263427,-1.000000,0.000600,1.423489,2030.819580,32270.715057,0.688352,1074.283630,41.977633,770.885834,72.451424,3.608416,2.319808,2.988192,639.469027,147.225025,2.938912,274.532349
517,6.368935,-1.000000,0.000600,1.424067,2076.692627,31557.871950,0.143456,1098.499023,41.530176,795.123352,71.263359,3.611488,2.320096,2.992896,654.517443,147.195297,3.329664,283.282078
518,6.407922,-1.000000,0.000600,1.505857,2079.532471,31514.776001,0.154400,1101.181793,43.229120,792.915657,71.112770,3.929696,2.454016,3.200384,654.657185,150.597248,2.945184,282.062946
519,6.313417,-1.000000,0.000600,1.498569,2066.652344,31711.187515,0.170400,1094.025726,41.876225,787.832581,71.184860,3.605600,2.469760,3.395296,649.922174,149.911680,2.946176,279.288422
520,6.470553,-1.000000,0.000600,1.565588,2041.115479,32107.933476,0.136640,1074.087585,42.354688,782.449661,72.335426,3.598176,2.314784,3.512544,637.666494,148.097440,2.941472,274.594883
521,6.367148,-1.000000,0.000600,1.563079,2072.120850,31627.498952,0.138368,1086.687637,41.627040,795.066277,75.391136,4.088640,2.507840,2.990464,645.712225,145.287585,2.938880,281.871006
522,6.421787,-1.000000,0.000600,1.613838,2059.479492,31821.632723,0.135680,1088.093140,42.012224,783.348511,74.701248,3.860448,2.459104,3.503872,649.183649,146.467392,3.073856,277.804794
523,6.364234,-1.000000,0.000600,1.529842,2034.620605,32210.427745,0.649248,1076.577927,42.016384,772.341118,71.737534,3.607744,2.757376,3.120800,641.046814,145.211648,2.946624,275.668415
524,6.314673,-1.000000,0.000600,1.501123,2089.452148,31365.159546,0.144384,1096.815338,43.646273,803.795326,74.030243,3.789984,2.322752,3.610656,651.515715,146.575648,2.936416,282.895813
