step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec, timer_data, timer_fwd, timer_loss, timer_bwd, timer_clip, timer_optim, timer_tok_emb, timer_pos_emb, timer_attn, timer_mlp, timer_ln_f, timer_lm_head
27,9.754142,-1.000000,0.000097,2.704246,1984.013184,33032.038568,0.081760,1051.289871,40.925056,751.813278,69.719261,3.856576,2.312320,2.963264,639.787296,130.388641,3.065536,264.540291
28,9.697523,-1.000000,0.000100,2.706611,1982.100464,33063.914365,0.085856,1049.414307,40.909184,752.425758,69.125664,3.609504,2.304128,2.960064,638.330118,130.402497,3.062944,264.302277
29,9.662585,-1.000000,0.000103,2.653993,1984.344482,33026.523661,0.086848,1052.660873,40.292800,752.114746,69.293121,3.606048,2.308416,2.967648,639.797215,131.201344,2.929024,265.341347
30,9.587843,-1.000000,0.000107,2.751216,2017.670288,32481.025461,0.085280,1067.445404,40.206240,765.813194,72.884064,4.008640,2.298656,2.963264,647.865530,131.295297,2.930720,271.585629
31,9.600737,-1.000000,0.000110,2.607257,2082.459961,31470.473012,0.078144,1091.502686,42.852289,802.221596,72.537636,3.935616,2.309600,2.968640,664.286402,130.759072,2.943648,278.874241
32,9.528974,-1.000000,0.000114,2.647630,2042.411865,32087.553503,0.081696,1074.468079,40.754143,779.274559,73.595360,3.916160,2.678176,2.964480,649.039070,131.359839,3.387968,274.580067
33,9.450486,-1.000000,0.000117,2.670092,2055.815918,31878.340579,0.076480,1087.167130,42.748576,784.034622,70.304192,3.892448,2.307424,2.968640,659.089853,132.101471,2.932992,278.465988
34,9.418311,-1.000000,0.000121,2.672616,2010.249512,32600.928202,0.080032,1061.377884,41.070720,766.659683,70.129570,3.618592,2.302048,3.093632,641.795874,131.960319,3.431424,269.398464
35,9.386036,-1.000000,0.000124,2.655392,2046.907471,32017.079882,0.097024,1077.578415,41.567775,783.458519,72.361504,3.620832,2.309184,2.962080,655.658592,129.850111,2.930464,274.405861
36,9.333751,-1.000000,0.000128,2.620814,2046.665405,32020.866641,0.077120,1078.931015,42.090240,783.827713,71.066719,3.787808,2.305792,2.962080,654.170017,131.407137,3.310624,274.846020
37,9.267365,-1.000000,0.000131,2.646953,2012.685547,32561.469973,0.077440,1062.010895,40.599904,768.170700,71.055008,3.936480,2.307744,2.964032,643.858721,131.073121,2.932800,270.601727
38,9.181529,-1.000000,0.000134,2.657495,2029.983765,32284.002040,0.106400,1069.072662,41.861760,775.041191,72.188416,3.871680,2.296960,3.460832,644.773247,131.931487,3.547360,271.826786
39,9.122065,-1.000000,0.000138,2.683716,2037.979004,32157.347978,0.093632,1076.575958,41.704672,778.551292,69.737633,3.939616,2.300544,3.542048,649.557953,132.597312,2.933504,275.136162
40,9.095303,-1.000000,0.000141,2.666627,2048.040527,31999.366773,0.078880,1080.555496,40.911296,786.491837,68.940865,3.853568,2.590560,2.961792,655.727808,131.470176,2.936160,275.856125
41,9.072231,-1.000000,0.000145,2.632763,1984.330566,33026.755274,0.079360,1052.471039,39.991905,751.953621,69.287170,3.605984,2.306432,2.965536,639.562078,130.934047,2.926720,265.683292
42,8.967699,-1.000000,0.000148,2.690329,1984.473267,33024.380375,0.076704,1052.654892,40.581504,751.676285,69.288643,3.623040,2.435360,2.960064,640.433184,130.597408,3.070176,265.057247
43,8.943234,-1.000000,0.000152,2.634174,1994.223511,32862.916141,0.063840,1055.829758,40.278688,757.218246,70.059967,3.608672,2.303552,2.959616,642.837059,130.606816,2.929472,265.923553
44,8.893276,-1.000000,0.000155,2.589188,1986.646973,32988.246479,0.085952,1052.694763,40.836384,752.279907,70.235008,3.617728,2.318784,2.953696,639.905535,130.614239,2.931712,265.764355
45,8.787535,-1.000000,0.000159,2.634323,1988.029785,32965.300867,0.089280,1054.552719,40.369408,752.979904,70.236641,3.603936,2.304736,2.968800,640.602812,130.981984,2.934048,266.438908
46,8.861132,-1.000000,0.000162,2.572055,2045.151367,32044.571884,0.090368,1076.219086,41.976000,782.813637,72.924995,3.868832,2.495072,2.965760,652.114399,131.783552,2.933120,275.231365
47,8.767250,-1.000000,0.000166,2.550200,2029.007202,32299.540352,0.091136,1073.244705,42.061056,773.391457,69.895233,3.617952,2.504608,2.972768,650.910721,130.014432,3.381024,273.634949
48,8.649775,-1.000000,0.000169,2.573583,2037.871948,32159.037302,0.065856,1071.177582,42.671936,778.111320,72.582588,3.911232,2.297152,2.967456,650.065372,131.006849,2.929056,273.756672
49,8.768540,-1.000000,0.000172,2.484680,2042.061768,32093.054696,0.084608,1078.327744,42.069056,781.571495,69.114113,4.316160,2.311520,3.125344,652.233215,131.983200,2.928192,276.894661
50,8.522130,-1.000000,0.000176,2.573199,2038.591064,32147.693151,0.062464,1070.597534,41.631873,779.478424,74.089920,3.849600,2.310624,2.962272,651.235489,131.136033,3.129952,271.459007
51,8.427014,-1.000000,0.000179,2.596348,1998.551636,32791.747197,0.069024,1059.175919,40.559745,758.587357,70.059006,3.611008,2.299296,2.962624,642.319073,131.386879,3.120480,267.903713
52,8.438804,-1.000000,0.000183,2.455421,1984.286255,33027.492802,0.085472,1053.100708,39.999328,751.882179,68.944260,3.631936,2.303648,3.087424,640.310783,130.477888,2.926688,265.890591
53,8.423280,-1.000000,0.000186,2.498151,2033.139282,32233.895913,0.081088,1074.096420,41.572736,776.179131,70.238815,3.856672,2.318688,3.110048,652.454815,130.595840,2.934880,272.602337
54,8.326033,-1.000000,0.000190,2.463039,2040.115601,32123.669846,0.090176,1077.783264,40.343168,776.432709,72.857727,3.952032,2.306304,3.114400,657.250402,130.274368,2.928928,272.514999
55,8.304489,-1.000000,0.000193,2.412472,2067.301514,31701.229630,0.085952,1092.630051,43.419392,788.555458,71.859009,3.783680,2.590336,3.587008,664.900511,132.053535,2.941664,276.846111
56,8.239668,-1.000000,0.000197,2.398540,2056.722168,31864.294080,0.080448,1081.119324,43.606976,786.836807,72.680733,4.034144,2.312672,2.964448,656.961695,132.627264,2.931776,274.508736
57,8.219832,-1.000000,0.000200,2.399563,2078.143066,31535.846140,0.092960,1093.550613,42.836352,795.518715,74.115616,3.920896,2.560352,2.968832,661.857855,131.506592,2.937248,280.845955
58,8.140334,-1.000000,0.000203,2.404447,2065.282471,31732.221103,0.081856,1095.914337,41.004288,782.250877,73.886078,3.784448,2.759968,2.979904,662.438850,130.722624,3.290048,278.178852
59,8.192163,-1.000000,0.000207,2.282843,2069.044189,31674.528912,0.043008,1088.734390,42.437183,789.029922,72.312767,4.921280,2.318752,3.375296,658.402075,132.173056,2.940576,279.336670
60,8.023423,-1.000000,0.000210,2.320096,2057.288818,31855.517521,0.058016,1085.862488,41.192320,786.923653,70.803329,3.608416,2.515744,2.973760,656.223619,132.494879,2.947264,278.983135
61,7.952749,-1.000000,0.000214,2.306704,2027.443481,32324.452247,0.069440,1070.051132,41.234784,775.183517,69.222305,3.600896,2.320640,3.601760,647.101536,131.240513,2.941248,274.061821
62,7.930503,-1.000000,0.000217,2.260206,1992.164307,32896.884951,0.080160,1053.081757,41.681536,756.826530,70.018013,3.707104,2.315072,2.977024,639.157793,130.731007,2.951712,266.839035
63,7.984904,-1.000000,0.000221,2.133513,1991.744995,32903.810558,0.095392,1055.657394,40.024704,755.385918,70.172989,3.609184,2.317184,2.990560,639.567068,131.005121,2.944896,268.526848
64,7.858282,-1.000000,0.000224,2.180343,2030.744263,32271.911931,0.075104,1068.490402,42.109728,775.897987,73.018494,4.033408,2.320736,2.972672,647.812325,130.516704,3.250752,272.801121
65,7.863378,-1.000000,0.000228,2.090354,2064.300049,31747.322797,0.063296,1086.677094,41.487265,792.694885,70.886528,3.611136,2.311904,2.972256,657.355076,132.150143,2.944256,279.517441
66,7.761940,-1.000000,0.000231,2.078577,2041.988403,32094.207731,0.078528,1078.244049,41.836416,782.257347,69.400894,3.616512,2.325344,2.978432,653.528576,131.325952,2.946912,276.808414
67,7.723387,-1.000000,0.000234,2.064656,1996.852295,32819.653295,0.077728,1054.448380,39.884992,757.041092,73.930466,4.191456,2.310336,2.974912,640.096193,130.531936,3.079072,267.366016
68,7.720382,-1.000000,0.000238,1.952192,2059.702637,31818.185223,0.060416,1084.581573,42.062048,790.598297,70.672127,3.618144,2.319296,2.975904,658.376516,131.177376,2.948992,278.095013
69,7.660695,-1.000000,0.000241,1.924534,2010.028809,32604.507816,0.078048,1059.802383,40.720576,765.079453,73.488449,3.614752,2.311104,2.972096,641.848543,131.298305,3.205216,269.748993
70,7.633606,-1.000000,0.000245,1.843782,2069.805176,31662.883428,0.075616,1084.487335,42.017440,795.774712,74.501884,3.917088,2.309184,2.980480,657.756989,131.335424,2.943744,277.430084
71,7.576156,-1.000000,0.000248,1.857521,2014.219482,32536.672677,0.089184,1070.126541,39.993504,763.936806,69.754272,3.605056,2.308704,3.556288,648.582884,130.805984,2.954016,273.236286
72,7.497109,-1.000000,0.000252,1.781320,1991.150757,32913.630359,0.073888,1055.771469,39.738913,755.526299,69.578880,3.613920,2.319872,2.972224,640.420929,130.864512,2.938400,267.995872
73,7.523103,-1.000000,0.000255,1.752630,1996.376587,32827.473749,0.081888,1056.580856,41.120224,757.416809,69.580643,3.618624,2.308480,2.973088,640.793503,130.954368,2.939392,268.331741
74,7.514139,-1.000000,0.000259,1.683296,2019.869629,32445.658404,0.067392,1066.208527,40.618528,772.869019,70.171204,3.604320,2.318720,2.973312,646.351395,130.869697,2.945088,271.623039
75,7.475598,-1.000000,0.000262,1.637638,1992.305786,32894.548847,0.079616,1057.629379,39.758464,755.162109,69.575996,3.609312,2.312032,2.973440,642.112701,131.368800,2.942080,267.786633
76,7.386796,-1.000000,0.000266,1.628970,1994.210449,32863.131384,0.087168,1057.045731,40.521887,756.893539,69.578270,3.613792,2.321120,3.107328,640.430305,131.379232,2.947904,268.398178
77,7.422003,-1.000000,0.000269,1.482628,2051.258789,31949.162314,0.067104,1080.295746,41.672736,783.869553,73.111389,3.614752,2.311200,2.983232,655.261215,131.732576,3.072992,276.270306
78,7.379913,-1.000000,0.000272,1.421446,2016.292480,32503.220954,0.280224,1061.790756,40.840576,762.094994,77.087425,3.965056,2.313184,2.968928,644.475294,130.803519,3.232416,269.366302
79,7.422234,-1.000000,0.000276,1.326536,2063.497070,31759.676785,0.082912,1087.516174,41.907040,789.515686,71.894783,4.224320,2.324416,3.116480,661.764194,132.310656,2.955200,275.721539
80,7.411023,-1.000000,0.000279,1.286344,2041.595093,32100.390637,0.079552,1080.584656,41.547392,779.161148,69.805634,3.617568,2.846208,3.124384,657.854048,129.202914,3.458720,274.922684
81,7.351010,-1.000000,0.000283,1.305512,2026.157349,32344.970663,0.078880,1069.994888,40.973536,774.723175,69.793152,4.442560,2.321344,2.974176,648.324347,131.192448,2.939872,273.495743
82,7.342922,-1.000000,0.000286,1.279103,2041.370728,32103.918762,0.071040,1072.274094,41.598368,784.681763,70.163261,3.878240,2.312864,2.969888,649.065084,131.369600,2.937568,275.477856
83,7.284353,-1.000000,0.000290,1.415970,1996.106445,32831.916431,0.087392,1057.090240,40.836480,757.507065,70.000961,3.611200,2.317376,2.980288,640.808538,131.012191,2.939136,268.890366
84,7.327293,-1.000000,0.000293,1.401096,2028.218506,32312.100403,0.071456,1070.634430,42.514528,774.141212,70.587196,3.608480,2.324000,2.974784,646.707134,132.584000,3.237472,272.557121
85,7.195286,-1.000000,0.000297,1.227717,2028.760010,32303.475859,0.077184,1067.771469,40.559777,769.513992,75.992928,4.471168,2.308800,2.972800,645.038267,131.501824,2.949696,274.215038
86,7.372951,-1.000000,0.000300,0.999725,2116.050537,30970.904924,0.060896,1114.576324,42.485888,817.191429,69.534592,3.608000,3.175968,3.116032,674.279621,133.715616,3.070080,284.001858
87,7.136705,-1.000000,0.000303,1.128808,2078.636719,31528.356739,0.082432,1088.628189,41.243872,807.338501,69.565918,3.611968,2.312960,3.169888,658.327072,130.953632,2.941120,280.035004
88,7.174220,-1.000000,0.000307,1.324818,2095.082764,31280.864478,0.095456,1103.439651,42.287392,800.193192,75.845123,3.607360,2.313664,2.979488,668.476191,131.731135,2.945472,285.823040
89,7.352676,-1.000000,0.000310,1.459396,2125.750000,30829.589557,0.082400,1118.780716,41.624864,824.476837,70.349571,3.606720,2.765248,2.991008,681.592062,130.187648,3.428384,287.704384
90,7.069986,-1.000000,0.000314,1.519716,2050.849854,31955.532916,0.071616,1086.278320,42.127424,781.415047,70.171394,3.602336,2.311168,2.974528,657.335712,131.991552,2.938944,279.091679
91,7.196641,-1.000000,0.000317,1.388123,2046.082642,32029.986799,0.080928,1074.335999,42.739713,788.208679,70.166367,3.613824,2.444512,2.973920,648.832958,131.061056,3.355744,276.351780
92,7.174613,-1.000000,0.000321,1.307090,2064.816406,31739.383609,0.072448,1091.877991,40.474847,791.732254,69.575523,4.305280,2.328128,3.188032,658.697506,133.924736,3.447104,279.584225
93,7.102484,-1.000000,0.000324,1.387617,2021.000488,32427.503298,0.071264,1072.336960,40.756448,764.472023,71.336670,4.127232,2.316000,2.977760,651.923359,129.807616,3.141568,273.355591
94,7.009902,-1.000000,0.000328,1.629882,2007.647339,32643.183258,0.082752,1064.303131,41.156929,760.974846,70.953697,3.616192,2.316128,2.968224,645.659458,131.765505,2.953952,270.173565
95,7.148702,-1.000000,0.000331,1.743404,2013.718018,32544.775102,0.075904,1064.050690,41.627840,767.603783,70.167267,3.599680,2.308608,2.967744,645.758339,130.796287,2.942976,271.173954
96,7.114790,-1.000000,0.000334,1.742332,2060.952881,31798.883230,0.074080,1080.759750,43.008320,785.892487,76.486847,4.405760,2.723072,3.413504,653.891264,132.156961,2.943072,274.916412
97,7.035079,-1.000000,0.000338,1.805216,2059.410889,31822.692771,0.060192,1080.309753,40.915776,791.569336,72.949661,3.619968,3.071584,3.246560,654.605473,132.612769,3.077312,272.850117
98,7.038251,-1.000000,0.000341,1.765550,2053.318359,31917.115873,0.061568,1079.442596,40.244480,786.192955,74.888252,4.249728,2.703264,2.976000,655.486530,130.931137,2.944960,274.454052
99,7.114427,-1.000000,0.000345,1.599981,2032.150879,32249.573927,0.073504,1076.265549,41.960064,771.520164,70.168098,3.617312,3.355232,2.983648,651.865921,131.323808,3.227264,272.658115
100,7.148673,7.049304,0.000348,1.405113,4828.806641,13571.883258,0.085376,1069.362534,39.995839,772.970299,72.893921,3.795712,2.307904,3.484064,646.548574,131.112703,2.941696,274.793316
101,7.150764,-1.000000,0.000352,1.431563,1999.403198,32777.780919,0.080192,1057.801163,40.971328,760.795586,69.396835,3.614688,2.306336,2.974304,642.525120,130.999457,2.939264,267.485313
102,7.212436,-1.000000,0.000355,1.458692,2015.945923,32508.808524,0.080288,1066.246353,40.637376,767.849121,70.913437,3.929824,2.308096,3.108032,645.595940,131.489760,3.240640,272.065792
103,7.209394,-1.000000,0.000359,1.564988,2012.145264,32570.213087,0.082592,1061.976105,40.711360,764.876854,72.587746,3.888928,2.312640,2.976512,643.840384,131.037632,2.947712,269.819454
104,7.056358,-1.000000,0.000362,1.722025,2076.636719,31558.721566,0.086624,1090.043777,41.776480,793.957603,77.364769,3.982144,2.756768,2.975456,663.732414,130.603936,2.943072,278.221088
105,7.055759,-1.000000,0.000366,1.711679,2000.600098,32758.170949,0.076512,1059.715591,40.019009,760.338966,70.166336,3.853952,2.307552,2.974656,644.752802,130.453247,2.939040,268.056286
106,6.961535,-1.000000,0.000369,1.607873,2022.711670,32400.070151,0.068160,1064.028748,39.784960,775.755142,72.718620,3.616448,2.311200,2.972704,643.137661,131.575167,2.942560,272.153889
107,6.938479,-1.000000,0.000372,1.477569,2034.622681,32210.394892,0.076704,1080.903259,42.212960,771.628609,69.578850,3.608800,2.315904,2.975840,653.559519,131.490942,3.079712,276.654720
108,7.056248,-1.000000,0.000376,1.434032,2001.493164,32743.554251,0.086656,1059.973129,39.773121,760.846458,70.344833,3.612704,2.318048,2.988480,642.694977,130.962784,2.945504,269.667812
109,7.012675,-1.000000,0.000379,1.367998,2003.365601,32712.950637,0.079488,1062.682983,40.125535,760.614655,69.400673,3.618368,2.313312,2.975104,641.839134,132.200768,2.948192,271.867039
110,7.214948,-1.000000,0.000383,1.377406,2016.130737,32505.828510,0.078080,1069.727844,41.085632,763.090179,70.624542,3.607328,2.310752,3.000576,646.620255,131.966464,2.949344,274.563137
111,7.033929,-1.000000,0.000386,1.440532,2015.924683,32509.151044,0.085888,1061.596634,41.114209,772.415260,70.168289,3.606048,2.313792,2.975136,645.700930,131.605952,2.941856,267.696579
112,6.998710,-1.000000,0.000390,1.513853,1994.449341,32859.195096,0.082144,1054.271240,40.603585,756.678558,72.635612,3.709184,2.500416,2.980320,640.818434,130.222593,2.942272,266.680859
113,6.832121,-1.000000,0.000393,1.602491,2064.824463,31739.259767,0.082560,1093.004440,40.543872,783.718842,75.148834,3.615968,2.311488,3.124512,660.495264,130.747039,4.252768,281.107517
114,6.790792,-1.000000,0.000397,1.676011,2062.798096,31770.438482,0.094432,1081.976929,40.089345,796.269272,70.668831,4.449760,2.636160,3.182592,653.212381,132.020383,2.950208,278.331936
115,6.920426,-1.000000,0.000400,1.715983,2016.944214,32492.718217,0.087360,1064.257553,39.790240,772.209030,70.336861,3.770592,2.311680,2.970304,645.501188,131.639616,3.137312,270.118782
116,6.870236,-1.000000,0.000403,1.786086,2016.559570,32498.915958,0.085664,1065.676483,40.449024,766.996223,72.010338,3.608736,2.656352,2.972096,643.595772,132.416287,3.547264,270.383171
117,7.003241,-1.000000,0.000407,1.746675,2034.961182,32205.036927,0.083136,1076.466736,41.523425,776.537628,69.995773,3.711904,2.313440,2.972736,647.728712,132.534783,3.084416,278.432415
118,6.740812,-1.000000,0.000410,1.729396,1991.967407,32900.136700,0.076608,1054.825714,40.436800,756.106483,69.992897,3.610240,2.309472,2.973344,640.846113,129.999136,2.940640,266.898266
119,6.748004,-1.000000,0.000414,1.659266,2012.352417,32566.860281,0.097088,1062.359024,39.788160,769.862373,70.173820,3.617536,2.443776,2.973536,646.885345,131.141791,2.950240,267.597599
120,6.902351,-1.000000,0.000417,1.589612,2019.020874,32459.297892,0.082144,1067.020828,40.056511,771.637184,70.348961,3.615744,2.323040,3.104768,648.657568,131.310464,2.940608,269.335388
121,6.886730,-1.000000,0.000421,1.473782,2013.401123,32549.897410,0.080224,1063.203934,41.071873,764.892609,73.181885,4.298400,3.055392,3.953056,645.140221,130.722239,3.426624,267.105984
122,6.787290,-1.000000,0.000424,1.414889,2009.828369,32607.759452,0.062144,1064.410706,40.085761,763.028099,70.990883,3.632064,2.317184,2.978656,641.632734,132.758625,2.950272,271.755455
123,6.785090,-1.000000,0.000428,1.280014,2026.570312,32338.379574,0.060096,1073.860046,40.632640,770.798462,70.352829,3.616032,2.319136,2.969600,655.727137,130.868927,2.945984,270.559486
124,6.801158,-1.000000,0.000431,1.324426,1998.462402,32793.211382,0.055904,1056.600189,40.769248,760.217247,70.341278,3.610144,2.750272,3.125696,641.094564,130.955744,2.945120,267.103554
125,6.918263,-1.000000,0.000434,1.582330,2040.922363,32110.971578,0.064864,1076.089722,41.278944,776.678528,73.850655,3.873568,2.289888,3.720000,653.600803,131.078176,2.945216,273.980030
126,6.933543,-1.000000,0.000438,1.406783,2013.658447,32545.737878,0.083264,1068.388397,39.964448,764.337471,70.592415,4.113600,2.307456,2.975584,648.430048,130.326145,2.945696,272.082428
127,6.767640,-1.000000,0.000441,1.446237,2056.468750,31868.220706,0.094176,1084.007874,41.157536,788.175735,69.376801,3.613888,2.770496,2.975200,657.291361,132.432001,2.950208,276.050430
128,6.808100,-1.000000,0.000445,1.562536,2046.925415,32016.799205,0.068256,1075.074982,40.320193,782.366745,77.440544,4.381856,2.314016,2.970144,655.497860,131.023617,3.524416,271.053310
129,6.848714,-1.000000,0.000448,1.514804,2042.673706,32083.440349,0.084416,1082.905746,41.396448,774.714386,71.306465,3.617120,2.323136,2.978144,656.147869,131.840512,4.084928,276.371517
130,6.909589,-1.000000,0.000452,1.437078,2021.883423,32413.342559,0.078816,1070.128479,41.248065,769.701508,69.997055,3.614208,2.715264,2.980576,648.550880,132.316128,2.947776,271.043232
131,6.937356,-1.000000,0.000455,1.505705,2012.843140,32558.920618,0.081408,1064.051575,41.775232,766.054016,70.549538,3.845984,2.305984,2.979200,645.800669,131.077600,2.937024,270.490852
132,6.920610,-1.000000,0.000459,1.480164,1993.641724,32872.506240,0.356928,1055.667450,40.007968,756.639359,70.738144,3.613408,2.312384,2.975200,641.832869,130.987904,2.939232,266.492256
133,6.996329,-1.000000,0.000462,1.506458,1992.271118,32895.121253,0.082944,1055.041824,39.779936,756.821426,70.004578,4.036864,2.330112,2.967872,640.446016,130.910656,3.079776,266.973564
134,6.838648,-1.000000,0.000466,1.554885,1991.984741,32899.850408,0.078240,1055.216095,39.772321,756.406242,70.422974,3.617088,2.304736,2.970336,641.151426,130.948319,2.940928,266.779236
135,6.915519,-1.000000,0.000469,1.686449,1993.582031,32873.490517,0.076256,1055.836899,39.778784,756.664162,70.166077,3.616000,2.314176,2.975392,640.740225,130.729249,2.938080,267.999840
136,6.862257,-1.000000,0.000472,1.709441,2053.673096,31911.602746,0.085856,1079.539017,41.047296,787.417091,73.851456,3.717984,2.315744,2.981216,655.713949,130.999391,2.944320,276.406914
137,6.928348,-1.000000,0.000476,1.598646,2064.827148,31739.218486,0.040928,1087.956924,41.601889,790.086525,69.993149,3.861664,2.911136,3.412224,661.584511,132.129857,3.084800,275.138084
138,6.741604,-1.000000,0.000479,1.567558,2028.311890,32310.612749,0.075104,1071.354324,42.509313,774.797081,69.568771,3.613216,2.307776,2.967456,649.550653,131.359360,2.944448,274.037601
139,6.775310,-1.000000,0.000483,1.496243,1990.252563,32928.484155,0.075488,1053.367737,40.028512,755.866158,69.391327,4.549120,2.310144,2.968352,639.441797,131.225409,2.935904,266.389118
140,6.758387,-1.000000,0.000486,1.424208,1990.347656,32926.910931,0.070400,1054.801147,39.814209,755.387459,69.394402,3.610080,2.311872,2.973920,640.196960,131.421311,2.937472,266.695389
141,6.724769,-1.000000,0.000490,1.370315,1991.486450,32908.082299,0.077568,1055.263351,40.039489,757.340103,69.225632,3.708288,2.313440,2.968448,640.104103,131.190944,2.942112,267.279072
142,6.726367,-1.000000,0.000493,1.323615,1991.231689,32912.292601,0.077504,1054.791061,40.876160,755.637955,69.229118,3.613664,2.308320,2.981120,640.369762,131.070464,2.938688,267.021313
