step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec, timer_data, timer_fwd, timer_loss, timer_bwd, timer_clip, timer_optim, timer_tok_emb, timer_pos_emb, timer_attn, timer_mlp, timer_ln_f, timer_lm_head
61,9.201698,-1.000000,0.000081,2.676069,2080.504883,31500.046235,0.132800,1112.642548,40.952608,784.198914,70.326561,3.608032,2.299680,2.976224,666.899870,148.723968,3.726944,281.866688
62,9.187609,-1.000000,0.000083,2.653632,2082.277588,31473.229305,0.430432,1110.377213,39.749153,789.430664,71.187683,3.609728,2.309472,2.967744,666.825983,148.009376,3.181344,280.443550
63,9.196234,-1.000000,0.000084,2.570231,2082.447021,31470.668557,0.136448,1111.416763,39.751136,789.574883,70.352867,3.606464,2.309280,3.315328,664.007616,152.629183,3.739872,279.087490
64,9.115642,-1.000000,0.000085,2.647465,2086.462891,31410.096146,0.313792,1112.208572,41.071520,789.886475,70.336449,3.935424,2.304192,2.981120,668.927937,149.918306,2.921536,280.383457
65,9.114885,-1.000000,0.000086,2.603268,2080.383301,31501.887164,0.140608,1109.382919,39.749152,789.017761,71.166687,3.614976,2.848480,2.964608,667.097210,149.034209,3.323968,278.563072
66,9.042345,-1.000000,0.000088,2.626604,2085.318115,31427.339321,0.148512,1108.459137,41.011808,793.753700,70.360191,3.612960,2.514272,3.550848,661.838179,150.421057,2.931296,280.682331
67,8.993694,-1.000000,0.000089,2.680179,2135.357666,30690.877244,1.049504,1128.093277,41.550240,814.229889,75.117599,3.929952,2.302912,3.629824,676.989986,149.000639,3.323072,286.224449
68,8.990408,-1.000000,0.000090,2.584999,2083.214355,31459.076608,0.721984,1108.069214,42.276544,786.219788,74.273857,3.933408,2.303136,2.960640,668.949156,146.077919,3.070560,279.032387
69,8.941429,-1.000000,0.000092,2.600521,2100.532715,31199.704502,0.629920,1117.460129,42.519584,794.136223,72.556030,3.609120,2.309888,3.000000,675.395103,147.408031,3.565984,279.845600
70,8.943488,-1.000000,0.000093,2.543887,2118.914307,30929.046915,0.151968,1120.234787,43.092608,810.846626,72.131775,3.606880,2.292448,2.964960,675.846014,145.667327,2.929504,284.086079
71,8.873055,-1.000000,0.000094,2.609021,2084.295898,31442.752466,0.778368,1111.556091,42.227615,786.468765,70.591805,3.604288,2.295200,2.974720,668.739134,149.220992,3.455936,279.681534
72,8.820859,-1.000000,0.000096,2.564738,2098.062256,31236.442015,0.736224,1115.553986,43.577824,792.874794,71.432861,3.609408,2.306432,4.048832,667.857754,150.030081,2.925088,282.812706
73,8.809097,-1.000000,0.000097,2.558201,2081.791260,31480.581779,0.137792,1113.298630,41.195840,784.936295,71.263298,3.937824,2.321440,3.229120,669.280321,148.878368,2.929024,280.386852
74,8.788601,-1.000000,0.000098,2.534975,2095.439697,31275.536149,0.130880,1116.631424,43.233728,792.540749,72.319550,3.601824,2.306720,2.963392,673.810976,144.458241,3.208512,283.732635
75,8.729012,-1.000000,0.000100,2.566299,2082.990723,31462.454099,0.131872,1109.765335,43.227745,786.508545,70.322784,3.608256,2.307648,2.962528,670.318781,146.306817,2.928896,280.165596
76,8.688393,-1.000000,0.000101,2.590621,2085.179443,31429.429351,0.143968,1111.729095,39.751265,789.609474,71.295105,3.615200,2.297536,2.962592,667.693182,148.563969,3.371328,280.929283
77,8.675350,-1.000000,0.000102,2.525176,2068.647461,31680.603504,0.463872,1109.975845,42.114400,774.199104,70.113571,3.943200,2.306048,2.981152,663.094044,148.647968,3.117952,280.882561
78,8.632370,-1.000000,0.000103,2.533592,2100.227783,31204.234381,0.141536,1118.151901,44.071359,789.229027,74.180412,3.926080,2.846976,3.103520,676.083231,146.052352,3.070848,280.880482
79,8.621304,-1.000000,0.000105,2.499401,2080.610107,31498.453154,0.307008,1108.870193,41.576672,786.104668,71.435364,3.606048,2.756000,2.958752,666.429598,148.278176,3.532576,279.224319
80,8.598780,-1.000000,0.000106,2.516359,2080.954590,31493.238882,0.265440,1113.092361,41.008895,784.079720,71.177956,3.618912,2.307104,3.179072,669.241665,148.820064,2.934912,279.653278
81,8.532193,-1.000000,0.000107,2.594387,2087.770020,31390.430645,0.138976,1110.542114,42.882944,791.231583,71.293411,3.934496,2.590816,3.258976,670.555967,146.470784,3.314656,278.320992
82,8.506563,-1.000000,0.000109,2.536659,2092.703857,31316.423376,0.684000,1119.595535,40.988352,790.177177,70.333473,3.608064,2.597216,4.054944,673.469696,149.726465,2.923904,281.806305
83,8.453911,-1.000000,0.000110,2.516096,2075.701660,31572.938085,1.110208,1109.272446,40.235776,780.822006,70.776001,4.142528,2.318592,2.971712,665.158751,147.100865,3.567104,281.053185
84,8.454687,-1.000000,0.000111,2.495934,2076.504883,31560.725208,0.137952,1115.037857,40.608288,778.385124,70.339714,3.604096,2.310016,4.296960,667.435585,151.776833,2.927360,280.947197
85,8.371337,-1.000000,0.000113,2.480127,2135.475098,30689.189526,0.140736,1137.253693,42.552769,808.093414,72.718750,4.237984,2.311296,2.972192,685.377760,148.336673,2.925280,288.910881
86,8.424772,-1.000000,0.000114,2.392481,2153.211670,30436.394580,0.139456,1151.243454,42.937760,810.961052,73.564575,4.074592,2.312000,2.976672,697.586880,149.907424,2.931904,288.843002
87,8.275245,-1.000000,0.000115,2.489324,2153.626465,30430.532439,0.948320,1139.630081,43.017728,820.206657,74.142723,3.602048,2.303712,4.007104,685.623934,148.512577,3.183872,290.770882
88,8.280969,-1.000000,0.000117,2.418115,2165.333252,30266.010990,0.138464,1153.524368,43.613984,818.293518,74.038338,4.072416,2.635072,2.970528,698.329159,148.518465,3.832096,291.626591
89,8.327088,-1.000000,0.000118,2.371393,2147.952148,30510.921786,0.315392,1137.907867,45.345152,816.498535,73.515167,4.113696,2.715936,3.312640,689.503616,144.430049,2.929440,288.501797
90,8.177779,-1.000000,0.000119,2.416082,2103.771729,31151.668744,0.596160,1116.474289,43.617216,800.011864,71.168770,3.610656,2.304448,2.963264,675.867552,145.538431,3.111328,280.961731
91,8.212481,-1.000000,0.000121,2.410585,2109.447510,31067.850561,0.136416,1121.684036,44.624704,799.863068,72.245628,3.616448,2.298272,3.219168,676.945694,147.359424,2.930496,283.853657
92,8.187190,-1.000000,0.000122,2.386364,2141.852783,30597.807895,0.132640,1134.130264,43.048992,816.897377,74.288483,4.501728,2.617216,2.960416,684.172672,148.567423,2.924544,287.232731
93,8.117264,-1.000000,0.000123,2.392633,2171.481201,30180.321140,0.139744,1151.748138,41.659039,828.887520,75.594429,3.600608,2.639456,4.695360,694.893307,147.445120,3.370464,292.153725
94,8.041051,-1.000000,0.000124,2.430900,2163.949707,30285.361895,0.141536,1146.071518,42.347520,825.441597,76.012352,3.606560,2.311296,2.971008,689.717056,149.864576,2.926912,291.364128
95,8.087281,-1.000000,0.000126,2.359345,2172.023193,30172.790143,0.321184,1158.841492,44.776384,821.099236,72.003487,4.853056,2.310272,2.971872,701.736292,152.231583,2.929216,291.774975
96,8.038977,-1.000000,0.000127,2.302042,2149.983398,30482.095837,0.140672,1160.119461,42.542144,804.912445,71.172577,3.610432,2.311616,2.978112,698.381601,153.177248,3.543776,292.268353
97,7.976484,-1.000000,0.000128,2.347534,2120.944580,30899.440096,0.316288,1129.476990,44.671712,804.476990,70.336319,3.618304,3.026336,2.983072,680.994434,145.453375,4.070112,287.248383
98,7.962008,-1.000000,0.000130,2.330786,2079.704102,31512.175194,0.134656,1110.476105,41.934464,785.043053,71.169533,3.616576,2.298656,2.963392,668.059296,148.063167,2.927136,280.638981
99,7.982428,-1.000000,0.000131,2.272645,2078.868652,31524.839208,0.135072,1108.691910,43.746240,783.426659,71.876862,3.601024,2.299264,3.643200,666.536734,149.288929,2.931232,278.272800
100,8.003343,7.933739,0.000132,2.275586,5080.818359,12898.709492,0.148416,1138.913925,44.015520,807.622429,75.405983,3.606688,3.011040,2.983968,689.145855,149.901792,3.668352,284.600895
101,7.954684,-1.000000,0.000134,2.319803,2181.708984,30038.836742,0.333856,1163.153824,41.101376,826.760216,74.719009,3.981280,2.299424,2.973216,702.015837,151.605729,3.058656,294.919075
102,8.005065,-1.000000,0.000135,2.253488,2175.116699,30129.877640,0.771936,1155.035858,42.737376,826.175232,75.443298,3.611936,2.460576,3.705632,697.961946,147.564512,2.930144,292.991230
103,7.958064,-1.000000,0.000136,2.144120,2044.627319,32052.785063,0.136672,1082.267776,40.285952,773.698189,74.465469,3.993440,2.295840,2.968480,648.622686,147.207551,3.277216,272.330074
104,7.816747,-1.000000,0.000138,2.155854,2100.625000,31198.333829,0.146880,1118.177872,42.089472,798.166946,70.490494,3.612896,2.508160,2.994048,673.941053,147.147328,3.343424,281.742718
105,7.831740,-1.000000,0.000139,2.204506,2102.655273,31168.209467,0.419392,1128.315262,40.983424,789.238304,72.544960,4.152608,2.706784,3.572128,676.902143,150.922400,3.605504,284.246498
106,7.792088,-1.000000,0.000140,2.266973,2094.301025,31292.540664,0.156960,1123.188065,41.468289,783.555771,72.751358,4.202432,2.328256,3.014432,677.112127,149.970943,2.953312,282.696003
107,7.764157,-1.000000,0.000141,2.262957,2068.971191,31675.646462,0.493664,1108.575714,41.429760,777.168381,70.605759,3.609792,2.327712,3.000448,666.043579,146.181472,2.951264,282.100609
108,7.806518,-1.000000,0.000143,2.066454,2060.606445,31804.229356,0.315904,1098.026352,42.625792,779.452667,69.773026,3.609664,2.315104,2.982144,659.762148,146.650496,3.401152,277.755962
109,7.752591,-1.000000,0.000144,1.911784,2087.855469,31389.145935,0.135456,1108.160141,42.728256,787.610886,75.234337,3.617856,2.498624,2.972864,665.469664,147.007168,3.138080,281.913345
110,7.847591,-1.000000,0.000145,1.890383,2091.898926,31328.473471,0.135264,1116.327484,41.826272,793.020248,69.770081,3.609280,2.306752,3.166176,671.272930,148.201216,3.410592,282.420551
111,7.769225,-1.000000,0.000147,2.065970,2068.399170,31684.406450,0.150432,1100.280502,43.988352,782.544037,70.599548,3.612384,2.598720,3.640960,661.184896,147.215168,2.947072,277.286015
112,7.727109,-1.000000,0.000148,2.109746,2068.752686,31678.992109,0.135456,1101.311798,42.480416,782.421303,71.022339,3.614496,2.310400,3.460288,659.920834,146.916030,3.937376,279.342842
113,7.556275,-1.000000,0.000149,2.118639,2084.931641,31433.164869,0.135104,1099.861694,43.233792,793.798126,73.545380,3.783520,2.315776,2.983488,661.567617,144.525855,2.945760,280.824196
114,7.482741,-1.000000,0.000151,1.996739,2081.048584,31491.816435,0.137600,1105.952133,42.597920,791.255325,70.126877,3.610752,2.309696,2.982592,665.478718,145.338015,3.146144,280.956768
115,7.552568,-1.000000,0.000152,1.780694,2066.787842,31709.108538,0.791712,1097.093811,41.364576,786.042519,70.603806,3.609856,2.584480,2.982912,657.122656,146.805440,2.947136,279.239170
116,7.517056,-1.000000,0.000153,1.828602,2078.384766,31532.178778,0.129344,1107.899109,42.032768,782.368553,73.289886,3.869792,2.313920,3.168000,665.442299,147.649985,3.359744,280.732544
117,7.612981,-1.000000,0.000155,1.974972,2069.286133,31670.825489,0.618912,1100.432953,41.295936,784.518166,70.597923,3.605696,2.319744,2.980640,665.440866,143.606656,3.407232,277.938820
118,7.375014,-1.000000,0.000156,2.140400,2057.401855,31853.767326,0.130464,1098.490402,41.302624,777.575531,69.773438,3.603712,2.440736,2.986240,660.866238,146.597408,2.946176,277.679611
119,7.370719,-1.000000,0.000157,1.975122,2052.445801,31930.684832,0.136128,1102.623978,41.186017,766.334908,70.465218,4.206880,2.320544,2.996448,660.436993,148.783872,2.954848,279.474468
120,7.489744,-1.000000,0.000159,1.762339,2113.922607,31002.081046,0.267488,1126.351456,42.389600,797.250275,74.618500,3.611168,2.320384,2.993312,679.847038,148.493183,3.121856,282.581154
121,7.495053,-1.000000,0.000160,1.580438,2141.780029,30598.847269,0.321600,1129.134354,44.705568,817.978363,76.292702,3.610080,2.510240,3.186272,682.182941,147.331200,2.943584,284.904034
122,7.414587,-1.000000,0.000161,1.536370,2086.159668,31414.661594,0.135808,1113.891830,40.059968,788.697250,72.637856,3.930144,2.314016,3.121664,665.188795,150.220640,3.424960,283.198208
123,7.431442,-1.000000,0.000162,1.516905,2092.930176,31313.036984,0.138112,1109.408295,43.430976,794.344315,73.337761,3.609824,2.309824,2.984288,668.835104,147.867039,2.945248,279.750046
124,7.412218,-1.000000,0.000164,1.584924,2097.852539,31239.564640,0.138880,1114.149109,44.989921,796.114082,72.150208,3.614400,2.530912,3.003456,671.239454,147.046752,3.405664,281.589504
125,7.371787,-1.000000,0.000165,1.778770,2074.645264,31589.014829,0.132672,1105.848877,42.841985,782.616150,71.596542,3.609056,2.283648,3.177344,666.758753,146.623296,3.404160,278.922977
126,7.475366,-1.000000,0.000166,1.459992,2158.826904,30357.227747,0.769664,1143.432907,43.426496,819.618637,76.315842,3.606752,2.311488,3.199872,687.705029,148.749889,3.693856,291.121433
127,7.346136,-1.000000,0.000168,1.830735,2142.818115,30584.023690,0.586272,1142.513992,42.972608,807.313400,76.028030,3.937760,2.444896,3.855392,688.318720,151.369279,3.980960,286.458397
128,7.378011,-1.000000,0.000169,1.818177,2123.059082,30868.665199,0.144384,1122.115295,43.138016,816.434494,70.815292,3.608512,2.801856,2.982848,673.497089,147.500991,3.406080,285.499104
129,7.351667,-1.000000,0.000170,1.629385,2064.123291,31750.041427,0.140032,1103.517776,41.631840,776.232574,69.999329,3.612448,2.322944,2.980928,665.793892,146.508864,2.949696,277.522205
130,7.400733,-1.000000,0.000172,1.384056,2109.140869,31072.367407,0.142112,1121.675049,43.316160,794.161179,74.617218,3.606336,2.311456,2.976672,677.760094,147.626176,3.215712,282.410881
131,7.421460,-1.000000,0.000173,1.227111,2087.464600,31395.023423,0.130976,1106.868683,42.873088,791.170143,74.864609,3.935936,2.315584,2.984832,664.734941,148.313856,2.951392,280.185154
132,7.421988,-1.000000,0.000174,1.217570,2057.292969,31855.453256,0.136608,1100.359558,41.670719,775.014778,69.768318,3.601120,2.951072,2.975968,662.224222,145.909632,3.177600,278.317059
133,7.443339,-1.000000,0.000176,1.235465,2067.447754,31698.987254,0.630080,1107.032349,39.763488,779.698395,69.774658,3.611392,2.325248,3.540384,665.879742,148.438879,3.130528,277.345856
134,7.288411,-1.000000,0.000177,1.305295,2067.028564,31705.415748,0.136544,1114.101791,40.234944,772.381790,69.777885,3.615360,2.315232,2.987456,669.440193,149.936673,3.409408,280.437702
135,7.346767,-1.000000,0.000178,1.346661,2095.605225,31273.065762,0.141216,1129.039520,41.895392,778.808167,71.233345,4.520544,2.319808,2.995776,678.350080,148.104832,2.959584,287.582401
136,7.332061,-1.000000,0.000179,1.428907,2118.010010,30942.252255,0.321312,1124.897141,43.922912,806.116707,70.401794,3.604736,3.558432,3.260096,678.362310,147.721343,2.945280,283.805439
137,7.411819,-1.000000,0.000181,1.684696,2052.166016,31935.038150,0.133056,1095.973114,41.931104,773.833214,69.774849,3.608512,2.311168,2.980800,658.919199,146.742815,2.950528,277.585278
138,7.246812,-1.000000,0.000182,1.882929,2117.205078,30954.016064,0.638624,1121.718979,42.660832,804.425797,74.525055,3.599968,2.317440,2.994624,673.554651,147.765345,3.098720,285.602631
139,7.259410,-1.000000,0.000183,1.719668,2133.162109,30722.465823,0.672384,1130.791840,42.073312,810.438622,75.104706,3.611616,2.778784,3.429248,679.940607,148.608224,2.945792,285.688702
140,7.255843,-1.000000,0.000185,1.558594,2072.666260,31619.176359,2.095296,1103.947586,43.062784,781.351196,71.504227,3.612448,2.317600,2.984768,668.423140,142.456831,2.943616,279.673634
141,7.236707,-1.000000,0.000186,1.335206,2070.405273,31653.706084,0.136736,1107.470352,41.546432,781.067726,69.769501,3.604768,2.317984,2.980480,666.449570,149.539072,3.472992,277.145985
142,7.211658,-1.000000,0.000187,1.334527,2067.537842,31697.606049,0.140704,1101.523468,41.702560,782.795135,69.771233,3.605088,2.313952,2.981312,666.331549,144.290559,3.355872,276.653667
