step,type,loss,lr,norm,dt_ms,tok_per_sec
193,train,6.727575,2.295858e-04,0.6630,1069.90,61254.13
194,train,6.718274,2.307692e-04,0.3230,1066.38,61456.79
195,train,6.810328,2.319527e-04,0.6136,1059.72,61842.60
196,train,6.843378,2.331361e-04,0.7130,1063.18,61641.58
197,train,6.832364,2.343195e-04,0.6050,1085.30,60385.27
198,train,6.728377,2.355030e-04,0.7412,1090.85,60077.65
199,train,6.733538,2.366864e-04,0.5583,1087.57,60259.06
200,train,6.758579,2.378698e-04,0.5895,1095.22,59838.01
201,train,6.730436,2.390533e-04,0.4882,1089.72,60140.47
202,train,6.528508,2.402367e-04,0.4027,1087.83,60244.64
203,train,6.653002,2.414201e-04,0.5713,1065.45,61510.19
204,train,6.634900,2.426036e-04,0.4200,1091.99,60015.41
205,train,6.692142,2.437870e-04,0.6948,1074.26,61005.93
206,train,6.717749,2.449704e-04,0.4693,1087.10,60285.36
207,train,6.605871,2.461538e-04,0.5807,1083.88,60464.37
208,train,6.864058,2.473373e-04,0.4569,1088.27,60220.12
209,train,6.626099,2.485207e-04,0.4279,1075.74,60921.55
210,train,6.762385,2.497041e-04,0.4394,1084.58,60425.33
211,train,6.672838,2.508876e-04,0.4419,1088.52,60206.66
212,train,6.631552,2.520710e-04,0.5078,1086.56,60315.35
213,train,6.577994,2.532544e-04,0.3937,1093.21,59948.08
214,train,6.662826,2.544379e-04,0.3476,1079.48,60710.61
215,train,6.572722,2.556213e-04,0.4661,1092.64,59979.69
216,train,6.647885,2.568047e-04,0.4683,1059.99,61827.27
217,train,6.534902,2.579882e-04,0.4255,1062.23,61696.83
218,train,6.535004,2.591716e-04,0.5239,1070.82,61201.68
219,train,6.604561,2.603550e-04,0.5041,1079.29,60721.23
220,train,6.641304,2.615385e-04,0.4568,1079.65,60701.00
221,train,6.523313,2.627219e-04,0.4947,1060.16,61817.10
222,train,6.501039,2.639053e-04,0.5065,1067.13,61413.59
223,train,6.674253,2.650888e-04,0.4453,1087.70,60251.64
224,train,6.567313,2.662722e-04,0.5286,1079.24,60724.29
225,train,6.635232,2.674556e-04,0.4481,1060.44,61800.52
226,train,6.475161,2.686391e-04,0.6492,1060.11,61819.80
227,train,6.626309,2.698225e-04,0.6413,1058.71,61901.98
228,train,6.555148,2.710059e-04,0.5868,1079.87,60689.06
229,train,6.549960,2.721893e-04,0.6970,1078.93,60741.75
230,train,6.458964,2.733728e-04,0.4962,1096.98,59742.01
231,train,6.511439,2.745562e-04,0.5399,1085.11,60395.54
232,train,6.495315,2.757396e-04,0.4500,1086.70,60307.42
233,train,6.426365,2.769231e-04,0.4435,1061.24,61754.34
234,train,6.464613,2.781065e-04,0.3505,1061.67,61728.94
235,train,6.493740,2.792899e-04,0.6119,1059.14,61876.70
236,train,6.542673,2.804734e-04,0.5272,1061.03,61766.64
237,train,6.422490,2.816568e-04,0.7380,1058.99,61885.34
238,train,6.340220,2.828402e-04,0.4640,1062.05,61707.24
239,train,6.530493,2.840237e-04,0.6009,1062.48,61682.37
240,train,6.495959,2.852071e-04,0.4852,1058.89,61891.40
241,train,6.693120,2.863905e-04,0.8197,1062.37,61688.76
242,train,6.578988,2.875740e-04,0.5173,1069.64,61269.33
243,train,6.730960,2.887574e-04,1.0721,1061.32,61749.40
244,train,6.585084,2.899408e-04,0.5099,1062.74,61666.77
245,train,6.634287,2.911243e-04,0.5911,1060.04,61824.19
246,train,6.443461,2.923077e-04,0.4770,1056.51,62030.89
247,train,6.516682,2.934911e-04,0.5601,1062.99,61652.57
248,train,6.492430,2.946746e-04,0.3641,1061.97,61711.74
249,train,6.509843,2.958580e-04,0.5957,1061.59,61733.64
250,train,6.477549,2.970414e-04,0.4110,1060.05,61823.37
251,train,6.573726,2.982249e-04,0.5795,1060.04,61824.32
252,train,6.671799,2.994083e-04,0.7465,1060.96,61770.68
253,train,6.390673,3.005917e-04,0.6855,1064.05,61590.82
254,train,6.390948,3.017751e-04,0.6854,1078.70,60754.76
255,train,6.454851,3.029586e-04,0.6067,1060.78,61781.01
256,train,6.447857,3.041420e-04,0.7266,1081.00,60625.22
257,train,6.348608,3.053254e-04,0.5664,1079.98,60682.56
258,train,6.856055,3.065089e-04,0.7822,1089.76,60138.06
259,train,6.353686,3.076923e-04,0.6198,1065.93,61482.41
260,train,6.477030,3.088757e-04,0.6284,1061.42,61743.70
261,train,6.554501,3.100592e-04,0.5866,1064.67,61555.07
262,train,6.466031,3.112426e-04,0.5915,1060.82,61778.83
263,train,6.550312,3.124260e-04,0.7590,1081.59,60592.05
264,train,6.494956,3.136095e-04,0.4318,1097.35,59722.12
265,train,6.589221,3.147929e-04,0.9459,1084.93,60405.92
266,train,6.450928,3.159763e-04,0.6441,1084.63,60422.29
267,train,6.442977,3.171598e-04,0.9045,1068.18,61352.81
268,train,6.472676,3.183432e-04,0.5758,1058.28,61926.91
269,train,6.574286,3.195266e-04,0.6871,1058.94,61888.54
270,train,6.410799,3.207101e-04,0.6382,1060.28,61809.80
271,train,6.352671,3.218935e-04,0.5647,1073.05,61074.56
272,train,6.350074,3.230769e-04,0.5827,1089.68,60142.21
273,train,6.512694,3.242604e-04,0.5860,1072.74,61092.33
274,train,6.382222,3.254438e-04,0.4889,1060.76,61782.38
275,train,6.225382,3.266272e-04,0.4694,1059.82,61836.74
276,train,6.311526,3.278107e-04,0.5684,1072.93,61081.09
277,train,6.311494,3.289941e-04,0.5767,1072.64,61097.98
278,train,6.167206,3.301775e-04,0.6018,1068.47,61336.30
279,train,6.446623,3.313609e-04,0.8430,1057.61,61965.88
280,train,6.362028,3.325444e-04,0.7049,1062.77,61665.08
281,train,6.239160,3.337278e-04,0.7136,1059.46,61857.74
282,train,6.306027,3.349112e-04,0.5972,1081.13,60617.90
283,train,6.264468,3.360947e-04,0.8096,1098.37,59666.45
284,train,6.408059,3.372781e-04,0.5410,1063.19,61640.88
285,train,6.367234,3.384615e-04,0.5616,1076.63,60871.24
286,train,6.330744,3.396450e-04,0.5777,1076.04,60904.54
287,train,6.332075,3.408284e-04,0.5607,1078.14,60785.99
288,train,6.256678,3.420118e-04,0.5924,1070.07,61244.73
289,train,6.353937,3.431953e-04,0.5908,1059.53,61854.12
290,train,6.284636,3.443787e-04,0.5070,1090.35,60105.55
291,train,6.303833,3.455621e-04,0.5307,1082.41,60546.57
292,train,6.533150,3.467456e-04,0.5313,1064.82,61546.52
293,train,6.402540,3.479290e-04,0.5557,1076.53,60876.89
294,train,6.334516,3.491124e-04,0.7366,1103.64,59381.83
295,train,6.277030,3.502959e-04,0.6486,1098.31,59670.08
296,train,6.264155,3.514793e-04,0.5506,1071.00,61191.35
297,train,6.262956,3.526627e-04,0.5066,1083.53,60484.03
298,train,6.190259,3.538462e-04,0.5052,1068.72,61321.73
299,train,6.092510,3.550296e-04,0.5059,1073.20,61065.78
300,train,6.389393,3.562130e-04,0.6691,1072.62,61098.77
301,train,6.400574,3.573964e-04,0.5368,1078.99,60738.54
302,train,6.094995,3.585799e-04,0.5425,1083.99,60457.97
303,train,6.258337,3.597633e-04,0.5336,1066.59,61444.66
304,train,6.131647,3.609467e-04,0.6735,1066.12,61471.54
305,train,6.267402,3.621302e-04,0.7755,1063.50,61623.14
306,train,6.102531,3.633136e-04,0.5924,1064.78,61548.62
307,train,6.211762,3.644970e-04,0.6862,1063.90,61599.72
308,train,6.271848,3.656805e-04,0.4380,1064.74,61551.19
309,train,6.245286,3.668639e-04,0.5876,1062.02,61708.77
310,train,6.423675,3.680473e-04,0.6433,1061.62,61732.35
311,train,6.418422,3.692308e-04,0.5708,1064.44,61568.56
312,train,6.137728,3.704142e-04,0.5526,1063.54,61620.79
313,train,6.311620,3.715976e-04,0.6901,1064.50,61564.94
314,train,6.295139,3.727811e-04,0.4661,1082.54,60539.18
315,train,6.382465,3.739645e-04,0.4584,1076.22,60894.37
316,train,6.290038,3.751479e-04,0.4047,1080.97,60626.87
317,train,6.293519,3.763314e-04,0.4514,1065.83,61488.27
318,train,6.180221,3.775148e-04,0.3537,1061.29,61751.22
319,train,6.489395,3.786982e-04,0.4963,1061.96,61712.27
320,train,6.287138,3.798817e-04,0.4354,1064.53,61563.08
321,train,6.154157,3.810651e-04,0.4997,1068.24,61349.45
322,train,6.148685,3.822485e-04,0.4061,1062.58,61676.32
323,train,6.261458,3.834320e-04,0.5242,1063.82,61604.57
324,train,6.381463,3.846154e-04,0.4729,1064.51,61564.36
325,train,6.313453,3.857988e-04,0.5261,1062.62,61674.12
326,train,6.271602,3.869822e-04,0.5509,1064.07,61589.89
327,train,6.207652,3.881657e-04,0.3822,1063.36,61630.88
328,train,6.157271,3.893491e-04,0.5222,1062.81,61663.20
329,train,6.144003,3.905325e-04,0.4277,1063.44,61626.58
330,train,6.374272,3.917160e-04,0.5087,1062.92,61656.37
331,train,6.167545,3.928994e-04,0.5197,1061.65,61730.27
332,train,6.326667,3.940828e-04,0.9097,1068.33,61344.43
333,train,6.141631,3.952663e-04,0.7339,1062.49,61681.73
334,train,6.217390,3.964497e-04,0.7496,1065.16,61527.14
335,train,6.357191,3.976331e-04,1.0423,1064.82,61546.43
336,train,6.129350,3.988166e-04,0.6648,1063.75,61608.28
337,train,6.177659,4.000000e-04,0.8190,1066.52,61448.55
338,train,6.181066,4.000000e-04,0.6013,1067.47,61393.99
339,train,6.200911,3.999999e-04,0.5060,1064.05,61591.08
340,train,6.193465,3.999996e-04,0.6642,1065.37,61514.86
341,train,6.145877,3.999991e-04,0.3985,1065.37,61514.97
342,train,6.145211,3.999985e-04,0.5131,1061.96,61712.17
343,train,6.185367,3.999976e-04,0.5625,1062.39,61687.35
344,train,6.256223,3.999966e-04,0.3933,1064.03,61592.09
345,train,6.132581,3.999953e-04,0.4544,1065.48,61508.17
346,train,6.176564,3.999939e-04,0.6813,1065.43,61511.58
347,train,6.175692,3.999922e-04,0.5573,1067.27,61405.07
348,train,6.243921,3.999904e-04,0.5801,1066.92,61425.55
349,train,6.415509,3.999884e-04,0.6270,1074.60,60986.27
350,train,6.075928,3.999862e-04,1.9580,1093.31,59942.53
351,train,6.224924,3.999838e-04,1.2393,1077.62,60815.35
352,train,6.134004,3.999812e-04,0.6651,1127.51,58124.46
353,train,6.361624,3.999785e-04,0.8531,1084.70,60418.40
354,train,6.195677,3.999755e-04,0.6586,1062.31,61691.81
355,train,6.199893,3.999723e-04,0.6914,1064.23,61580.94
356,train,6.171618,3.999690e-04,0.5471,1095.26,59835.75
357,train,6.290756,3.999654e-04,0.6697,1073.82,61030.45
358,train,6.067976,3.999617e-04,0.5908,1063.85,61602.88
359,train,6.122110,3.999578e-04,0.6537,1065.49,61507.64
360,train,6.143661,3.999537e-04,0.6285,1065.05,61533.46
361,train,6.290873,3.999494e-04,0.7185,1064.69,61554.27
362,train,6.132166,3.999449e-04,0.6643,1063.61,61616.32
363,train,6.211022,3.999402e-04,1.0397,1063.98,61595.33
364,train,6.210234,3.999353e-04,0.5728,1062.26,61695.09
365,train,6.238663,3.999302e-04,0.5560,1063.16,61642.60
366,train,6.125381,3.999249e-04,0.6526,1068.35,61343.16
367,train,6.212717,3.999195e-04,0.5118,1061.77,61723.25
368,train,6.063699,3.999138e-04,0.5475,1064.66,61555.55
369,train,6.048342,3.999080e-04,0.6435,1063.50,61623.04
370,train,6.101777,3.999020e-04,0.4610,1067.72,61379.58
371,train,6.062348,3.998958e-04,0.6558,1064.51,61564.59
372,train,6.112381,3.998893e-04,0.5067,1065.80,61489.88
373,train,6.390584,3.998827e-04,0.5873,1064.49,61565.68
374,train,6.250944,3.998759e-04,0.7081,1066.24,61464.75
375,train,6.506310,3.998690e-04,0.6646,1067.85,61371.87
376,train,6.205977,3.998618e-04,0.4647,1063.59,61617.66
377,train,6.228019,3.998544e-04,0.4453,1073.57,61045.21
378,train,6.358203,3.998468e-04,0.5276,1063.61,61616.36
379,train,6.323361,3.998391e-04,0.5371,1077.43,60826.27
380,train,6.320497,3.998311e-04,0.5890,1077.49,60823.09
381,train,6.281466,3.998230e-04,0.6401,1065.07,61532.39
382,train,6.287726,3.998147e-04,0.5672,1070.43,61224.10
383,train,6.234967,3.998062e-04,0.4080,1066.57,61445.57
384,train,6.370174,3.997975e-04,0.4421,1068.49,61335.39
385,train,6.296208,3.997886e-04,0.5449,1064.58,61560.58
386,train,6.213893,3.997795e-04,0.4145,1066.19,61467.43
387,train,6.182308,3.997702e-04,0.5616,1065.13,61528.63
388,train,6.320328,3.997607e-04,0.5285,1062.92,61656.49
389,train,6.340472,3.997510e-04,0.4491,1062.29,61693.36
390,train,6.317805,3.997412e-04,0.4451,1065.27,61520.74
391,train,6.291323,3.997311e-04,0.5041,1067.00,61420.85
392,train,6.166851,3.997209e-04,0.6287,1065.81,61489.48
393,train,6.196570,3.997105e-04,0.4298,1064.22,61581.52
394,train,6.200605,3.996999e-04,0.4900,1065.51,61506.74
395,train,6.191617,3.996890e-04,0.4670,1064.61,61558.64
396,train,6.183417,3.996780e-04,0.5202,1083.40,60491.11
397,train,6.180031,3.996668e-04,0.4754,1098.36,59667.06
398,train,6.346810,3.996555e-04,0.5357,1099.15,59624.52
399,train,6.215477,3.996439e-04,0.5385,1069.24,61292.13
400,train,6.208032,3.996321e-04,0.4383,1072.41,61110.72
401,train,6.367332,3.996202e-04,0.4416,1071.30,61174.05
402,train,6.277485,3.996080e-04,0.5625,1072.41,61110.84
403,train,6.122963,3.995957e-04,0.4895,1094.05,59902.46
404,train,6.345991,3.995831e-04,0.4729,1064.95,61538.76
405,train,6.264559,3.995704e-04,0.4947,1084.72,60417.65
406,train,6.301316,3.995575e-04,0.4460,1089.33,60161.60
407,train,6.191586,3.995444e-04,0.6092,1068.93,61309.84
408,train,6.227509,3.995311e-04,0.4754,1064.34,61574.26
409,train,6.242229,3.995176e-04,0.4435,1067.92,61368.00
410,train,6.299653,3.995039e-04,0.4263,1065.95,61481.33
411,train,6.145816,3.994901e-04,0.4184,1068.38,61341.52
412,train,6.258483,3.994760e-04,0.5015,1078.76,60751.25
413,train,6.243640,3.994617e-04,0.4573,1093.18,59949.85
414,train,6.193108,3.994473e-04,0.7883,1089.31,60162.93
415,train,6.127820,3.994327e-04,0.7200,1082.82,60523.62
416,train,6.223939,3.994178e-04,0.6623,1067.52,61390.92
417,train,6.200883,3.994028e-04,0.6333,1065.52,61506.25
418,train,6.231872,3.993876e-04,0.5814,1065.72,61494.49
419,train,6.310309,3.993722e-04,0.4665,1092.21,60003.20
420,train,6.183702,3.993566e-04,0.5140,1079.60,60704.16
421,train,6.291227,3.993409e-04,0.6371,1077.41,60827.42
422,train,6.115942,3.993249e-04,0.5980,1081.29,60609.26
423,train,6.163790,3.993087e-04,0.4987,1096.59,59763.41
424,train,6.212857,3.992924e-04,0.5883,1094.57,59873.52
425,train,6.190922,3.992758e-04,0.4125,1090.85,60077.86
426,train,6.115487,3.992591e-04,0.4423,1087.83,60244.51
427,train,6.161441,3.992422e-04,0.3769,1072.28,61118.56
428,train,6.194726,3.992251e-04,0.4199,1069.15,61297.28
429,train,6.138170,3.992078e-04,0.4512,1068.50,61334.76
430,train,6.051902,3.991903e-04,0.5360,1084.40,60435.09
431,train,6.077658,3.991726e-04,0.3736,1090.84,60078.39
432,train,6.069505,3.991547e-04,0.4346,1068.18,61353.13
433,train,6.077583,3.991367e-04,0.4877,1084.10,60452.20
434,train,6.142700,3.991184e-04,0.5044,1071.77,61147.67
