step,type,loss,lr,norm,dt_ms,tok_per_sec
49,train,9.681826,5.917160e-05,1.7293,1080.03,60679.68
50,train,9.558894,6.035503e-05,1.7580,1071.89,61140.32
51,train,9.504436,6.153846e-05,1.8143,1091.03,60068.02
52,train,9.540798,6.272189e-05,1.6635,1057.01,62001.03
53,train,9.497931,6.390533e-05,1.7139,1056.49,62032.09
54,train,9.465214,6.508876e-05,1.6838,1057.32,61983.15
55,train,9.455319,6.627219e-05,1.6427,1059.58,61850.85
56,train,9.419102,6.745562e-05,1.6389,1062.30,61692.53
57,train,9.389656,6.863905e-05,1.6581,1059.76,61840.29
58,train,9.345472,6.982249e-05,1.6809,1062.41,61685.98
59,train,9.374360,7.100592e-05,1.5765,1062.90,61657.64
60,train,9.271870,7.218935e-05,1.6317,1063.30,61634.69
61,train,9.246220,7.337278e-05,1.6503,1064.45,61567.67
62,train,9.228855,7.455621e-05,1.6311,1063.73,61609.81
63,train,9.243139,7.573964e-05,1.5542,1061.18,61757.58
64,train,9.164428,7.692308e-05,1.6464,1093.07,59956.06
65,train,9.167645,7.810651e-05,1.5985,1061.43,61742.89
66,train,9.085166,7.928994e-05,1.6341,1082.92,60518.11
67,train,9.044045,8.047337e-05,1.6968,1064.95,61538.86
68,train,9.050502,8.165680e-05,1.6000,1062.84,61661.16
69,train,8.996910,8.284024e-05,1.6167,1061.33,61748.71
70,train,8.995001,8.402367e-05,1.5968,1062.36,61689.00
71,train,8.917089,8.520710e-05,1.6352,1058.76,61898.59
72,train,8.886091,8.639053e-05,1.6148,1074.41,60997.32
73,train,8.867170,8.757396e-05,1.6013,1077.20,60839.49
74,train,8.858090,8.875740e-05,1.5669,1062.76,61665.60
75,train,8.801774,8.994083e-05,1.5920,1060.70,61785.56
76,train,8.755803,9.112426e-05,1.6389,1059.31,61866.70
77,train,8.747583,9.230769e-05,1.5507,1058.00,61943.44
78,train,8.714366,9.349112e-05,1.5726,1059.15,61875.81
79,train,8.698312,9.467456e-05,1.5227,1062.99,61652.48
80,train,8.676858,9.585799e-05,1.5293,1085.54,60371.57
81,train,8.604016,9.704142e-05,1.6132,1085.59,60368.93
82,train,8.582269,9.822485e-05,1.5513,1081.72,60584.76
83,train,8.536862,9.940828e-05,1.5369,1080.71,60641.70
84,train,8.540859,1.005917e-04,1.5309,1086.11,60340.31
85,train,8.461645,1.017751e-04,1.5070,1062.80,61663.45
86,train,8.513309,1.029586e-04,1.4373,1074.39,60998.39
87,train,8.380632,1.041420e-04,1.5417,1079.38,60716.13
88,train,8.370812,1.053254e-04,1.4604,1071.60,61157.10
89,train,8.427890,1.065089e-04,1.4423,1071.78,61146.96
90,train,8.280696,1.076923e-04,1.4580,1076.55,60876.07
91,train,8.314735,1.088757e-04,1.4762,1072.72,61093.27
92,train,8.284191,1.100592e-04,1.4435,1069.81,61259.48
93,train,8.215232,1.112426e-04,1.4333,1071.53,61161.38
94,train,8.137884,1.124260e-04,1.4624,1070.55,61216.85
95,train,8.191430,1.136095e-04,1.3840,1071.90,61140.13
96,train,8.143523,1.147929e-04,1.3802,1070.54,61217.90
97,train,8.077050,1.159763e-04,1.3972,1084.37,60436.73
98,train,8.055905,1.171598e-04,1.3684,1060.13,61818.67
99,train,8.079510,1.183432e-04,1.3562,1058.64,61905.79
100,train,8.094591,1.195266e-04,1.3226,1069.90,61254.31
101,train,8.035460,1.207101e-04,1.3648,1058.95,61887.75
102,train,8.075617,1.218935e-04,1.2349,1081.94,60572.40
103,train,8.043831,1.230769e-04,1.2130,1081.80,60580.51
104,train,7.900519,1.242604e-04,1.2826,1061.90,61716.01
105,train,7.899521,1.254438e-04,1.3583,1062.17,61700.26
106,train,7.851724,1.266272e-04,1.1999,1066.50,61449.66
107,train,7.827260,1.278107e-04,1.1929,1075.06,60960.47
108,train,7.887883,1.289941e-04,1.1526,1060.98,61769.07
109,train,7.838545,1.301775e-04,1.1195,1057.03,62000.09
110,train,7.912047,1.313609e-04,1.0446,1056.83,62011.72
111,train,7.806337,1.325444e-04,1.0512,1069.14,61297.61
112,train,7.770913,1.337278e-04,1.0512,1076.92,60855.00
113,train,7.605753,1.349112e-04,1.1097,1071.02,61189.99
114,train,7.556708,1.360947e-04,1.1302,1088.64,60199.70
115,train,7.621829,1.372781e-04,1.0003,1065.92,61483.13
116,train,7.570214,1.384615e-04,0.9558,1061.54,61736.99
117,train,7.644577,1.396450e-04,0.9249,1076.26,60892.60
118,train,7.408346,1.408284e-04,1.0230,1074.21,61008.52
119,train,7.410182,1.420118e-04,0.9176,1079.46,60711.87
120,train,7.525222,1.431953e-04,0.8901,1063.76,61608.00
121,train,7.521061,1.443787e-04,0.8533,1068.03,61361.84
122,train,7.442521,1.455621e-04,0.8101,1064.03,61592.13
123,train,7.459236,1.467456e-04,0.7217,1066.54,61447.34
124,train,7.436677,1.479290e-04,0.7784,1097.55,59711.11
125,train,7.424591,1.491124e-04,1.3789,1088.41,60212.53
126,train,7.479627,1.502959e-04,0.8139,1094.10,59899.25
127,train,7.337079,1.514793e-04,0.8381,1088.66,60198.68
128,train,7.372698,1.526627e-04,0.6163,1065.40,61513.09
129,train,7.367767,1.538462e-04,0.7476,1059.64,61847.67
130,train,7.410686,1.550296e-04,0.6041,1070.06,61245.18
131,train,7.436429,1.562130e-04,0.5804,1076.18,60896.94
132,train,7.422527,1.573964e-04,0.5091,1084.12,60450.72
133,train,7.436324,1.585799e-04,0.5521,1091.33,60051.24
134,train,7.286832,1.597633e-04,0.7045,1080.00,60681.43
135,train,7.333826,1.609467e-04,0.6553,1091.75,60028.53
136,train,7.308372,1.621302e-04,0.5633,1082.11,60563.35
137,train,7.377681,1.633136e-04,0.4448,1077.35,60830.60
138,train,7.217852,1.644970e-04,0.5263,1075.84,60916.22
139,train,7.243103,1.656805e-04,0.4708,1099.57,59601.63
140,train,7.242742,1.668639e-04,0.4151,1084.41,60434.70
141,train,7.216763,1.680473e-04,0.4618,1072.61,61099.44
142,train,7.186659,1.692308e-04,0.5668,1064.30,61576.54
143,train,7.179031,1.704142e-04,0.4127,1074.51,60991.75
144,train,7.294716,1.715976e-04,0.4041,1069.30,61288.93
145,train,7.143533,1.727811e-04,0.4488,1066.57,61445.83
146,train,7.399500,1.739645e-04,0.6493,1072.54,61103.34
147,train,7.208081,1.751479e-04,0.3897,1078.66,60756.85
148,train,7.133691,1.763314e-04,0.4769,1069.04,61303.56
149,train,7.321898,1.775148e-04,0.3737,1076.45,60881.65
150,train,7.826399,1.786982e-04,0.8050,1086.84,60299.77
151,train,7.909043,1.798817e-04,0.8868,1075.12,60956.70
152,train,7.240498,1.810651e-04,0.5538,1063.15,61643.46
153,train,7.083602,1.822485e-04,0.5661,1077.93,60797.84
154,train,7.152182,1.834320e-04,0.5842,1092.16,60005.65
155,train,8.768608,1.846154e-04,4.9407,1068.25,61348.84
156,train,7.863838,1.857988e-04,2.5655,1073.02,61076.27
157,train,7.130073,1.869822e-04,4.1342,1069.64,61269.27
158,train,7.125178,1.881657e-04,3.8775,1076.89,60856.90
159,train,7.054703,1.893491e-04,1.0048,1089.12,60173.28
160,train,7.088655,1.905325e-04,1.9425,1104.15,59354.00
161,train,7.157951,1.917160e-04,1.6361,1070.28,61232.64
162,train,7.137343,1.928994e-04,1.1251,1120.23,58502.42
163,train,7.138316,1.940828e-04,1.0526,1114.36,58810.22
164,train,7.078569,1.952663e-04,1.2255,1063.36,61631.21
165,train,7.102819,1.964497e-04,0.7415,1065.34,61516.37
166,train,7.032559,1.976331e-04,0.6444,1062.69,61669.64
167,train,7.088634,1.988166e-04,0.6956,1066.64,61441.45
168,train,7.030109,2.000000e-04,0.6397,1075.01,60963.10
169,train,7.158071,2.011834e-04,0.6031,1070.96,61193.52
170,train,6.956844,2.023669e-04,0.6885,1074.29,61003.81
171,train,7.070483,2.035503e-04,0.5087,1071.23,61178.52
172,train,6.931424,2.047337e-04,0.6400,1071.11,61185.38
173,train,7.018274,2.059172e-04,0.7600,1077.94,60797.21
174,train,6.962625,2.071006e-04,0.5326,1078.34,60775.13
175,train,7.119497,2.082840e-04,0.7560,1068.36,61342.75
176,train,7.000062,2.094675e-04,0.6189,1065.29,61519.63
177,train,6.955272,2.106509e-04,0.5080,1103.99,59362.80
178,train,6.946611,2.118343e-04,0.4866,1092.13,60007.24
179,train,6.878125,2.130178e-04,0.5066,1092.64,59979.33
180,train,6.765169,2.142012e-04,0.5805,1084.60,60423.88
181,train,7.146042,2.153846e-04,0.6331,1062.15,61701.50
182,train,6.909616,2.165680e-04,0.7702,1073.19,61066.60
183,train,6.879658,2.177515e-04,0.7772,1074.69,60981.18
184,train,6.878644,2.189349e-04,0.5338,1075.39,60941.34
185,train,6.861738,2.201183e-04,0.5829,1082.22,60556.75
186,train,6.766652,2.213018e-04,0.4892,1092.21,60003.04
187,train,6.940286,2.224852e-04,0.4939,1074.81,60974.73
188,train,7.023761,2.236686e-04,0.4928,1071.39,61168.91
189,train,7.239936,2.248521e-04,1.1463,1074.46,60994.40
190,train,6.867798,2.260355e-04,0.4086,1078.92,60742.44
191,train,6.791287,2.272189e-04,0.5536,1107.89,59153.93
192,train,6.699787,2.284024e-04,0.4755,1098.33,59668.98
193,train,6.724657,2.295858e-04,0.6836,1102.39,59449.23
194,train,6.715273,2.307692e-04,0.3389,1109.36,59075.50
195,train,6.807391,2.319527e-04,0.6314,1084.20,60446.39
196,train,6.840356,2.331361e-04,0.7356,1065.73,61494.02
197,train,6.829337,2.343195e-04,0.6330,1083.07,60509.44
198,train,6.725396,2.355030e-04,0.7535,1063.42,61627.66
199,train,6.730798,2.366864e-04,0.5859,1059.01,61884.43
200,train,6.755442,2.378698e-04,0.6047,1072.93,61081.54
201,train,6.727663,2.390533e-04,0.5166,1094.15,59896.71
202,train,6.525616,2.402367e-04,0.4248,1076.85,60859.21
203,train,6.650163,2.414201e-04,0.5967,1098.46,59661.49
204,train,6.631744,2.426036e-04,0.4331,1095.69,59812.30
205,train,6.689235,2.437870e-04,0.7053,1101.91,59474.71
206,train,6.715217,2.449704e-04,0.4946,1093.71,59921.03
207,train,6.603199,2.461538e-04,0.5867,1085.11,60395.95
208,train,6.861599,2.473373e-04,0.4808,1080.92,60629.93
209,train,6.623500,2.485207e-04,0.4578,1089.78,60137.06
210,train,6.759330,2.497041e-04,0.4624,1085.56,60370.68
211,train,6.670425,2.508876e-04,0.4661,1072.64,61097.57
212,train,6.628682,2.520710e-04,0.5300,1076.20,60895.97
213,train,6.574972,2.532544e-04,0.4032,1068.92,61310.38
214,train,6.660401,2.544379e-04,0.3778,1072.79,61089.21
215,train,6.570132,2.556213e-04,0.4950,1092.67,59977.85
216,train,6.645510,2.568047e-04,0.4862,1089.23,60167.55
217,train,6.532730,2.579882e-04,0.4583,1082.98,60514.24
218,train,6.532428,2.591716e-04,0.5478,1097.30,59725.01
219,train,6.602582,2.603550e-04,0.5370,1094.84,59858.76
220,train,6.638889,2.615385e-04,0.4825,1088.79,60191.50
221,train,6.520749,2.627219e-04,0.5268,1094.19,59894.40
222,train,6.498755,2.639053e-04,0.5383,1093.87,59912.32
223,train,6.671671,2.650888e-04,0.4635,1089.39,60158.57
224,train,6.564913,2.662722e-04,0.5635,1080.21,60669.66
225,train,6.633016,2.674556e-04,0.4900,1064.93,61539.95
226,train,6.473048,2.686391e-04,0.6745,1092.55,59984.65
227,train,6.624588,2.698225e-04,0.6828,1073.02,61076.42
228,train,6.553003,2.710059e-04,0.6012,1075.75,60920.95
229,train,6.547827,2.721893e-04,0.7299,1100.76,59536.93
230,train,6.456521,2.733728e-04,0.5137,1079.11,60731.35
231,train,6.509356,2.745562e-04,0.5684,1084.13,60450.14
232,train,6.493087,2.757396e-04,0.4729,1097.04,59738.78
233,train,6.424455,2.769231e-04,0.4812,1073.49,61049.53
234,train,6.462528,2.781065e-04,0.3793,1088.35,60216.18
235,train,6.491815,2.792899e-04,0.6442,1074.30,61003.56
236,train,6.540729,2.804734e-04,0.5727,1076.22,60894.75
237,train,6.420532,2.816568e-04,0.7613,1083.27,60498.24
238,train,6.338281,2.828402e-04,0.5022,1075.65,60927.11
239,train,6.528699,2.840237e-04,0.6280,1075.64,60927.40
240,train,6.494047,2.852071e-04,0.5335,1070.07,61244.40
241,train,6.690421,2.863905e-04,0.8067,1067.17,61411.00
242,train,6.577112,2.875740e-04,0.5529,1076.16,60897.88
243,train,6.728296,2.887574e-04,1.0927,1074.93,60967.48
244,train,6.582463,2.899408e-04,0.4720,1109.42,59072.15
245,train,6.631695,2.911243e-04,0.5983,1093.86,59912.45
246,train,6.441147,2.923077e-04,0.4848,1072.47,61107.63
247,train,6.514162,2.934911e-04,0.5728,1070.65,61211.69
248,train,6.490173,2.946746e-04,0.3697,1072.02,61133.04
249,train,6.507537,2.958580e-04,0.5781,1065.77,61491.89
250,train,6.475424,2.970414e-04,0.4300,1069.41,61282.22
251,train,6.571102,2.982249e-04,0.5734,1069.06,61302.28
252,train,6.669022,2.994083e-04,0.7494,1086.69,60308.14
253,train,6.389040,3.005917e-04,0.7250,1115.27,58762.63
254,train,6.388473,3.017751e-04,0.6544,1097.68,59703.89
255,train,6.453093,3.029586e-04,0.6495,1064.37,61572.66
256,train,6.445892,3.041420e-04,0.7154,1061.37,61746.60
257,train,6.346899,3.053254e-04,0.6111,1062.46,61683.20
258,train,6.855657,3.065089e-04,0.8146,1061.13,61760.63
259,train,6.351735,3.076923e-04,0.6380,1062.11,61703.52
260,train,6.475359,3.088757e-04,0.6439,1065.02,61534.91
261,train,6.553159,3.100592e-04,0.6180,1063.57,61618.69
262,train,6.464819,3.112426e-04,0.6309,1064.23,61580.56
263,train,6.548654,3.124260e-04,0.7856,1063.33,61632.69
264,train,6.493734,3.136095e-04,0.4790,1067.40,61398.06
265,train,6.588346,3.147929e-04,1.0286,1066.45,61452.54
266,train,6.449415,3.159763e-04,0.6574,1061.69,61727.94
267,train,6.441674,3.171598e-04,0.9664,1062.16,61700.63
268,train,6.471257,3.183432e-04,0.6199,1068.05,61360.52
269,train,6.573130,3.195266e-04,0.7521,1067.54,61389.73
270,train,6.409065,3.207101e-04,0.6846,1064.90,61541.93
271,train,6.351370,3.218935e-04,0.5853,1062.35,61689.50
272,train,6.348808,3.230769e-04,0.6405,1062.97,61653.74
273,train,6.510828,3.242604e-04,0.6210,1060.35,61805.94
274,train,6.380534,3.254438e-04,0.5047,1062.38,61688.13
275,train,6.223568,3.266272e-04,0.4945,1062.64,61672.80
276,train,6.310225,3.278107e-04,0.6092,1064.13,61586.46
277,train,6.309791,3.289941e-04,0.5885,1064.35,61573.92
278,train,6.165163,3.301775e-04,0.6171,1066.11,61471.98
279,train,6.445395,3.313609e-04,0.8986,1063.54,61620.36
280,train,6.360421,3.325444e-04,0.7241,1066.33,61459.30
281,train,6.237776,3.337278e-04,0.7486,1065.13,61528.56
282,train,6.304770,3.349112e-04,0.6431,1068.65,61326.19
283,train,6.262568,3.360947e-04,0.8191,1066.46,61452.19
284,train,6.406982,3.372781e-04,0.5862,1063.93,61598.26
285,train,6.365593,3.384615e-04,0.5878,1066.06,61475.03
286,train,6.329759,3.396450e-04,0.6077,1062.74,61667.13
287,train,6.330740,3.408284e-04,0.5890,1061.07,61764.29
288,train,6.254782,3.420118e-04,0.6047,1060.19,61815.49
289,train,6.352377,3.431953e-04,0.6096,1064.14,61585.88
290,train,6.283109,3.443787e-04,0.5358,1064.16,61584.52
291,train,6.302615,3.455621e-04,0.5523,1061.74,61725.04
292,train,6.531669,3.467456e-04,0.5539,1057.29,61985.11
293,train,6.401241,3.479290e-04,0.5802,1060.11,61820.26
294,train,6.333374,3.491124e-04,0.7545,1064.50,61565.20
295,train,6.275564,3.502959e-04,0.6644,1065.72,61494.45
296,train,6.262779,3.514793e-04,0.5748,1067.50,61391.81
297,train,6.261877,3.526627e-04,0.5338,1062.07,61706.13
298,train,6.189301,3.538462e-04,0.5261,1068.40,61340.48
299,train,6.091350,3.550296e-04,0.5275,1065.16,61527.11
300,train,6.388347,3.562130e-04,0.6887,1063.67,61612.81
301,train,6.399540,3.573964e-04,0.5740,1065.04,61533.79
302,train,6.093425,3.585799e-04,0.5523,1065.28,61519.96
303,train,6.256688,3.597633e-04,0.5519,1064.32,61575.52
304,train,6.130602,3.609467e-04,0.7043,1064.95,61539.04
305,train,6.265997,3.621302e-04,0.7916,1066.07,61474.60
306,train,6.101360,3.633136e-04,0.6196,1063.36,61630.88
307,train,6.210543,3.644970e-04,0.7232,1063.07,61648.16
308,train,6.270805,3.656805e-04,0.4659,1062.94,61655.32
309,train,6.244135,3.668639e-04,0.6286,1061.93,61714.09
310,train,6.422569,3.680473e-04,0.6731,1064.31,61575.89
311,train,6.417111,3.692308e-04,0.6023,1062.93,61655.71
312,train,6.136446,3.704142e-04,0.5795,1061.39,61745.60
313,train,6.310450,3.715976e-04,0.7242,1062.37,61688.68
314,train,6.293947,3.727811e-04,0.4891,1061.87,61717.75
315,train,6.381283,3.739645e-04,0.4851,1063.67,61612.81
316,train,6.288686,3.751479e-04,0.4307,1065.86,61486.58
317,train,6.292045,3.763314e-04,0.4733,1062.18,61699.45
318,train,6.179141,3.775148e-04,0.3784,1061.17,61758.06
319,train,6.488125,3.786982e-04,0.5208,1065.90,61484.24
320,train,6.285970,3.798817e-04,0.4666,1060.29,61809.64
321,train,6.153131,3.810651e-04,0.5269,1060.04,61823.82
322,train,6.147470,3.822485e-04,0.4339,1062.47,61682.51
323,train,6.260327,3.834320e-04,0.5571,1061.24,61754.30
324,train,6.380198,3.846154e-04,0.5000,1061.27,61752.15
325,train,6.312593,3.857988e-04,0.5502,1065.56,61503.53
326,train,6.270714,3.869822e-04,0.5787,1061.02,61767.04
327,train,6.206575,3.881657e-04,0.4093,1064.34,61574.26
328,train,6.156271,3.893491e-04,0.5487,1062.28,61693.47
329,train,6.143058,3.905325e-04,0.4578,1062.05,61707.31
330,train,6.373527,3.917160e-04,0.5420,1065.12,61529.00
331,train,6.166647,3.928994e-04,0.5467,1061.30,61750.67
332,train,6.326053,3.940828e-04,0.9619,1063.77,61607.38
333,train,6.140840,3.952663e-04,0.7637,1061.74,61724.85
334,train,6.216615,3.964497e-04,0.7817,1062.80,61663.81
335,train,6.356181,3.976331e-04,1.0793,1061.70,61727.52
336,train,6.128522,3.988166e-04,0.7082,1065.11,61529.66
337,train,6.175904,4.000000e-04,0.8320,1063.69,61611.88
338,train,6.179752,4.000000e-04,0.6317,1062.53,61679.07
339,train,6.199455,3.999999e-04,0.5277,1061.31,61749.95
340,train,6.192100,3.999996e-04,0.6860,1064.18,61583.52
341,train,6.144939,3.999991e-04,0.4264,1063.62,61616.07
342,train,6.143802,3.999985e-04,0.5371,1064.60,61559.38
343,train,6.184190,3.999976e-04,0.5929,1063.51,61622.49
344,train,6.254916,3.999966e-04,0.4197,1062.45,61683.93
345,train,6.131209,3.999953e-04,0.4766,1066.24,61464.47
346,train,6.175593,3.999939e-04,0.7091,1066.81,61431.75
347,train,6.174626,3.999922e-04,0.5880,1061.92,61714.81
348,train,6.242771,3.999904e-04,0.6105,1065.10,61530.51
349,train,6.414212,3.999884e-04,0.6575,1063.57,61618.78
350,train,6.075853,3.999862e-04,2.0991,1062.89,61658.15
351,train,6.224379,3.999838e-04,1.2843,1063.23,61638.55
352,train,6.133102,3.999812e-04,0.7187,1064.81,61547.00
353,train,6.360198,3.999785e-04,0.8884,1062.91,61657.03
354,train,6.194507,3.999755e-04,0.6921,1064.17,61583.90
355,train,6.198269,3.999723e-04,0.7239,1062.25,61695.69
356,train,6.169907,3.999690e-04,0.5647,1063.58,61618.32
357,train,6.289387,3.999654e-04,0.7104,1060.41,61802.63
358,train,6.066491,3.999617e-04,0.6212,1060.70,61785.38
359,train,6.121206,3.999578e-04,0.6734,1068.08,61358.58
360,train,6.142763,3.999537e-04,0.6797,1063.90,61600.04
361,train,6.289425,3.999494e-04,0.7634,1064.59,61559.66
362,train,6.131217,3.999449e-04,0.6982,1063.57,61618.68
363,train,6.210537,3.999402e-04,1.0973,1064.65,61556.18
364,train,6.209678,3.999353e-04,0.6021,1062.42,61685.83
365,train,6.237516,3.999302e-04,0.5844,1064.31,61575.82
366,train,6.124434,3.999249e-04,0.6942,1061.60,61733.04
367,train,6.211460,3.999195e-04,0.5426,1064.02,61592.87
368,train,6.063034,3.999138e-04,0.5601,1062.43,61684.75
369,train,6.047638,3.999080e-04,0.6733,1062.89,61658.51
370,train,6.100554,3.999020e-04,0.4846,1065.96,61480.93
371,train,6.061226,3.998958e-04,0.6749,1062.13,61702.64
372,train,6.111338,3.998893e-04,0.5398,1062.34,61690.38
373,train,6.388718,3.998827e-04,0.6246,1061.02,61766.80
374,train,6.249614,3.998759e-04,0.7243,1063.33,61632.74
375,train,6.506146,3.998690e-04,0.7093,1064.30,61576.44
376,train,6.205053,3.998618e-04,0.4811,1065.09,61530.91
377,train,6.227088,3.998544e-04,0.4763,1062.43,61685.22
378,train,6.357237,3.998468e-04,0.5575,1064.11,61587.63
379,train,6.322244,3.998391e-04,0.5552,1063.11,61645.42
380,train,6.319664,3.998311e-04,0.6237,1063.46,61625.17
381,train,6.280579,3.998230e-04,0.6481,1064.37,61572.72
382,train,6.286806,3.998147e-04,0.5973,1063.83,61603.87
383,train,6.233905,3.998062e-04,0.4270,1063.67,61613.32
384,train,6.369220,3.997975e-04,0.4661,1065.69,61496.07
385,train,6.295152,3.997886e-04,0.5657,1063.82,61604.36
386,train,6.213037,3.997795e-04,0.4468,1062.32,61691.66
387,train,6.181312,3.997702e-04,0.5996,1065.12,61529.34
388,train,6.319630,3.997607e-04,0.5639,1062.28,61693.51
389,train,6.339543,3.997510e-04,0.4722,1062.90,61657.61
390,train,6.316866,3.997412e-04,0.4764,1061.42,61743.90
391,train,6.290720,3.997311e-04,0.5345,1062.44,61684.71
392,train,6.166145,3.997209e-04,0.6535,1066.51,61448.90
393,train,6.195954,3.997105e-04,0.4538,1063.66,61613.93
394,train,6.199596,3.996999e-04,0.5218,1066.09,61473.04
395,train,6.190908,3.996890e-04,0.4861,1063.77,61607.52
396,train,6.182808,3.996780e-04,0.5413,1063.13,61644.37
397,train,6.179687,3.996668e-04,0.5023,1064.68,61554.83
398,train,6.346567,3.996555e-04,0.5585,1064.17,61584.11
399,train,6.215304,3.996439e-04,0.5648,1062.40,61686.91
400,train,6.207182,3.996321e-04,0.4611,1064.43,61568.90
401,train,6.366023,3.996202e-04,0.4592,1064.68,61554.39
402,train,6.276685,3.996080e-04,0.5899,1065.02,61535.16
403,train,6.122000,3.995957e-04,0.5027,1066.05,61475.59
404,train,6.345045,3.995831e-04,0.5052,1061.48,61740.40
405,train,6.263480,3.995704e-04,0.5186,1063.10,61646.28
406,train,6.300714,3.995575e-04,0.4748,1063.32,61633.55
407,train,6.190866,3.995444e-04,0.6462,1062.63,61673.14
408,train,6.226900,3.995311e-04,0.5019,1082.21,60557.40
409,train,6.241700,3.995176e-04,0.4698,1066.41,61455.07
410,train,6.298887,3.995039e-04,0.4571,1063.14,61643.73
411,train,6.145450,3.994901e-04,0.4382,1060.84,61777.30
412,train,6.257978,3.994760e-04,0.5343,1063.20,61640.19
413,train,6.242866,3.994617e-04,0.4840,1062.21,61698.07
414,train,6.192345,3.994473e-04,0.8238,1062.50,61680.87
415,train,6.126887,3.994327e-04,0.7253,1062.98,61653.29
416,train,6.223104,3.994178e-04,0.6954,1062.02,61709.04
417,train,6.200011,3.994028e-04,0.6416,1060.49,61797.69
418,train,6.231194,3.993876e-04,0.6046,1064.10,61588.29
419,train,6.309745,3.993722e-04,0.4902,1062.61,61674.69
420,train,6.182906,3.993566e-04,0.5294,1063.11,61645.71
421,train,6.290494,3.993409e-04,0.6602,1065.00,61536.33
422,train,6.115342,3.993249e-04,0.6104,1063.70,61611.14
423,train,6.163518,3.993087e-04,0.5144,1062.48,61682.30
424,train,6.212431,3.992924e-04,0.6119,1059.83,61836.61
425,train,6.190039,3.992758e-04,0.4298,1059.73,61842.09
426,train,6.114909,3.992591e-04,0.4713,1064.25,61579.57
427,train,6.160658,3.992422e-04,0.3902,1064.03,61592.45
428,train,6.194215,3.992251e-04,0.4443,1077.76,60807.84
429,train,6.137434,3.992078e-04,0.4749,1078.75,60752.06
430,train,6.051332,3.991903e-04,0.5619,1090.88,60076.19
431,train,6.076958,3.991726e-04,0.3984,1079.78,60694.04
432,train,6.068587,3.991547e-04,0.4578,1091.50,60042.04
433,train,6.076761,3.991367e-04,0.5053,1084.03,60455.76
434,train,6.142159,3.991184e-04,0.5212,1062.24,61696.25
