step,type,loss,lr,norm,dt_ms,tok_per_sec
793,train,5.697499,3.805410e-04,0.8834,1091.37,60049.08
794,train,5.659988,3.804570e-04,0.8284,1089.77,60137.73
795,train,5.837432,3.803727e-04,0.8949,1088.64,60199.80
796,train,5.694493,3.802884e-04,0.8668,1090.18,60114.61
797,train,5.725225,3.802038e-04,0.7553,1088.17,60226.12
798,train,5.686729,3.801191e-04,0.7870,1088.03,60233.50
799,train,5.738631,3.800342e-04,0.7509,1087.18,60280.84
800,train,5.833333,3.799491e-04,1.0209,1087.98,60236.28
801,train,5.660066,3.798639e-04,0.9051,1088.73,60194.95
802,train,5.694073,3.797785e-04,0.8313,1088.75,60193.99
803,train,5.641340,3.796929e-04,0.9844,1088.02,60234.13
804,train,5.711408,3.796071e-04,0.7465,1087.34,60271.77
805,train,5.625653,3.795212e-04,0.8310,1087.79,60246.84
806,train,5.676822,3.794351e-04,0.7184,1089.28,60164.35
807,train,5.798957,3.793489e-04,0.7368,1088.60,60202.24
808,train,5.669250,3.792625e-04,0.7041,1086.84,60299.75
809,train,5.569330,3.791759e-04,0.7939,1088.61,60201.68
810,train,5.618407,3.790891e-04,0.6356,1086.45,60321.38
811,train,5.703708,3.790022e-04,0.6394,1088.50,60207.37
812,train,5.708039,3.789151e-04,0.6448,1089.36,60159.84
813,train,5.597788,3.788278e-04,0.6532,1090.51,60096.76
814,train,5.667640,3.787404e-04,0.6148,1089.32,60162.49
815,train,5.621478,3.786527e-04,0.6211,1088.89,60186.31
816,train,5.586905,3.785650e-04,0.5965,1089.55,60149.76
817,train,5.668582,3.784770e-04,0.6310,1087.98,60236.60
818,train,5.545570,3.783889e-04,0.5225,1087.74,60249.48
819,train,5.594162,3.783006e-04,0.6048,1087.54,60260.91
820,train,5.600945,3.782122e-04,0.6315,1086.47,60320.22
821,train,5.693638,3.781236e-04,0.6560,1087.75,60249.13
822,train,5.701127,3.780348e-04,0.5867,1088.87,60187.36
823,train,5.671967,3.779458e-04,0.5912,1089.52,60151.08
824,train,5.710375,3.778567e-04,0.8646,1088.49,60208.42
825,train,5.641380,3.777674e-04,0.5792,1087.56,60259.89
826,train,5.131137,3.776779e-04,1.6287,1089.07,60175.89
827,train,5.546613,3.775883e-04,0.8426,1087.21,60279.05
828,train,5.661436,3.774985e-04,0.7323,1087.58,60258.61
829,train,5.562726,3.774085e-04,0.7680,1088.60,60202.35
830,train,5.532058,3.773184e-04,0.8146,1088.71,60195.99
831,train,5.611243,3.772281e-04,0.6742,1086.96,60293.12
832,train,5.659880,3.771376e-04,0.9422,1087.23,60277.96
833,train,5.721683,3.770470e-04,0.8144,1088.06,60231.86
834,train,5.578781,3.769562e-04,0.8193,1088.18,60225.14
835,train,5.602970,3.768652e-04,0.7392,1086.67,60309.18
836,train,5.714761,3.767741e-04,0.6821,1086.83,60300.21
837,train,5.623356,3.766828e-04,0.7246,1087.85,60243.48
838,train,5.524056,3.765913e-04,0.6251,1088.64,60200.04
839,train,5.656777,3.764997e-04,0.6912,1088.50,60207.48
840,train,5.606585,3.764079e-04,0.6623,1087.23,60278.21
841,train,5.525024,3.763159e-04,0.5886,1086.48,60319.64
842,train,5.610967,3.762238e-04,0.8278,1089.62,60145.55
843,train,5.689135,3.761315e-04,0.6459,1087.85,60243.66
844,train,5.621944,3.760390e-04,0.7566,1088.19,60224.64
845,train,5.559819,3.759464e-04,0.6911,1086.99,60291.11
846,train,5.513925,3.758536e-04,0.6743,1089.02,60179.05
847,train,5.544448,3.757607e-04,0.6072,1088.64,60199.96
848,train,5.544724,3.756675e-04,0.6241,1087.84,60243.95
849,train,5.694414,3.755742e-04,0.6071,1087.78,60247.71
850,train,5.655500,3.754808e-04,0.6151,1088.14,60227.56
851,train,5.599957,3.753872e-04,0.6415,1088.70,60196.50
852,train,5.483513,3.752934e-04,0.5610,1087.80,60246.27
853,train,5.496161,3.751994e-04,0.5523,1088.10,60229.95
854,train,5.502993,3.751053e-04,0.7327,1087.61,60257.01
855,train,5.629837,3.750110e-04,0.7129,1086.62,60311.97
856,train,5.548079,3.749166e-04,0.8182,1086.78,60303.19
857,train,5.502613,3.748219e-04,0.7668,1088.89,60185.99
858,train,5.423505,3.747272e-04,0.7049,1087.66,60254.03
859,train,5.590174,3.746322e-04,0.7592,1086.35,60326.81
860,train,5.603369,3.745371e-04,0.7573,1086.16,60337.25
861,train,5.536062,3.744418e-04,0.5945,1086.71,60306.60
862,train,5.664671,3.743464e-04,0.6181,1087.42,60267.50
863,train,5.455358,3.742508e-04,0.7043,1088.19,60225.00
864,train,5.541078,3.741550e-04,0.6027,1086.99,60291.44
865,train,5.744767,3.740591e-04,0.5540,1087.16,60281.91
866,train,5.566784,3.739630e-04,0.5605,1088.30,60218.57
867,train,5.565831,3.738667e-04,0.5757,1087.04,60288.36
868,train,5.639044,3.737703e-04,0.6100,1087.33,60272.50
869,train,5.561606,3.736737e-04,0.5944,1087.19,60279.97
870,train,5.457702,3.735770e-04,0.5948,1089.57,60148.76
871,train,5.481298,3.734801e-04,0.6644,1088.22,60222.90
872,train,5.635635,3.733830e-04,0.6362,1087.31,60273.41
873,train,5.693776,3.732858e-04,0.7372,1088.74,60194.10
874,train,5.456202,3.731884e-04,0.5951,1087.72,60250.90
875,train,5.552462,3.730908e-04,0.7009,1087.38,60269.50
876,train,5.663513,3.729931e-04,0.9993,1086.76,60304.17
877,train,5.438181,3.728952e-04,0.7965,1088.10,60229.62
878,train,5.631773,3.727971e-04,0.6997,1087.38,60269.91
879,train,5.346422,3.726989e-04,0.7163,1087.93,60239.13
880,train,5.425247,3.726005e-04,0.6374,1086.74,60305.20
881,train,5.527469,3.725020e-04,1.0260,1086.23,60333.70
882,train,5.542521,3.724033e-04,0.6701,1088.40,60213.30
883,train,5.600556,3.723044e-04,0.6920,1087.87,60242.33
884,train,5.622252,3.722054e-04,0.6894,1087.08,60286.44
885,train,5.567749,3.721062e-04,0.8769,1087.97,60237.10
886,train,5.653982,3.720069e-04,0.8839,1087.29,60274.47
887,train,5.503011,3.719074e-04,0.7028,1088.67,60198.01
888,train,5.512144,3.718077e-04,0.6700,1089.06,60176.89
889,train,5.599270,3.717079e-04,0.7085,1088.47,60209.29
890,train,5.496050,3.716079e-04,0.6781,1086.69,60307.66
891,train,5.523195,3.715077e-04,0.6421,1088.45,60210.46
892,train,5.410914,3.714074e-04,0.6187,1088.56,60204.52
893,train,5.538419,3.713069e-04,0.7748,1087.60,60257.36
894,train,5.504759,3.712063e-04,0.7427,1088.33,60216.78
895,train,5.562793,3.711055e-04,0.6996,1088.07,60231.19
896,train,5.503500,3.710045e-04,0.6569,1088.78,60192.12
897,train,5.441146,3.709034e-04,0.8042,1087.14,60282.95
898,train,5.510986,3.708021e-04,0.7233,1087.26,60276.42
899,train,5.511240,3.707007e-04,0.6883,1087.04,60288.68
900,train,5.595438,3.705991e-04,0.6620,1087.18,60280.71
901,train,5.422653,3.704973e-04,0.6862,1086.68,60308.39
902,train,5.526224,3.703954e-04,0.6438,1089.52,60151.17
903,train,5.448482,3.702933e-04,0.6431,1090.74,60084.23
904,train,5.383564,3.701910e-04,0.7017,1087.35,60271.35
905,train,5.527164,3.700886e-04,0.7089,1087.70,60252.06
906,train,5.385031,3.699861e-04,0.6384,1087.73,60250.18
907,train,5.571706,3.698833e-04,0.7314,1088.99,60180.68
908,train,5.501633,3.697805e-04,0.7820,1088.56,60204.27
909,train,5.554285,3.696774e-04,0.6300,1087.55,60260.35
910,train,5.449330,3.695742e-04,0.8591,1086.86,60298.65
911,train,5.527747,3.694709e-04,0.6634,1087.63,60255.69
912,train,5.596534,3.693673e-04,0.6758,1089.13,60172.86
913,train,5.526382,3.692637e-04,0.6408,1087.63,60255.53
914,train,5.469465,3.691598e-04,0.5957,1087.72,60250.61
915,train,5.688336,3.690558e-04,0.8927,1086.62,60311.89
916,train,5.720048,3.689517e-04,0.9125,1088.66,60198.66
917,train,5.465558,3.688474e-04,0.6877,1087.31,60273.55
918,train,5.465359,3.687429e-04,0.6552,1087.79,60246.75
919,train,5.539222,3.686383e-04,0.6874,1087.54,60260.61
920,train,5.444731,3.685335e-04,0.8832,1087.52,60262.05
921,train,5.545287,3.684285e-04,0.8484,1087.67,60253.76
922,train,5.514136,3.683234e-04,0.7992,1087.93,60239.40
923,train,5.444875,3.682182e-04,0.7981,1085.96,60348.55
924,train,5.474872,3.681128e-04,0.6913,1087.42,60267.52
925,train,5.726236,3.680072e-04,0.9202,1088.46,60209.63
926,train,5.599921,3.679014e-04,0.7893,1087.53,60261.16
927,train,5.480265,3.677956e-04,0.7305,1086.44,60321.77
928,train,5.552866,3.676895e-04,0.7434,1088.22,60222.96
929,train,5.445251,3.675833e-04,0.7333,1087.31,60273.75
930,train,5.507589,3.674769e-04,0.7210,1088.98,60181.27
931,train,5.378551,3.673704e-04,0.6353,1088.65,60199.34
932,train,5.484314,3.672637e-04,0.8672,1087.92,60239.63
933,train,5.652419,3.671569e-04,0.9523,1086.90,60296.32
934,train,5.438710,3.670499e-04,0.8366,1086.52,60317.60
935,train,5.434647,3.669428e-04,0.7166,1087.31,60273.33
936,train,5.462051,3.668355e-04,0.7037,1089.07,60176.37
937,train,5.385961,3.667280e-04,0.7718,1088.73,60195.06
938,train,5.476155,3.666204e-04,0.7127,1088.01,60234.63
939,train,5.339375,3.665126e-04,0.7310,1088.67,60198.50
940,train,5.519161,3.664047e-04,0.8050,1087.51,60262.59
941,train,5.464881,3.662966e-04,0.7688,1088.09,60230.22
942,train,5.415581,3.661884e-04,0.7495,1087.40,60268.31
943,train,5.416317,3.660800e-04,0.8785,1086.87,60297.87
944,train,5.546281,3.659715e-04,0.8271,1089.92,60128.92
945,train,5.442122,3.658628e-04,0.7615,1086.50,60318.68
946,train,5.446112,3.657539e-04,0.8365,1087.81,60245.79
947,train,5.436387,3.656449e-04,0.6849,1088.17,60225.87
948,train,5.408595,3.655357e-04,0.6518,1089.14,60172.45
949,train,5.332781,3.654264e-04,0.6759,1088.38,60214.52
950,train,5.334667,3.653169e-04,0.6161,1087.49,60263.49
951,train,5.454357,3.652073e-04,0.7412,1087.26,60276.54
952,train,5.421540,3.650975e-04,0.6442,1086.64,60310.81
953,train,5.391159,3.649876e-04,0.6903,1088.05,60232.66
954,train,5.390723,3.648775e-04,0.7182,1088.59,60202.43
955,train,5.583940,3.647672e-04,0.6719,1088.08,60230.82
956,train,5.386395,3.646568e-04,0.6413,1087.32,60272.71
957,train,5.375789,3.645462e-04,0.5769,1087.97,60236.82
958,train,5.424751,3.644355e-04,0.6271,1088.47,60209.50
959,train,5.508080,3.643247e-04,0.7123,1087.66,60254.33
960,train,5.366566,3.642137e-04,0.6433,1088.38,60214.36
961,train,5.315088,3.641025e-04,0.6282,1087.43,60266.80
962,train,5.470557,3.639912e-04,0.7386,1088.74,60194.39
963,train,5.396824,3.638797e-04,0.7341,1087.29,60274.89
964,train,5.399689,3.637680e-04,0.6452,1086.67,60308.77
965,train,5.391885,3.636563e-04,0.6906,1087.96,60237.40
966,train,5.460422,3.635443e-04,0.6521,1087.99,60235.83
967,train,5.552764,3.634322e-04,0.8128,1088.32,60217.77
968,train,5.253890,3.633200e-04,0.7376,1087.20,60279.87
969,train,5.356783,3.632076e-04,0.7284,1086.52,60317.46
970,train,5.366742,3.630951e-04,0.7635,1087.54,60260.87
971,train,5.214575,3.629824e-04,0.6588,1089.68,60142.47
972,train,5.433504,3.628695e-04,0.6288,1088.23,60222.74
973,train,5.481270,3.627565e-04,0.6704,1087.93,60239.12
974,train,5.332462,3.626433e-04,0.7676,1086.49,60318.75
975,train,5.377118,3.625300e-04,0.6656,1086.70,60307.61
976,train,5.277567,3.624166e-04,0.6854,1088.49,60208.44
977,train,5.357526,3.623030e-04,0.7537,1087.22,60278.75
978,train,5.295000,3.621892e-04,0.5702,1087.58,60258.58
979,train,5.414170,3.620753e-04,0.7584,1087.94,60238.76
980,train,5.493849,3.619612e-04,0.6832,1089.80,60135.84
981,train,5.442793,3.618470e-04,0.7395,1087.87,60242.37
982,train,5.527702,3.617326e-04,0.8164,1087.17,60281.21
983,train,5.376656,3.616181e-04,0.6777,1088.83,60189.51
984,train,5.430093,3.615035e-04,1.2347,1087.98,60236.14
985,train,5.546336,3.613886e-04,1.0385,1086.00,60345.96
986,train,5.408946,3.612737e-04,0.7172,1086.32,60328.69
987,train,5.381606,3.611586e-04,0.6680,1087.32,60273.12
988,train,5.356579,3.610433e-04,0.7015,1087.78,60247.21
989,train,5.445083,3.609279e-04,0.7363,1087.83,60244.68
990,train,5.339521,3.608123e-04,0.7380,1088.49,60208.19
991,train,5.232111,3.606966e-04,0.6650,1087.11,60284.39
992,train,5.400643,3.605807e-04,0.7521,1087.30,60273.92
993,train,5.362238,3.604647e-04,0.6777,1086.44,60321.56
994,train,5.301472,3.603485e-04,0.5930,1087.71,60251.33
995,train,5.340078,3.602322e-04,0.5909,1086.97,60292.45
996,train,5.365572,3.601158e-04,0.6937,1088.17,60225.62
997,train,5.547983,3.599991e-04,0.6818,1086.93,60294.80
998,train,5.391981,3.598824e-04,0.7043,1087.40,60268.41
999,train,5.439810,3.597655e-04,0.5928,1086.95,60293.61
1000,val,5.427584,,,,
1000,train,5.350065,3.596484e-04,0.5925,3139.76,20872.93
1001,train,5.274931,3.595312e-04,0.8072,1085.82,60356.02
1002,train,5.396484,3.594138e-04,0.5937,1085.65,60365.52
1003,train,5.473699,3.592963e-04,0.6873,1085.10,60396.43
1004,train,5.561358,3.591787e-04,0.7209,1085.68,60364.22
1005,train,5.277676,3.590609e-04,0.7431,1084.94,60405.31
1006,train,5.414722,3.589429e-04,0.6638,1085.05,60399.19
1007,train,5.343575,3.588248e-04,0.7263,1086.12,60339.80
1008,train,5.363358,3.587066e-04,0.7217,1084.95,60404.81
1009,train,5.438905,3.585882e-04,0.7252,1084.48,60430.87
1010,train,5.272978,3.584696e-04,0.7377,1086.83,60300.12
1011,train,5.390321,3.583510e-04,0.8122,1085.23,60388.82
1012,train,5.403354,3.582321e-04,0.7712,1085.17,60392.58
1013,train,5.408256,3.581131e-04,0.6766,1084.18,60447.40
1014,train,5.427413,3.579940e-04,0.8605,1084.07,60453.68
1015,train,5.280348,3.578747e-04,0.6440,1085.68,60364.13
1016,train,5.244681,3.577553e-04,0.9489,1085.77,60358.93
1017,train,5.308796,3.576357e-04,0.6893,1086.75,60304.52
1018,train,5.464951,3.575160e-04,0.7816,1085.28,60386.02
1019,train,5.290068,3.573962e-04,0.6122,1085.39,60380.15
1020,train,5.313146,3.572762e-04,0.7354,1084.40,60435.33
1021,train,5.337934,3.571560e-04,0.6459,1085.95,60349.26
1022,train,5.292017,3.570357e-04,0.6924,1085.08,60397.21
1023,train,5.505010,3.569153e-04,0.6445,1084.61,60423.55
1024,train,5.290170,3.567947e-04,0.6162,1085.38,60380.80
1025,train,5.304491,3.566739e-04,0.5894,1084.77,60414.77
1026,train,5.263139,3.565531e-04,0.5895,1085.83,60355.61
1027,train,5.291869,3.564320e-04,0.6713,1084.85,60410.28
1028,train,5.283546,3.563109e-04,0.5884,1085.70,60363.15
1029,train,5.288414,3.561895e-04,0.6880,1086.10,60340.65
1030,train,5.210415,3.560681e-04,0.7271,1086.41,60323.63
1031,train,5.249387,3.559465e-04,0.6545,1084.15,60449.09
1032,train,5.353001,3.558247e-04,0.6023,1085.50,60374.10
1033,train,5.084303,3.557028e-04,0.6254,1085.06,60398.35
1034,train,5.307861,3.555808e-04,0.6464,1084.65,60421.13
1035,train,5.138261,3.554586e-04,0.6822,1086.03,60344.54
1036,train,5.212826,3.553363e-04,0.6390,1086.28,60330.64
1037,train,5.386225,3.552138e-04,0.6863,1084.50,60429.63
1038,train,5.156546,3.550912e-04,0.7253,1085.34,60382.81
1039,train,5.364681,3.549684e-04,0.6815,1084.16,60448.37
1040,train,5.348062,3.548455e-04,0.5891,1084.60,60423.91
1041,train,5.269653,3.547225e-04,0.7248,1084.62,60423.23
1042,train,5.374968,3.545993e-04,0.6521,1085.71,60362.23
1043,train,5.437768,3.544759e-04,0.6601,1085.46,60376.39
1044,train,5.291240,3.543525e-04,0.6595,1085.16,60392.76
1045,train,5.156794,3.542288e-04,0.6317,1085.19,60391.08
1046,train,5.305465,3.541051e-04,0.6010,1085.06,60398.75
1047,train,5.297560,3.539812e-04,0.7445,1084.24,60444.22
1048,train,5.157097,3.538571e-04,0.6399,1086.66,60309.30
1049,train,5.229632,3.537329e-04,0.6445,1084.84,60410.83
1050,train,5.389761,3.536086e-04,0.6798,1085.76,60359.72
1051,train,5.156170,3.534841e-04,0.5764,1085.72,60361.90
1052,train,5.297047,3.533595e-04,0.7526,1086.22,60334.12
1053,train,5.280581,3.532348e-04,0.6837,1084.25,60443.35
1054,train,5.232127,3.531099e-04,0.6020,1085.64,60366.01
1055,train,5.357238,3.529848e-04,0.7328,1085.51,60373.42
1056,train,5.204723,3.528596e-04,0.6160,1085.85,60354.42
1057,train,5.185019,3.527343e-04,0.5824,1084.79,60413.56
1058,train,5.267739,3.526088e-04,0.6335,1086.32,60328.23
1059,train,5.249533,3.524832e-04,0.5983,1084.22,60445.30
1060,train,5.327330,3.523575e-04,0.6022,1083.50,60485.54
1061,train,5.299139,3.522316e-04,0.6996,1084.16,60448.68
1062,train,5.491487,3.521056e-04,0.6820,1084.78,60413.91
1063,train,5.442276,3.519794e-04,0.8907,1084.39,60435.65
1064,train,5.194260,3.518531e-04,1.0177,1086.22,60333.75
1065,train,5.134758,3.517266e-04,1.0055,1085.72,60361.77
1066,train,5.306390,3.516000e-04,0.7829,1085.61,60368.03
1067,train,5.196619,3.514733e-04,0.8215,1085.69,60363.33
1068,train,5.165667,3.513464e-04,0.6841,1085.41,60379.14
1069,train,5.213451,3.512194e-04,0.7875,1085.75,60360.37
1070,train,5.279188,3.510923e-04,0.9461,1084.63,60422.22
1071,train,5.396159,3.509650e-04,0.8273,1085.48,60375.19
1072,train,5.272632,3.508376e-04,0.7200,1086.26,60331.78
1073,train,5.158751,3.507100e-04,0.6726,1085.06,60398.76
1074,train,5.099857,3.505823e-04,0.6764,1085.08,60397.51
1075,train,5.361958,3.504544e-04,0.8249,1084.41,60434.63
1076,train,5.240611,3.503265e-04,0.8282,1085.50,60373.89
1077,train,5.398917,3.501983e-04,0.7399,1087.86,60242.87
1078,train,5.302768,3.500701e-04,0.9739,1087.63,60256.02
1079,train,5.223778,3.499417e-04,1.0102,1086.37,60325.46
1080,train,5.221121,3.498131e-04,0.8238,1088.14,60227.68
1081,train,5.347588,3.496845e-04,0.7878,1086.51,60317.84
1082,train,5.267563,3.495557e-04,0.7936,1087.98,60236.19
1083,train,5.288909,3.494267e-04,0.7444,1087.07,60286.60
1084,train,5.331003,3.492976e-04,0.7494,1087.21,60279.08
1085,train,5.165682,3.491684e-04,0.7281,1087.49,60263.68
1086,train,5.187123,3.490390e-04,0.9025,1087.85,60243.86
1087,train,5.394409,3.489095e-04,0.8106,1087.85,60243.77
1088,train,5.182615,3.487799e-04,0.7368,1088.65,60199.58
1089,train,5.257455,3.486501e-04,0.6798,1086.33,60327.62
1090,train,5.226797,3.485202e-04,0.6793,1087.05,60288.04
1091,train,5.283422,3.483901e-04,0.7595,1086.28,60330.56
1092,train,5.187618,3.482600e-04,0.6144,1087.68,60253.23
1093,train,5.086917,3.481296e-04,0.7673,1088.09,60230.39
1094,train,5.359927,3.479992e-04,0.8571,1088.04,60233.28
1095,train,5.253335,3.478686e-04,0.6947,1086.57,60314.35
1096,train,5.277594,3.477378e-04,0.7084,1087.32,60272.77
1097,train,5.263832,3.476070e-04,0.7229,1086.85,60298.78
1098,train,5.162161,3.474760e-04,0.6372,1087.14,60282.74
1099,train,5.238312,3.473448e-04,0.7463,1087.47,60264.87
1100,train,5.256003,3.472136e-04,0.6939,1086.25,60332.33
1101,train,5.206745,3.470822e-04,0.7005,1087.20,60279.42
1102,train,5.340494,3.469506e-04,0.8222,1087.29,60274.85
1103,train,5.309799,3.468189e-04,0.7258,1088.00,60235.05
1104,train,5.083823,3.466871e-04,0.7196,1087.74,60249.80
1105,train,5.228040,3.465552e-04,0.6980,1087.45,60265.82
1106,train,5.191578,3.464231e-04,0.6946,1086.34,60327.23
1107,train,5.452816,3.462909e-04,0.7640,1086.57,60314.42
1108,train,5.195089,3.461585e-04,0.7021,1087.23,60277.88
1109,train,5.157148,3.460260e-04,0.6789,1087.20,60279.36
1110,train,5.202547,3.458934e-04,0.6994,1088.29,60219.31
1111,train,5.286364,3.457607e-04,0.6818,1086.78,60303.04
1112,train,5.114031,3.456278e-04,0.6789,1086.91,60295.71
1113,train,5.201700,3.454947e-04,0.6325,1087.62,60256.36
1114,train,5.217134,3.453616e-04,0.6237,1087.92,60239.48
1115,train,5.270714,3.452283e-04,0.7232,1088.75,60193.75
1116,train,5.394008,3.450949e-04,0.6451,1087.19,60280.43
1117,train,5.447212,3.449613e-04,0.7171,1087.65,60254.63
1118,train,5.527092,3.448276e-04,0.7477,1087.28,60275.17
1119,train,5.501230,3.446938e-04,0.8708,1087.17,60281.34
1120,train,5.443364,3.445599e-04,0.8563,1088.16,60226.24
1121,train,5.384737,3.444258e-04,0.6729,1087.20,60279.79
1122,train,5.457184,3.442916e-04,0.8115,1089.24,60166.49
1123,train,5.573458,3.441572e-04,0.8678,1085.40,60379.62
1124,train,5.443695,3.440227e-04,0.7623,1085.82,60356.01
1125,train,5.384140,3.438881e-04,0.6931,1087.07,60286.67
1126,train,5.527706,3.437534e-04,0.9233,1088.19,60225.02
1127,train,5.461799,3.436185e-04,0.7619,1087.28,60275.01
1128,train,5.320627,3.434835e-04,0.7324,1087.91,60240.03
1129,train,5.310422,3.433483e-04,0.7021,1086.53,60316.92
1130,train,5.410111,3.432131e-04,0.7951,1086.21,60334.29
1131,train,5.180351,3.430777e-04,1.1995,1087.52,60261.62
1132,train,5.333500,3.429421e-04,0.7771,1086.83,60300.08
1133,train,5.516606,3.428065e-04,1.2229,1087.32,60272.75
1134,train,5.421350,3.426707e-04,0.6667,1087.68,60253.04
1135,train,5.438892,3.425347e-04,0.7149,1086.65,60310.00
1136,train,5.604072,3.423987e-04,0.7589,1088.49,60208.03
1137,train,5.362698,3.422625e-04,0.7490,1086.78,60302.78
1138,train,5.368886,3.421262e-04,0.7323,1089.12,60173.08
1139,train,5.446103,3.419897e-04,0.6956,1088.67,60198.17
1140,train,5.243284,3.418532e-04,0.6958,1087.19,60280.23
1141,train,5.470313,3.417165e-04,0.7099,1087.88,60242.04
1142,train,5.298749,3.415796e-04,0.6283,1087.86,60243.13
1143,train,5.309767,3.414427e-04,0.6792,1087.58,60258.47
1144,train,5.329910,3.413056e-04,0.6239,1087.29,60274.56
1145,train,5.245875,3.411683e-04,0.6817,1087.57,60258.94
1146,train,5.332285,3.410310e-04,0.6321,1086.77,60303.52
1147,train,5.392016,3.408935e-04,0.7238,1086.66,60309.70
1148,train,5.473377,3.407559e-04,0.7894,1088.57,60203.54
1149,train,5.271115,3.406182e-04,0.7405,1089.74,60139.15
1150,train,5.189881,3.404803e-04,0.6648,1088.94,60183.18
1151,train,5.431717,3.403423e-04,0.7190,1087.57,60258.95
1152,train,5.329089,3.402042e-04,0.6124,1087.28,60275.11
1153,train,5.319599,3.400659e-04,0.9408,1087.06,60287.26
1154,train,5.402884,3.399276e-04,0.9225,1086.52,60317.50
1155,train,5.326771,3.397890e-04,0.7588,1086.45,60321.40
1156,train,5.353719,3.396504e-04,0.7642,1086.97,60292.10
1157,train,5.297441,3.395117e-04,0.6386,1087.34,60271.74
1158,train,5.385344,3.393728e-04,0.7786,1087.35,60271.45
1159,train,5.267210,3.392338e-04,0.6521,1086.95,60293.49
1160,train,5.318658,3.390946e-04,0.7302,1087.70,60252.01
1161,train,5.335944,3.389553e-04,0.6574,1087.24,60277.14
1162,train,5.300717,3.388160e-04,0.6929,1087.05,60288.08
1163,train,5.320139,3.386764e-04,0.7252,1087.44,60266.11
1164,train,5.304585,3.385368e-04,0.7174,1087.13,60283.36
1165,train,5.238328,3.383970e-04,0.7871,1087.47,60264.89
1166,train,5.250992,3.382571e-04,0.7682,1087.30,60274.11
1167,train,5.242327,3.381171e-04,0.7048,1088.64,60200.09
1168,train,5.396469,3.379769e-04,0.7739,1087.68,60253.12
1169,train,5.297549,3.378367e-04,0.7563,1088.11,60229.01
1170,train,5.288864,3.376963e-04,0.6136,1087.74,60249.56
1171,train,5.281897,3.375557e-04,0.6367,1087.31,60273.36
1172,train,5.296973,3.374151e-04,0.6708,1089.78,60136.88
1173,train,5.322453,3.372743e-04,0.6739,1089.29,60164.03
1174,train,5.320539,3.371334e-04,0.6206,1088.08,60231.01
1175,train,5.353158,3.369924e-04,0.6489,1088.45,60210.17
1176,train,5.377447,3.368512e-04,0.6412,1087.67,60253.37
1177,train,5.361085,3.367100e-04,0.5668,1089.19,60169.69
1178,train,5.284081,3.365686e-04,0.6319,1087.41,60267.90
1179,train,5.385271,3.364270e-04,0.5966,1087.26,60276.46
1180,train,5.282009,3.362854e-04,0.6523,1086.53,60316.66
1181,train,5.407567,3.361436e-04,0.5905,1087.23,60278.02
1182,train,5.225762,3.360017e-04,0.6293,1088.06,60231.89
1183,train,5.302689,3.358597e-04,0.6229,1088.53,60206.20
1184,train,5.329623,3.357176e-04,0.5811,1088.19,60224.61
1185,train,5.321143,3.355753e-04,0.6777,1086.66,60309.68
1186,train,5.374720,3.354329e-04,0.5725,1088.49,60208.09
1187,train,5.258698,3.352904e-04,0.7364,1086.25,60332.27
1188,train,5.682025,3.351478e-04,0.8869,1087.42,60267.17
1189,train,5.415611,3.350050e-04,0.7576,1089.39,60158.32
1190,train,5.173211,3.348622e-04,0.7773,1088.01,60234.91
1191,train,5.298381,3.347192e-04,0.6400,1087.40,60268.48
1192,train,5.321603,3.345760e-04,0.7276,1086.19,60335.55
1193,train,5.268209,3.344328e-04,0.6474,1087.47,60264.78
1194,train,5.338019,3.342894e-04,0.6781,1087.18,60280.72
1195,train,5.290768,3.341459e-04,0.6498,1086.96,60293.13
1196,train,5.305804,3.340023e-04,0.6384,1090.43,60101.26
1197,train,5.362194,3.338586e-04,0.7041,1089.43,60155.97
1198,train,5.385012,3.337148e-04,0.9724,1089.60,60146.76
1199,train,5.223037,3.335708e-04,0.6604,1089.20,60169.18
1200,train,5.349951,3.334267e-04,0.6413,1088.81,60190.38
1201,train,5.190091,3.332825e-04,0.6728,1087.89,60241.40
1202,train,5.264160,3.331381e-04,0.6438,1089.44,60155.83
1203,train,5.424704,3.329937e-04,0.8632,1087.30,60273.91
1204,train,5.506616,3.328491e-04,0.8097,1086.85,60299.28
1205,train,5.197312,3.327044e-04,0.7775,1087.30,60274.18
1206,train,5.190700,3.325596e-04,0.6354,1088.17,60226.08
1207,train,5.347813,3.324147e-04,0.8056,1087.25,60276.67
1208,train,5.226287,3.322696e-04,0.6981,1088.73,60194.85
1209,train,5.142086,3.321245e-04,0.6689,1088.67,60198.31
1210,train,5.079436,3.319792e-04,0.7722,1088.31,60218.02
1211,train,5.294151,3.318338e-04,0.8194,1087.25,60277.03
1212,train,5.325655,3.316882e-04,0.6637,1086.42,60323.04
1213,train,5.182045,3.315426e-04,0.7935,1088.43,60211.62
1214,train,5.237129,3.313968e-04,0.6796,1087.16,60282.00
1215,train,5.255132,3.312509e-04,0.7124,1087.99,60235.73
1216,train,5.181299,3.311049e-04,0.6242,1087.18,60280.92
1217,train,5.176562,3.309588e-04,0.6672,1086.96,60293.17
1218,train,5.284074,3.308126e-04,0.6188,1089.28,60164.76
1219,train,5.159786,3.306662e-04,0.6289,1087.78,60247.44
1220,train,5.542375,3.305197e-04,0.8031,1086.76,60304.26
1221,train,5.250572,3.303731e-04,0.6598,1087.01,60290.09
