step,type,loss,lr,norm,dt_ms,tok_per_sec
824,train,5.687994,3.778567e-04,0.8001,1062.49,61681.67
825,train,5.621841,3.777674e-04,0.8044,1061.22,61755.47
826,train,5.098704,3.776779e-04,1.4955,1065.09,61530.73
827,train,5.519016,3.775883e-04,0.8434,1059.78,61839.28
828,train,5.633664,3.774985e-04,0.7730,1063.03,61650.40
829,train,5.536722,3.774085e-04,0.7967,1062.91,61657.41
830,train,5.503536,3.773184e-04,0.7866,1060.42,61801.95
831,train,5.588442,3.772281e-04,0.7492,1061.67,61729.20
832,train,5.634535,3.771376e-04,0.8331,1063.07,61647.82
833,train,5.693484,3.770470e-04,0.7648,1062.04,61707.69
834,train,5.555650,3.769562e-04,0.8878,1065.99,61478.93
835,train,5.579764,3.768652e-04,0.8871,1062.60,61674.98
836,train,5.691974,3.767741e-04,0.9254,1064.52,61563.88
837,train,5.595272,3.766828e-04,0.7310,1063.13,61644.28
838,train,5.500487,3.765913e-04,0.7151,1061.50,61739.03
839,train,5.632763,3.764997e-04,0.8083,1059.09,61879.49
840,train,5.582637,3.764079e-04,0.7285,1062.01,61709.34
841,train,5.498681,3.763159e-04,0.6882,1060.49,61797.63
842,train,5.583199,3.762238e-04,0.8611,1061.72,61726.22
843,train,5.661842,3.761315e-04,0.7464,1062.40,61686.69
844,train,5.595179,3.760390e-04,0.7631,1059.78,61839.01
845,train,5.531678,3.759464e-04,0.7876,1061.31,61749.92
846,train,5.494330,3.758536e-04,0.9031,1060.08,61821.93
847,train,5.518538,3.757607e-04,0.7341,1063.56,61619.33
848,train,5.514345,3.756675e-04,0.6606,1063.81,61604.87
849,train,5.671744,3.755742e-04,0.7520,1059.04,61882.18
850,train,5.627853,3.754808e-04,0.7150,1060.25,61811.65
851,train,5.577798,3.753872e-04,0.7987,1060.87,61775.54
852,train,5.457801,3.752934e-04,0.6485,1064.75,61550.86
853,train,5.473725,3.751994e-04,0.5869,1062.54,61678.73
854,train,5.478045,3.751053e-04,0.7776,1063.67,61613.15
855,train,5.600144,3.750110e-04,0.7502,1061.55,61736.01
856,train,5.515061,3.749166e-04,0.7768,1062.26,61694.62
857,train,5.475232,3.748219e-04,0.8472,1061.49,61739.79
858,train,5.394953,3.747272e-04,0.7872,1061.11,61761.60
859,train,5.562228,3.746322e-04,0.8364,1060.13,61818.56
860,train,5.574944,3.745371e-04,0.8019,1062.75,61666.34
861,train,5.510970,3.744418e-04,0.6882,1059.81,61837.45
862,train,5.638272,3.743464e-04,0.7046,1059.73,61841.90
863,train,5.424160,3.742508e-04,0.8207,1062.08,61705.48
864,train,5.512668,3.741550e-04,0.6675,1061.99,61710.53
865,train,5.718554,3.740591e-04,0.6342,1063.70,61611.62
866,train,5.538997,3.739630e-04,0.6799,1064.09,61588.66
867,train,5.535275,3.738667e-04,0.6270,1062.14,61702.06
868,train,5.612140,3.737703e-04,0.6972,1063.25,61637.47
869,train,5.532895,3.736737e-04,0.6726,1063.43,61627.23
870,train,5.428953,3.735770e-04,0.6983,1064.00,61593.77
871,train,5.451675,3.734801e-04,0.7053,1060.78,61780.77
872,train,5.610465,3.733830e-04,0.7342,1060.85,61776.69
873,train,5.661304,3.732858e-04,0.7191,1061.29,61751.11
874,train,5.425513,3.731884e-04,0.6094,1060.92,61773.02
875,train,5.519166,3.730908e-04,0.7509,1061.60,61733.04
876,train,5.634883,3.729931e-04,1.0751,1064.14,61585.85
877,train,5.406173,3.728952e-04,0.7507,1060.04,61823.89
878,train,5.598136,3.727971e-04,0.6709,1060.51,61796.65
879,train,5.308840,3.726989e-04,0.7251,1060.33,61807.12
880,train,5.394444,3.726005e-04,0.7458,1058.54,61911.96
881,train,5.496235,3.725020e-04,1.2267,1062.99,61652.62
882,train,5.514338,3.724033e-04,0.8203,1058.80,61896.65
883,train,5.573682,3.723044e-04,0.8445,1060.04,61824.36
884,train,5.591044,3.722054e-04,0.7097,1059.79,61838.70
885,train,5.531879,3.721062e-04,1.0176,1058.05,61940.14
886,train,5.619763,3.720069e-04,0.8815,1062.31,61691.91
887,train,5.472622,3.719074e-04,0.8154,1077.77,60807.04
888,train,5.477472,3.718077e-04,0.7304,1093.21,59948.31
889,train,5.565654,3.717079e-04,0.7893,1094.76,59863.13
890,train,5.468790,3.716079e-04,0.7564,1081.60,60591.73
891,train,5.493620,3.715077e-04,0.7469,1090.02,60123.91
892,train,5.377595,3.714074e-04,0.6698,1069.70,61265.88
893,train,5.503594,3.713069e-04,0.7929,1068.12,61356.51
894,train,5.471209,3.712063e-04,0.8732,1098.42,59663.87
895,train,5.528570,3.711055e-04,0.7071,1062.11,61703.68
896,train,5.473836,3.710045e-04,0.7123,1066.86,61428.99
897,train,5.409978,3.709034e-04,0.7517,1063.83,61603.60
898,train,5.480500,3.708021e-04,0.7602,1062.94,61655.29
899,train,5.479394,3.707007e-04,0.7154,1064.57,61561.24
900,train,5.561056,3.705991e-04,0.6696,1061.88,61716.82
901,train,5.385594,3.704973e-04,0.6953,1061.72,61726.33
902,train,5.489906,3.703954e-04,0.6835,1061.95,61713.04
903,train,5.415630,3.702933e-04,0.6913,1062.48,61681.91
904,train,5.349188,3.701910e-04,0.7382,1063.40,61628.65
905,train,5.495120,3.700886e-04,0.7484,1061.80,61721.37
906,train,5.351412,3.699861e-04,0.6976,1058.78,61897.66
907,train,5.535525,3.698833e-04,0.8196,1062.35,61689.63
908,train,5.460799,3.697805e-04,0.6949,1059.69,61844.54
909,train,5.519208,3.696774e-04,0.6703,1062.32,61691.59
910,train,5.408392,3.695742e-04,0.7930,1061.18,61757.94
911,train,5.493573,3.694709e-04,0.7072,1059.54,61853.02
912,train,5.565579,3.693673e-04,0.7161,1064.14,61585.84
913,train,5.492249,3.692637e-04,0.7425,1061.77,61723.57
914,train,5.437059,3.691598e-04,0.6809,1062.61,61674.31
915,train,5.655817,3.690558e-04,0.9365,1061.34,61748.63
916,train,5.687397,3.689517e-04,0.9448,1061.73,61725.40
917,train,5.430043,3.688474e-04,0.7045,1060.13,61818.77
918,train,5.429748,3.687429e-04,0.6889,1063.78,61606.57
919,train,5.504123,3.686383e-04,0.7097,1065.18,61525.82
920,train,5.409929,3.685335e-04,0.7759,1066.77,61433.96
921,train,5.508407,3.684285e-04,0.8392,1063.73,61609.59
922,train,5.479506,3.683234e-04,0.7664,1061.30,61750.78
923,train,5.407556,3.682182e-04,0.7939,1066.76,61434.36
924,train,5.441780,3.681128e-04,0.6918,1065.44,61510.67
925,train,5.692911,3.680072e-04,0.9044,1065.35,61515.92
926,train,5.572248,3.679014e-04,0.8572,1067.31,61402.88
927,train,5.448570,3.677956e-04,0.7337,1063.81,61604.73
928,train,5.520338,3.676895e-04,0.7756,1064.45,61567.97
929,train,5.410358,3.675833e-04,0.8105,1061.18,61757.63
930,train,5.475930,3.674769e-04,0.8019,1060.67,61787.35
931,train,5.345987,3.673704e-04,0.7874,1065.06,61532.44
932,train,5.447729,3.672637e-04,0.9604,1063.94,61597.59
933,train,5.613718,3.671569e-04,1.0018,1064.93,61540.38
934,train,5.403520,3.670499e-04,0.8015,1065.05,61533.19
935,train,5.402973,3.669428e-04,0.7561,1062.13,61702.46
936,train,5.428322,3.668355e-04,0.7261,1062.55,61677.88
937,train,5.356088,3.667280e-04,0.8295,1066.73,61436.61
938,train,5.443040,3.666204e-04,0.7474,1064.02,61592.98
939,train,5.307708,3.665126e-04,0.8593,1062.29,61693.12
940,train,5.486095,3.664047e-04,0.8146,1061.28,61751.64
941,train,5.431561,3.662966e-04,0.9516,1061.69,61727.93
942,train,5.378829,3.661884e-04,0.7938,1066.53,61447.60
943,train,5.384218,3.660800e-04,0.8571,1064.88,61543.02
944,train,5.514706,3.659715e-04,0.9176,1065.36,61515.12
945,train,5.406566,3.658628e-04,0.6491,1068.24,61349.71
946,train,5.412302,3.657539e-04,0.9020,1065.00,61536.13
947,train,5.404954,3.656449e-04,0.7221,1065.12,61529.34
948,train,5.375081,3.655357e-04,0.6873,1062.09,61704.66
949,train,5.298468,3.654264e-04,0.7633,1062.91,61657.03
950,train,5.302833,3.653169e-04,0.6070,1060.43,61801.31
951,train,5.421060,3.652073e-04,0.7797,1065.81,61489.22
952,train,5.392216,3.650975e-04,0.7403,1061.79,61722.15
953,train,5.359731,3.649876e-04,0.7073,1061.97,61711.86
954,train,5.359839,3.648775e-04,0.7984,1062.30,61692.58
955,train,5.554995,3.647672e-04,0.7037,1064.40,61570.76
956,train,5.352654,3.646568e-04,0.6390,1067.70,61380.57
957,train,5.345272,3.645462e-04,0.6602,1062.67,61670.96
958,train,5.391908,3.644355e-04,0.7348,1063.86,61602.33
959,train,5.475914,3.643247e-04,0.8269,1064.69,61554.30
960,train,5.333245,3.642137e-04,0.7126,1063.93,61598.19
961,train,5.284841,3.641025e-04,0.7176,1065.10,61530.44
962,train,5.444425,3.639912e-04,0.8631,1062.03,61708.34
963,train,5.368320,3.638797e-04,0.8808,1061.45,61742.12
964,train,5.370323,3.637680e-04,0.7312,1066.95,61423.76
965,train,5.363825,3.636563e-04,0.7918,1063.42,61627.48
966,train,5.432495,3.635443e-04,0.8086,1064.05,61591.19
967,train,5.521744,3.634322e-04,0.8490,1086.79,60302.38
968,train,5.228411,3.633200e-04,0.9153,1085.26,60387.14
969,train,5.323330,3.632076e-04,0.7537,1065.92,61482.84
970,train,5.335738,3.630951e-04,0.8930,1082.59,60536.09
971,train,5.186014,3.629824e-04,0.6983,1090.59,60092.11
972,train,5.403649,3.628695e-04,0.8220,1063.75,61608.18
973,train,5.447868,3.627565e-04,0.6790,1065.94,61481.99
974,train,5.301944,3.626433e-04,0.8222,1065.38,61514.40
975,train,5.348037,3.625300e-04,0.7669,1065.34,61516.27
976,train,5.244370,3.624166e-04,0.7240,1061.69,61727.97
977,train,5.324267,3.623030e-04,0.7671,1075.08,60959.36
978,train,5.265978,3.621892e-04,0.7187,1063.11,61645.65
979,train,5.377082,3.620753e-04,0.7074,1079.24,60724.07
980,train,5.464926,3.619612e-04,0.6980,1086.69,60307.70
981,train,5.411464,3.618470e-04,0.7005,1064.01,61593.59
982,train,5.496939,3.617326e-04,0.8441,1064.41,61570.41
983,train,5.341960,3.616181e-04,0.6934,1062.10,61704.33
984,train,5.394267,3.615035e-04,1.1944,1060.10,61820.45
985,train,5.510894,3.613886e-04,1.0318,1064.54,61562.53
986,train,5.376756,3.612737e-04,0.7502,1063.91,61599.44
987,train,5.350718,3.611586e-04,0.6744,1064.23,61580.45
988,train,5.320098,3.610433e-04,0.7294,1067.33,61401.67
989,train,5.415088,3.609279e-04,0.8035,1065.03,61534.47
990,train,5.307680,3.608123e-04,0.7725,1063.77,61607.33
991,train,5.199448,3.606966e-04,0.7270,1064.86,61544.50
992,train,5.368541,3.605807e-04,0.7899,1060.27,61810.92
993,train,5.330627,3.604647e-04,0.7154,1063.76,61607.88
994,train,5.273709,3.603485e-04,0.6252,1066.84,61429.75
995,train,5.309494,3.602322e-04,0.6347,1062.99,61652.29
996,train,5.333899,3.601158e-04,0.6983,1063.02,61650.66
997,train,5.516762,3.599991e-04,0.7219,1061.69,61727.88
998,train,5.359265,3.598824e-04,0.7262,1062.15,61701.16
999,train,5.406990,3.597655e-04,0.6459,1063.14,61643.97
1000,val,5.393051,,,,
1000,train,5.317965,3.596484e-04,0.6315,3624.21,18082.84
1001,train,5.240401,3.595312e-04,0.7828,1069.02,61304.76
1002,train,5.367273,3.594138e-04,0.6374,1063.89,61600.48
1003,train,5.447386,3.592963e-04,0.7325,1061.98,61711.36
1004,train,5.532517,3.591787e-04,0.8308,1064.29,61577.13
1005,train,5.242275,3.590609e-04,0.6830,1063.57,61618.71
1006,train,5.384417,3.589429e-04,0.7169,1063.02,61650.52
1007,train,5.309322,3.588248e-04,0.7704,1062.63,61673.66
1008,train,5.327674,3.587066e-04,0.7239,1063.39,61629.37
1009,train,5.402607,3.585882e-04,0.7510,1063.93,61597.84
1010,train,5.242368,3.584696e-04,0.7757,1066.19,61467.54
1011,train,5.356451,3.583510e-04,0.8105,1063.81,61605.08
1012,train,5.371737,3.582321e-04,0.7092,1064.05,61590.86
1013,train,5.379635,3.581131e-04,0.6772,1063.45,61625.90
1014,train,5.395202,3.579940e-04,0.8910,1065.36,61515.32
1015,train,5.246516,3.578747e-04,0.6574,1063.31,61634.14
1016,train,5.209238,3.577553e-04,0.9379,1064.12,61587.30
1017,train,5.273667,3.576357e-04,0.7287,1064.35,61573.50
1018,train,5.434354,3.575160e-04,0.7953,1065.22,61523.65
1019,train,5.256789,3.573962e-04,0.6387,1065.96,61480.58
1020,train,5.278034,3.572762e-04,0.7177,1064.70,61553.39
1021,train,5.305148,3.571560e-04,0.6357,1065.09,61530.77
1022,train,5.260741,3.570357e-04,0.7253,1063.22,61638.91
1023,train,5.475390,3.569153e-04,0.7033,1062.95,61654.77
1024,train,5.259597,3.567947e-04,0.7226,1064.61,61558.53
1025,train,5.269815,3.566739e-04,0.6106,1066.37,61456.91
1026,train,5.228688,3.565531e-04,0.6029,1066.52,61448.30
1027,train,5.258167,3.564320e-04,0.7157,1065.93,61482.47
1028,train,5.247647,3.563109e-04,0.6161,1062.84,61661.45
1029,train,5.250543,3.561895e-04,0.6492,1064.82,61546.55
1030,train,5.172815,3.560681e-04,0.7451,1063.31,61633.71
1031,train,5.218995,3.559465e-04,0.6611,1062.34,61690.16
1032,train,5.320150,3.558247e-04,0.6269,1062.05,61706.83
1033,train,5.052022,3.557028e-04,0.6997,1066.21,61466.56
1034,train,5.275246,3.555808e-04,0.7063,1066.03,61476.94
1035,train,5.106097,3.554586e-04,0.7418,1065.70,61495.75
1036,train,5.180807,3.553363e-04,0.6595,1065.77,61491.55
1037,train,5.354695,3.552138e-04,0.7680,1067.24,61406.84
1038,train,5.123398,3.550912e-04,0.7007,1067.16,61411.41
1039,train,5.332520,3.549684e-04,0.7257,1066.61,61443.34
1040,train,5.317354,3.548455e-04,0.6411,1066.22,61465.91
1041,train,5.237744,3.547225e-04,0.7660,1063.35,61631.60
1042,train,5.342691,3.545993e-04,0.7004,1064.04,61591.62
1043,train,5.408555,3.544759e-04,0.7505,1066.21,61466.52
1044,train,5.261078,3.543525e-04,0.6840,1064.02,61592.72
1045,train,5.124980,3.542288e-04,0.7559,1064.59,61559.71
1046,train,5.274397,3.541051e-04,0.6189,1064.40,61571.09
1047,train,5.263628,3.539812e-04,0.7437,1073.46,61051.01
1048,train,5.124795,3.538571e-04,0.6835,1076.89,60856.55
1049,train,5.196308,3.537329e-04,0.6922,1097.28,59725.72
1050,train,5.358430,3.536086e-04,0.7476,1067.33,61401.71
1051,train,5.122040,3.534841e-04,0.6647,1066.27,61462.82
1052,train,5.267572,3.533595e-04,0.8293,1064.85,61544.58
1053,train,5.247131,3.532348e-04,0.7013,1065.01,61535.31
1054,train,5.199780,3.531099e-04,0.6498,1061.77,61723.42
1055,train,5.326501,3.529848e-04,0.7837,1065.56,61503.60
1056,train,5.172445,3.528596e-04,0.7137,1072.80,61088.66
1057,train,5.156119,3.527343e-04,0.6698,1067.36,61399.90
1058,train,5.235681,3.526088e-04,0.6664,1083.85,60465.98
1059,train,5.217687,3.524832e-04,0.6994,1099.34,59613.86
1060,train,5.295775,3.523575e-04,0.6750,1094.84,59858.78
1061,train,5.260121,3.522316e-04,0.7427,1095.77,59808.41
1062,train,5.464417,3.521056e-04,0.7209,1094.45,59880.12
1063,train,5.413502,3.519794e-04,0.9508,1060.95,61770.89
1064,train,5.162778,3.518531e-04,0.9883,1063.15,61643.26
1065,train,5.103894,3.517266e-04,1.1084,1062.40,61686.95
1066,train,5.274486,3.516000e-04,0.7736,1064.06,61590.31
1067,train,5.159133,3.514733e-04,0.7921,1065.52,61506.28
1068,train,5.138720,3.513464e-04,0.8161,1062.94,61655.66
1069,train,5.178227,3.512194e-04,0.7385,1061.83,61719.89
1070,train,5.238983,3.510923e-04,0.8184,1060.94,61771.83
1071,train,5.359164,3.509650e-04,0.7268,1060.74,61783.44
1072,train,5.241579,3.508376e-04,0.7556,1064.65,61556.53
1073,train,5.123640,3.507100e-04,0.6523,1061.65,61730.27
1074,train,5.061763,3.505823e-04,0.6823,1062.59,61675.78
1075,train,5.318760,3.504544e-04,0.7940,1062.45,61683.75
1076,train,5.203847,3.503265e-04,0.7954,1062.74,61667.26
1077,train,5.364180,3.501983e-04,0.7639,1062.56,61677.51
1078,train,5.259720,3.500701e-04,0.8601,1062.84,61661.43
1079,train,5.180416,3.499417e-04,0.8884,1064.56,61561.37
1080,train,5.182172,3.498131e-04,0.7451,1063.80,61605.61
1081,train,5.311212,3.496845e-04,0.7429,1063.87,61601.28
1082,train,5.230895,3.495557e-04,0.6843,1063.36,61631.03
1083,train,5.254645,3.494267e-04,0.7272,1064.32,61575.31
1084,train,5.290928,3.492976e-04,0.7263,1060.61,61790.96
1085,train,5.129329,3.491684e-04,0.6519,1059.74,61841.41
1086,train,5.150828,3.490390e-04,0.9854,1063.90,61599.73
1087,train,5.358261,3.489095e-04,0.7477,1061.55,61736.33
1088,train,5.142509,3.487799e-04,0.7269,1061.69,61727.77
1089,train,5.220682,3.486501e-04,0.6532,1063.97,61595.95
1090,train,5.192100,3.485202e-04,0.6486,1062.48,61682.10
1091,train,5.243671,3.483901e-04,0.7071,1063.63,61615.41
1092,train,5.152698,3.482600e-04,0.6699,1061.59,61733.89
1093,train,5.049321,3.481296e-04,0.7145,1061.29,61751.18
1094,train,5.316731,3.479992e-04,0.7997,1062.60,61675.35
1095,train,5.222416,3.478686e-04,0.6853,1063.29,61634.97
1096,train,5.243733,3.477378e-04,0.7363,1061.31,61750.13
1097,train,5.226580,3.476070e-04,0.7435,1062.71,61668.69
1098,train,5.128410,3.474760e-04,0.6950,1063.49,61623.32
1099,train,5.198416,3.473448e-04,0.7471,1064.56,61561.33
1100,train,5.221342,3.472136e-04,0.7143,1062.03,61708.51
1101,train,5.173511,3.470822e-04,0.7231,1060.63,61789.83
1102,train,5.306684,3.469506e-04,0.7990,1063.80,61605.60
1103,train,5.278755,3.468189e-04,0.7648,1061.24,61753.93
1104,train,5.044904,3.466871e-04,0.7118,1060.93,61772.05
1105,train,5.190162,3.465552e-04,0.6781,1062.41,61686.34
1106,train,5.156058,3.464231e-04,0.6871,1062.27,61694.48
1107,train,5.421309,3.462909e-04,0.8067,1063.39,61629.33
1108,train,5.159646,3.461585e-04,0.6823,1063.67,61613.31
1109,train,5.117137,3.460260e-04,0.6779,1062.82,61662.16
1110,train,5.166972,3.458934e-04,0.7041,1066.67,61439.89
1111,train,5.252580,3.457607e-04,0.7212,1062.77,61665.00
1112,train,5.076804,3.456278e-04,0.6911,1064.60,61559.45
1113,train,5.166392,3.454947e-04,0.7117,1063.52,61621.73
1114,train,5.182167,3.453616e-04,0.6634,1059.59,61850.47
1115,train,5.235563,3.452283e-04,0.6857,1063.56,61619.33
1116,train,5.361287,3.450949e-04,0.6731,1061.03,61766.50
1117,train,5.417686,3.449613e-04,0.7355,1060.74,61783.28
1118,train,5.494817,3.448276e-04,0.7681,1065.01,61535.68
1119,train,5.470311,3.446938e-04,0.9491,1062.79,61664.32
1120,train,5.413648,3.445599e-04,0.9359,1061.22,61755.45
1121,train,5.351553,3.444258e-04,0.7096,1062.06,61706.70
1122,train,5.424672,3.442916e-04,0.8384,1061.64,61730.73
1123,train,5.533879,3.441572e-04,0.9389,1065.67,61497.75
1124,train,5.412544,3.440227e-04,0.7868,1065.19,61525.39
1125,train,5.351782,3.438881e-04,0.7461,1061.92,61714.80
1126,train,5.500070,3.437534e-04,0.9594,1062.00,61709.74
1127,train,5.427436,3.436185e-04,0.7797,1060.39,61803.40
1128,train,5.285728,3.434835e-04,0.7608,1064.36,61572.99
1129,train,5.280108,3.433483e-04,0.7375,1064.28,61577.90
1130,train,5.376359,3.432131e-04,0.8294,1063.23,61638.85
1131,train,5.141818,3.430777e-04,1.1397,1060.38,61804.04
1132,train,5.301376,3.429421e-04,0.8304,1061.03,61766.29
1133,train,5.481884,3.428065e-04,1.1761,1061.82,61720.36
1134,train,5.387380,3.426707e-04,0.7136,1062.98,61653.16
1135,train,5.405866,3.425347e-04,0.7131,1061.74,61725.01
1136,train,5.570070,3.423987e-04,0.7654,1064.08,61589.44
1137,train,5.331209,3.422625e-04,0.7978,1062.52,61679.90
1138,train,5.335604,3.421262e-04,0.7831,1064.58,61560.61
1139,train,5.412673,3.419897e-04,0.8143,1060.71,61785.16
1140,train,5.207367,3.418532e-04,0.6865,1060.98,61769.09
1141,train,5.441504,3.417165e-04,0.7411,1059.49,61856.18
1142,train,5.268397,3.415796e-04,0.7083,1060.94,61771.54
1143,train,5.276652,3.414427e-04,0.6957,1058.86,61892.86
1144,train,5.299270,3.413056e-04,0.6499,1057.93,61947.29
1145,train,5.210131,3.411683e-04,0.7291,1060.65,61788.41
1146,train,5.303299,3.410310e-04,0.6198,1060.03,61824.89
1147,train,5.355762,3.408935e-04,0.7642,1061.89,61716.52
1148,train,5.439451,3.407559e-04,0.7851,1061.77,61723.31
1149,train,5.239432,3.406182e-04,0.7137,1061.39,61745.52
1150,train,5.161177,3.404803e-04,0.7229,1061.15,61759.37
1151,train,5.399362,3.403423e-04,0.6988,1060.03,61824.56
1152,train,5.293856,3.402042e-04,0.6491,1063.57,61618.94
1153,train,5.285827,3.400659e-04,0.8806,1059.77,61839.87
1154,train,5.367208,3.399276e-04,0.7990,1060.04,61824.19
1155,train,5.291617,3.397890e-04,0.7736,1059.14,61876.41
1156,train,5.319991,3.396504e-04,0.6994,1058.64,61905.95
1157,train,5.266742,3.395117e-04,0.7587,1065.16,61526.82
1158,train,5.348610,3.393728e-04,0.7169,1060.59,61792.03
1159,train,5.235179,3.392338e-04,0.7339,1060.32,61807.62
1160,train,5.281915,3.390946e-04,0.6850,1060.72,61784.60
1161,train,5.298598,3.389553e-04,0.7542,1057.56,61969.22
1162,train,5.267817,3.388160e-04,0.7082,1060.28,61809.80
1163,train,5.289159,3.386764e-04,0.7748,1059.07,61880.94
1164,train,5.275217,3.385368e-04,0.7785,1061.56,61735.84
1165,train,5.204030,3.383970e-04,0.7612,1059.53,61853.76
1166,train,5.219871,3.382571e-04,0.8030,1061.82,61720.73
1167,train,5.207779,3.381171e-04,0.7264,1063.90,61599.54
1168,train,5.358312,3.379769e-04,0.7719,1059.65,61846.60
1169,train,5.264117,3.378367e-04,0.7327,1058.86,61893.02
1170,train,5.258667,3.376963e-04,0.6953,1058.56,61910.34
1171,train,5.251438,3.375557e-04,0.6757,1059.68,61844.97
1172,train,5.268229,3.374151e-04,0.7373,1059.97,61827.95
1173,train,5.289752,3.372743e-04,0.7410,1060.43,61801.20
1174,train,5.291013,3.371334e-04,0.6747,1059.59,61850.32
1175,train,5.318638,3.369924e-04,0.6549,1062.13,61702.46
1176,train,5.346316,3.368512e-04,0.7493,1061.97,61711.74
1177,train,5.335891,3.367100e-04,0.6631,1060.99,61768.68
1178,train,5.247247,3.365686e-04,0.6318,1064.58,61560.54
1179,train,5.356212,3.364270e-04,0.6773,1063.91,61599.02
1180,train,5.252285,3.362854e-04,0.7154,1059.46,61857.78
1181,train,5.376297,3.361436e-04,0.6065,1061.21,61755.72
1182,train,5.191116,3.360017e-04,0.6189,1059.63,61847.80
1183,train,5.273073,3.358597e-04,0.6615,1060.93,61772.33
1184,train,5.304322,3.357176e-04,0.6467,1060.53,61795.34
1185,train,5.289350,3.355753e-04,0.6362,1062.30,61692.69
1186,train,5.348403,3.354329e-04,0.6872,1062.67,61670.91
1187,train,5.229929,3.352904e-04,0.7129,1063.21,61639.58
1188,train,5.654796,3.351478e-04,0.8088,1059.87,61834.04
1189,train,5.378741,3.350050e-04,0.6953,1061.73,61725.86
1190,train,5.137782,3.348622e-04,0.6868,1060.52,61795.95
1191,train,5.262686,3.347192e-04,0.6430,1060.68,61786.49
1192,train,5.287955,3.345760e-04,0.6875,1062.18,61699.63
1193,train,5.235176,3.344328e-04,0.6599,1062.09,61704.87
1194,train,5.307345,3.342894e-04,0.6222,1060.74,61783.16
1195,train,5.260104,3.341459e-04,0.7003,1062.15,61701.17
1196,train,5.274027,3.340023e-04,0.6288,1063.75,61608.39
1197,train,5.333044,3.338586e-04,0.7204,1061.30,61750.68
1198,train,5.351768,3.337148e-04,0.9750,1061.36,61746.94
1199,train,5.188833,3.335708e-04,0.7094,1064.02,61593.03
1200,train,5.317974,3.334267e-04,0.6262,1063.54,61620.74
1201,train,5.158070,3.332825e-04,0.7133,1061.92,61714.58
1202,train,5.231393,3.331381e-04,0.6981,1062.26,61695.02
1203,train,5.392779,3.329937e-04,0.8137,1064.47,61566.77
1204,train,5.466243,3.328491e-04,0.7372,1062.20,61698.59
1205,train,5.166129,3.327044e-04,0.7597,1060.45,61800.24
1206,train,5.157583,3.325596e-04,0.6459,1060.93,61772.36
1207,train,5.305410,3.324147e-04,0.7696,1062.89,61658.13
1208,train,5.190836,3.322696e-04,0.6310,1059.82,61836.70
1209,train,5.114293,3.321245e-04,0.6964,1059.09,61879.64
1210,train,5.044392,3.319792e-04,0.7496,1062.93,61655.79
1211,train,5.257770,3.318338e-04,0.7787,1063.90,61599.65
1212,train,5.292227,3.316882e-04,0.6989,1062.33,61690.94
1213,train,5.145977,3.315426e-04,0.7971,1064.67,61555.16
1214,train,5.204363,3.313968e-04,0.6995,1065.68,61496.69
1215,train,5.214346,3.312509e-04,0.6732,1062.62,61674.19
1216,train,5.149215,3.311049e-04,0.6341,1057.75,61957.94
1217,train,5.145127,3.309588e-04,0.6996,1055.99,62060.93
1218,train,5.253219,3.308126e-04,0.6851,1061.85,61718.69
1219,train,5.128896,3.306662e-04,0.6368,1064.10,61588.47
1220,train,5.506903,3.305197e-04,0.7978,1064.02,61593.11
1221,train,5.222885,3.303731e-04,0.7892,1062.22,61697.44
1222,train,5.238513,3.302264e-04,0.7256,1062.46,61683.29
1223,train,5.207134,3.300796e-04,0.7103,1062.91,61657.20
1224,train,5.191301,3.299327e-04,0.6474,1059.47,61857.40
1225,train,5.258436,3.297856e-04,0.7417,1064.96,61538.41
1226,train,5.226166,3.296384e-04,0.7638,1062.59,61675.71
1227,train,5.361642,3.294911e-04,0.9077,1062.67,61670.98
1228,train,5.318138,3.293437e-04,0.6779,1063.08,61647.27
1229,train,5.181535,3.291962e-04,0.6763,1059.62,61848.84
1230,train,5.235288,3.290485e-04,0.6358,1059.88,61833.71
1231,train,5.316222,3.289008e-04,0.7066,1060.82,61778.45
1232,train,5.223942,3.287529e-04,0.6494,1063.16,61642.86
1233,train,5.233241,3.286049e-04,0.7146,1064.48,61566.23
1234,train,5.101434,3.284568e-04,0.7259,1063.73,61609.48
1235,train,5.103616,3.283086e-04,0.6339,1062.24,61696.27
1236,train,5.153836,3.281602e-04,0.9145,1063.31,61634.18
1237,train,5.178050,3.280118e-04,0.7486,1062.52,61679.60
1238,train,5.176235,3.278632e-04,0.8710,1063.76,61607.95
1239,train,5.204558,3.277145e-04,0.7397,1064.92,61540.76
1240,train,5.162157,3.275657e-04,0.7114,1064.47,61566.51
1241,train,5.215709,3.274168e-04,0.8328,1063.23,61638.51
1242,train,5.143111,3.272678e-04,0.7324,1064.57,61560.76
1243,train,5.364341,3.271187e-04,0.8858,1063.25,61637.40
1244,train,5.109726,3.269694e-04,0.7422,1063.75,61608.22
1245,train,5.254439,3.268200e-04,0.7765,1063.62,61615.94
1246,train,5.166268,3.266706e-04,0.9031,1063.21,61639.92
1247,train,5.116713,3.265210e-04,0.7379,1062.68,61670.26
1248,train,5.187898,3.263713e-04,0.7573,1060.88,61775.27
1249,train,5.163620,3.262214e-04,0.8300,1059.46,61858.14
1250,train,5.271199,3.260715e-04,0.8030,1063.27,61636.06
1251,train,5.219772,3.259215e-04,1.0190,1060.39,61803.48
