step,type,loss,lr,norm,dt_ms,tok_per_sec
149,train,7.321935,1.775148e-04,0.3738,1120.73,58475.99
150,train,7.826393,1.786982e-04,0.8053,1131.76,57906.24
151,train,7.909048,1.798817e-04,0.8851,1146.86,57144.04
152,train,7.240519,1.810651e-04,0.5538,1127.01,58150.09
153,train,7.083566,1.822485e-04,0.5662,1138.48,57564.49
154,train,7.152217,1.834320e-04,0.5839,1166.50,56181.87
155,train,8.768508,1.846154e-04,4.9446,1134.09,57787.10
156,train,7.863724,1.857988e-04,2.5659,1144.67,57253.05
157,train,7.130126,1.869822e-04,4.1372,1126.84,58159.09
158,train,7.125237,1.881657e-04,3.8792,1123.34,58340.16
159,train,7.054663,1.893491e-04,1.0035,1123.74,58319.74
160,train,7.088649,1.905325e-04,1.9414,1121.06,58458.95
161,train,7.157942,1.917160e-04,1.6334,1131.50,57919.69
162,train,7.137280,1.928994e-04,1.1236,1125.71,58217.53
163,train,7.138267,1.940828e-04,1.0529,1124.36,58287.51
164,train,7.078561,1.952663e-04,1.2239,1127.49,58125.38
