step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec
431,7.626297,-1.000000,0.000094,0.1903,981.85,66747.15
432,7.614462,-1.000000,0.000094,0.2362,976.42,67118.38
433,7.613029,-1.000000,0.000094,0.1938,981.47,66773.46
434,7.669298,-1.000000,0.000094,0.2129,982.66,66692.59
435,7.722228,-1.000000,0.000094,0.1818,983.88,66609.97
436,7.577073,-1.000000,0.000094,0.1999,977.52,67042.84
437,7.786132,-1.000000,0.000094,0.2308,980.70,66826.06
438,7.874088,-1.000000,0.000094,0.2415,982.28,66717.95
439,7.683404,-1.000000,0.000094,0.1955,978.65,66965.89
440,7.638103,-1.000000,0.000094,0.2012,977.24,67062.14
441,7.774914,-1.000000,0.000094,0.2624,981.06,66801.08
442,7.549823,-1.000000,0.000094,0.5259,980.13,66864.72
443,7.874274,-1.000000,0.000094,0.4844,980.52,66838.34
444,7.678766,-1.000000,0.000094,0.1522,983.72,66620.68
445,7.660830,-1.000000,0.000093,0.1629,978.51,66975.55
446,7.711065,-1.000000,0.000093,0.2250,981.84,66748.09
447,7.712353,-1.000000,0.000093,0.1755,980.76,66821.97
448,7.584424,-1.000000,0.000093,0.2604,982.13,66728.21
449,7.705900,-1.000000,0.000093,0.2607,977.61,67037.16
450,7.692575,-1.000000,0.000093,0.3070,981.83,66748.67
451,7.644351,-1.000000,0.000093,0.2292,979.22,66926.69
452,7.785042,-1.000000,0.000093,0.2554,984.12,66593.83
453,7.646347,-1.000000,0.000093,0.1772,979.38,66915.70
454,7.701534,-1.000000,0.000093,0.1846,980.27,66855.14
455,7.725216,-1.000000,0.000093,0.2367,984.81,66547.11
456,7.653271,-1.000000,0.000093,0.1743,997.37,65708.92
457,7.738428,-1.000000,0.000093,0.1876,993.83,65942.66
458,7.782046,-1.000000,0.000093,0.1924,999.83,65547.36
459,7.676901,-1.000000,0.000093,0.1823,991.58,66092.39
460,7.670807,-1.000000,0.000093,0.2012,989.45,66234.52
461,7.781283,-1.000000,0.000093,0.2295,983.12,66661.42
462,7.633682,-1.000000,0.000093,0.1908,985.26,66516.21
463,7.700098,-1.000000,0.000093,0.1663,984.36,66577.06
464,7.703507,-1.000000,0.000093,0.2346,981.47,66773.12
465,7.606309,-1.000000,0.000093,0.2667,985.43,66505.04
466,7.739150,-1.000000,0.000092,0.2480,981.78,66752.22
467,7.699822,-1.000000,0.000092,0.1937,984.25,66584.98
468,7.533146,-1.000000,0.000092,0.2621,986.62,66424.67
469,7.654881,-1.000000,0.000092,0.2189,991.31,66110.65
470,7.686913,-1.000000,0.000092,0.2809,993.66,65953.95
471,7.698929,-1.000000,0.000092,0.3295,984.21,66587.43
472,7.591396,-1.000000,0.000092,0.2605,990.91,66136.87
473,7.615990,-1.000000,0.000092,0.2340,987.54,66363.09
474,7.677250,-1.000000,0.000092,0.1709,992.10,66057.67
475,7.739998,-1.000000,0.000092,0.1765,987.30,66378.99
476,7.679380,-1.000000,0.000092,0.1875,991.67,66086.43
477,7.649179,-1.000000,0.000092,0.1853,1004.93,65214.48
478,7.655456,-1.000000,0.000092,0.1830,1000.55,65499.88
479,7.701293,-1.000000,0.000092,0.2154,986.67,66421.12
480,7.762766,-1.000000,0.000092,0.2722,980.95,66809.02
481,7.709202,-1.000000,0.000092,0.2250,986.52,66431.25
482,7.694861,-1.000000,0.000092,0.2189,980.58,66833.62
483,7.684023,-1.000000,0.000092,0.1745,985.12,66526.18
484,7.711984,-1.000000,0.000092,0.2008,987.68,66353.65
485,7.739927,-1.000000,0.000092,0.1801,979.88,66881.99
486,7.594372,-1.000000,0.000091,0.1598,980.85,66815.45
